Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,fiscalDateEnding,totalRevenue,totalOperatingExpense,grossProfit,ebit,netIncome,incomeBeforeTax,sellingGeneralAdministrative,operatingIncome,otherOperatingExpense,interestExpense,incomeTaxExpense,totalOtherIncomeExpense,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,investments,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,cashflowFromFinancing,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInAccountReceivables,changeInNetIncome,capitalExpenditures,changeInReceivables,changeInCashAndCashEquivalents,totalAssets,intangibleAssets,totalLiabilities,totalShareholderEquity,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,accountsPayable,commonStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,otherNonCurrrentAssets,totalNonCurrentAssets,otherNonCurrentLiabilities,totalNonCurrentLiabilities,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,commonStockSharesOutstanding
2016-05-13,112.67,2.22,+2.0100%,110.11,110.01,113.12,"6,611,925","741,269,477.6637",2016-03-31,6686000000,5769000000,6686000000,917000000,691000000,917000000,782000000,917000000,5769000000,91000000,-226000000,0,1143000000,691000000,-512000000,328000000,-146000000,366000000,-725000000,-21000000,850000000,-566000000,971000000,180000000,550000000,0,-307000000,0,-267000000,-19000000,101680000000,275000000,77514000000,24166000000,22269000000,30454000000,66231000000,3588000000,76066000000,361000000,0,414000000,0,7206000000,71678000000,20303000000,4587000000,6845000000,6344000000,4857000000,22269000000,30454000000,-28971000000,2408000000,1899000000,71088000000,77514000000,101680000000,361000000,292400000
2016-05-06,110.45,0.55,+0.5005%,110.01,108.68,111.27,"6,882,060","759,549,001.8641",2016-03-31,6686000000,5769000000,6686000000,917000000,691000000,917000000,782000000,917000000,5769000000,91000000,-226000000,0,1143000000,691000000,-512000000,328000000,-146000000,366000000,-725000000,-21000000,850000000,-566000000,971000000,180000000,550000000,0,-307000000,0,-267000000,-19000000,101680000000,275000000,77514000000,24166000000,22269000000,30454000000,66231000000,3588000000,76066000000,361000000,0,414000000,0,7206000000,71678000000,20303000000,4587000000,6845000000,6344000000,4857000000,22269000000,30454000000,-28971000000,2408000000,1899000000,71088000000,77514000000,101680000000,361000000,292400000
2016-04-29,109.9,-0.94,-0.8481%,110.55,108.37,110.9299,"8,585,190","941,451,098.3623",2016-03-31,6686000000,5769000000,6686000000,917000000,691000000,917000000,782000000,917000000,5769000000,91000000,-226000000,0,1143000000,691000000,-512000000,328000000,-146000000,366000000,-725000000,-21000000,850000000,-566000000,971000000,180000000,550000000,0,-307000000,0,-267000000,-19000000,101680000000,275000000,77514000000,24166000000,22269000000,30454000000,66231000000,3588000000,76066000000,361000000,0,414000000,0,7206000000,71678000000,20303000000,4587000000,6845000000,6344000000,4857000000,22269000000,30454000000,-28971000000,2408000000,1899000000,71088000000,77514000000,101680000000,361000000,292400000
2016-04-22,110.84,-5.39,-4.6374%,116.0,108.25,117.24,"12,627,290","1,424,321,860.7377",2016-03-31,6686000000,5769000000,6686000000,917000000,691000000,917000000,782000000,917000000,5769000000,91000000,-226000000,0,1143000000,691000000,-512000000,328000000,-146000000,366000000,-725000000,-21000000,850000000,-566000000,971000000,180000000,550000000,0,-307000000,0,-267000000,-19000000,101680000000,275000000,77514000000,24166000000,22269000000,30454000000,66231000000,3588000000,76066000000,361000000,0,414000000,0,7206000000,71678000000,20303000000,4587000000,6845000000,6344000000,4857000000,22269000000,30454000000,-28971000000,2408000000,1899000000,71088000000,77514000000,101680000000,361000000,292400000
2016-04-15,116.23,1.0,+0.8678%,115.35,114.13,116.62,"7,548,825","871,901,461.7393",2016-03-31,6686000000,5769000000,6686000000,917000000,691000000,917000000,782000000,917000000,5769000000,91000000,-226000000,0,1143000000,691000000,-512000000,328000000,-146000000,366000000,-725000000,-21000000,850000000,-566000000,971000000,180000000,550000000,0,-307000000,0,-267000000,-19000000,101680000000,275000000,77514000000,24166000000,22269000000,30454000000,66231000000,3588000000,76066000000,361000000,0,414000000,0,7206000000,71678000000,20303000000,4587000000,6845000000,6344000000,4857000000,22269000000,30454000000,-28971000000,2408000000,1899000000,71088000000,77514000000,101680000000,361000000,292400000
2016-04-08,115.23,-2.17,-1.8484%,117.65,114.36,118.28,"6,156,942","713,985,099.6807",2016-03-31,6686000000,5769000000,6686000000,917000000,691000000,917000000,782000000,917000000,5769000000,91000000,-226000000,0,1143000000,691000000,-512000000,328000000,-146000000,366000000,-725000000,-21000000,850000000,-566000000,971000000,180000000,550000000,0,-307000000,0,-267000000,-19000000,101680000000,275000000,77514000000,24166000000,22269000000,30454000000,66231000000,3588000000,76066000000,361000000,0,414000000,0,7206000000,71678000000,20303000000,4587000000,6845000000,6344000000,4857000000,22269000000,30454000000,-28971000000,2408000000,1899000000,71088000000,77514000000,101680000000,361000000,292400000
2016-04-01,117.4,2.01,+1.7419%,116.11,115.57,117.7,"5,857,424","684,237,111.6180",2016-03-31,6686000000,5769000000,6686000000,917000000,691000000,917000000,782000000,917000000,5769000000,91000000,-226000000,0,1143000000,691000000,-512000000,328000000,-146000000,366000000,-725000000,-21000000,850000000,-566000000,971000000,180000000,550000000,0,-307000000,0,-267000000,-19000000,101680000000,275000000,77514000000,24166000000,22269000000,30454000000,66231000000,3588000000,76066000000,361000000,0,414000000,0,7206000000,71678000000,20303000000,4587000000,6845000000,6344000000,4857000000,22269000000,30454000000,-28971000000,2408000000,1899000000,71088000000,77514000000,101680000000,361000000,292400000
2016-03-25,115.39,-0.37,-0.3196%,115.32,114.67,116.78,"5,665,038","656,117,102.5917",2015-12-31,6674000000,5465000000,6674000000,1209000000,-1050000000,1209000000,841000000,1209000000,5465000000,95000000,-343000000,-373000000,1552000000,-1050000000,647000000,-294000000,808000000,161000000,-1529000000,39000000,760000000,-273000000,352000000,182000000,3008000000,87000000,-31000000,0,140000000,36000000,100184000000,279000000,76586000000,23598000000,22172000000,29945000000,65522000000,3573000000,68446000000,380000000,60769000000,-157000000,0,6817000000,70470000000,19746000000,10995000000,6437000000,6344000000,4670000000,22172000000,29945000000,-28362000000,2318000000,1849000000,70242000000,76586000000,100184000000,380000000,295900000
2016-03-18,115.76,2.12,+1.8655%,113.65,112.0768,116.1667,"11,428,434","1,312,735,092.3121",2015-12-31,6674000000,5465000000,6674000000,1209000000,-1050000000,1209000000,841000000,1209000000,5465000000,95000000,-343000000,-373000000,1552000000,-1050000000,647000000,-294000000,808000000,161000000,-1529000000,39000000,760000000,-273000000,352000000,182000000,3008000000,87000000,-31000000,0,140000000,36000000,100184000000,279000000,76586000000,23598000000,22172000000,29945000000,65522000000,3573000000,68446000000,380000000,60769000000,-157000000,0,6817000000,70470000000,19746000000,10995000000,6437000000,6344000000,4670000000,22172000000,29945000000,-28362000000,2318000000,1849000000,70242000000,76586000000,100184000000,380000000,295900000
2016-03-11,113.64,3.24,+2.9348%,110.02,109.46,113.67,"8,232,813","917,712,513.0355",2015-12-31,6674000000,5465000000,6674000000,1209000000,-1050000000,1209000000,841000000,1209000000,5465000000,95000000,-343000000,-373000000,1552000000,-1050000000,647000000,-294000000,808000000,161000000,-1529000000,39000000,760000000,-273000000,352000000,182000000,3008000000,87000000,-31000000,0,140000000,36000000,100184000000,279000000,76586000000,23598000000,22172000000,29945000000,65522000000,3573000000,68446000000,380000000,60769000000,-157000000,0,6817000000,70470000000,19746000000,10995000000,6437000000,6344000000,4670000000,22172000000,29945000000,-28362000000,2318000000,1849000000,70242000000,76586000000,100184000000,380000000,295900000
2016-03-04,110.4,1.94,+1.7887%,108.46,107.39,110.59,"9,288,146","1,013,425,599.5266",2015-12-31,6674000000,5465000000,6674000000,1209000000,-1050000000,1209000000,841000000,1209000000,5465000000,95000000,-343000000,-373000000,1552000000,-1050000000,647000000,-294000000,808000000,161000000,-1529000000,39000000,760000000,-273000000,352000000,182000000,3008000000,87000000,-31000000,0,140000000,36000000,100184000000,279000000,76586000000,23598000000,22172000000,29945000000,65522000000,3573000000,68446000000,380000000,60769000000,-157000000,0,6817000000,70470000000,19746000000,10995000000,6437000000,6344000000,4670000000,22172000000,29945000000,-28362000000,2318000000,1849000000,70242000000,76586000000,100184000000,380000000,295900000
2016-02-26,108.46,0.37,+0.3423%,109.42,106.67,109.7978,"8,526,772","925,993,770.3695",2015-12-31,6674000000,5465000000,6674000000,1209000000,-1050000000,1209000000,841000000,1209000000,5465000000,95000000,-343000000,-373000000,1552000000,-1050000000,647000000,-294000000,808000000,161000000,-1529000000,39000000,760000000,-273000000,352000000,182000000,3008000000,87000000,-31000000,0,140000000,36000000,100184000000,279000000,76586000000,23598000000,22172000000,29945000000,65522000000,3573000000,68446000000,380000000,60769000000,-157000000,0,6817000000,70470000000,19746000000,10995000000,6437000000,6344000000,4670000000,22172000000,29945000000,-28362000000,2318000000,1849000000,70242000000,76586000000,100184000000,380000000,295900000
2016-02-19,108.09,0.6,+0.5582%,108.27,106.61,109.26,"7,596,638","822,272,209.7873",2015-12-31,6674000000,5465000000,6674000000,1209000000,-1050000000,1209000000,841000000,1209000000,5465000000,95000000,-343000000,-373000000,1552000000,-1050000000,647000000,-294000000,808000000,161000000,-1529000000,39000000,760000000,-273000000,352000000,182000000,3008000000,87000000,-31000000,0,140000000,36000000,100184000000,279000000,76586000000,23598000000,22172000000,29945000000,65522000000,3573000000,68446000000,380000000,60769000000,-157000000,0,6817000000,70470000000,19746000000,10995000000,6437000000,6344000000,4670000000,22172000000,29945000000,-28362000000,2318000000,1849000000,70242000000,76586000000,100184000000,380000000,295900000
2016-02-12,107.49,1.2,+1.1290%,105.18,103.0701,107.647,"11,618,027","1,223,661,713.9644",2015-12-31,6674000000,5465000000,6674000000,1209000000,-1050000000,1209000000,841000000,1209000000,5465000000,95000000,-343000000,-373000000,1552000000,-1050000000,647000000,-294000000,808000000,161000000,-1529000000,39000000,760000000,-273000000,352000000,182000000,3008000000,87000000,-31000000,0,140000000,36000000,100184000000,279000000,76586000000,23598000000,22172000000,29945000000,65522000000,3573000000,68446000000,380000000,60769000000,-157000000,0,6817000000,70470000000,19746000000,10995000000,6437000000,6344000000,4670000000,22172000000,29945000000,-28362000000,2318000000,1849000000,70242000000,76586000000,100184000000,380000000,295900000
2016-02-05,106.29,-0.75,-0.7007%,106.79,104.74,108.0,"10,022,534","1,067,200,822.8302",2015-12-31,6674000000,5465000000,6674000000,1209000000,-1050000000,1209000000,841000000,1209000000,5465000000,95000000,-343000000,-373000000,1552000000,-1050000000,647000000,-294000000,808000000,161000000,-1529000000,39000000,760000000,-273000000,352000000,182000000,3008000000,87000000,-31000000,0,140000000,36000000,100184000000,279000000,76586000000,23598000000,22172000000,29945000000,65522000000,3573000000,68446000000,380000000,60769000000,-157000000,0,6817000000,70470000000,19746000000,10995000000,6437000000,6344000000,4670000000,22172000000,29945000000,-28362000000,2318000000,1849000000,70242000000,76586000000,100184000000,380000000,295900000
2016-01-29,107.04,3.9,+3.7813%,102.53,101.55,107.07,"10,230,823","1,062,532,186.6625",2015-12-31,6674000000,5465000000,6674000000,1209000000,-1050000000,1209000000,841000000,1209000000,5465000000,95000000,-343000000,-373000000,1552000000,-1050000000,647000000,-294000000,808000000,161000000,-1529000000,39000000,760000000,-273000000,352000000,182000000,3008000000,87000000,-31000000,0,140000000,36000000,100184000000,279000000,76586000000,23598000000,22172000000,29945000000,65522000000,3573000000,68446000000,380000000,60769000000,-157000000,0,6817000000,70470000000,19746000000,10995000000,6437000000,6344000000,4670000000,22172000000,29945000000,-28362000000,2318000000,1849000000,70242000000,76586000000,100184000000,380000000,295900000
2016-01-22,103.14,-1.96,-1.8649%,106.61,101.23,106.67,"11,447,678","1,186,680,478.3640",2015-12-31,6674000000,5465000000,6674000000,1209000000,-1050000000,1209000000,841000000,1209000000,5465000000,95000000,-343000000,-373000000,1552000000,-1050000000,647000000,-294000000,808000000,161000000,-1529000000,39000000,760000000,-273000000,352000000,182000000,3008000000,87000000,-31000000,0,140000000,36000000,100184000000,279000000,76586000000,23598000000,22172000000,29945000000,65522000000,3573000000,68446000000,380000000,60769000000,-157000000,0,6817000000,70470000000,19746000000,10995000000,6437000000,6344000000,4670000000,22172000000,29945000000,-28362000000,2318000000,1849000000,70242000000,76586000000,100184000000,380000000,295900000
2016-01-15,105.1,-0.89,-0.8397%,106.47,103.28,108.83,"10,998,665","1,172,197,905.9861",2015-12-31,6674000000,5465000000,6674000000,1209000000,-1050000000,1209000000,841000000,1209000000,5465000000,95000000,-343000000,-373000000,1552000000,-1050000000,647000000,-294000000,808000000,161000000,-1529000000,39000000,760000000,-273000000,352000000,182000000,3008000000,87000000,-31000000,0,140000000,36000000,100184000000,279000000,76586000000,23598000000,22172000000,29945000000,65522000000,3573000000,68446000000,380000000,60769000000,-157000000,0,6817000000,70470000000,19746000000,10995000000,6437000000,6344000000,4670000000,22172000000,29945000000,-28362000000,2318000000,1849000000,70242000000,76586000000,100184000000,380000000,295900000
2016-01-08,105.99,-6.87,-6.0872%,110.71,105.83,110.96,"10,716,104","1,163,180,446.8550",2015-12-31,6674000000,5465000000,6674000000,1209000000,-1050000000,1209000000,841000000,1209000000,5465000000,95000000,-343000000,-373000000,1552000000,-1050000000,647000000,-294000000,808000000,161000000,-1529000000,39000000,760000000,-273000000,352000000,182000000,3008000000,87000000,-31000000,0,140000000,36000000,100184000000,279000000,76586000000,23598000000,22172000000,29945000000,65522000000,3573000000,68446000000,380000000,60769000000,-157000000,0,6817000000,70470000000,19746000000,10995000000,6437000000,6344000000,4670000000,22172000000,29945000000,-28362000000,2318000000,1849000000,70242000000,76586000000,100184000000,380000000,295900000
2016-01-01,112.86,-0.41,-0.3620%,113.0,112.66,115.27,"3,364,507","383,771,391.1052",2015-12-31,6674000000,5465000000,6674000000,1209000000,-1050000000,1209000000,841000000,1209000000,5465000000,95000000,-343000000,-373000000,1552000000,-1050000000,647000000,-294000000,808000000,161000000,-1529000000,39000000,760000000,-273000000,352000000,182000000,3008000000,87000000,-31000000,0,140000000,36000000,100184000000,279000000,76586000000,23598000000,22172000000,29945000000,65522000000,3573000000,68446000000,380000000,60769000000,-157000000,0,6817000000,70470000000,19746000000,10995000000,6437000000,6344000000,4670000000,22172000000,29945000000,-28362000000,2318000000,1849000000,70242000000,76586000000,100184000000,380000000,295900000
2015-12-25,113.27,3.14,+2.8512%,110.86,110.02,113.74,"5,167,871","578,997,491.4692",2015-09-30,6798000000,5487000000,6794000000,1307000000,1686000000,1307000000,837000000,1401000000,5487000000,94000000,-379000000,0,1686000000,1686000000,78000000,180000000,-1256000000,-1334000000,-511000000,32000000,1799000000,-1070000000,1178000000,188000000,25000000,0,413000000,0,170000000,27000000,102110000000,280000000,78077000000,48034000000,22099000000,29295000000,66505000000,3579000000,76127000000,344000000,6743000000,24033000000,0,6903000000,72059000000,20174000000,5128000000,6559000000,5843000000,4829000000,22099000000,29263000000,-27361000000,2403000000,1904000000,71334000000,71334000000,102110000000,344000000,311000000
2015-12-18,110.13,0.37,+0.3371%,109.93,109.6708,114.84,"13,607,562","1,527,921,354.7652",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-11,109.76,-4.3,-3.7699%,113.19,109.34,114.0,"9,148,300","1,021,984,927.9068",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12-04,114.06,-0.79,-0.6879%,115.17,111.04,116.36,"11,907,886","1,354,509,046.3970",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-27,114.85,-0.98,-0.8461%,115.81,114.35,116.15,"4,520,487","521,243,767.4178",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-20,115.83,3.83,+3.4196%,111.85,111.62,116.48,"7,673,481","875,104,521.7301",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-13,112.0,-1.1,-0.9726%,112.72,111.83,114.78,"8,283,997","936,870,756.4383",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-11-06,113.1,0.21,+0.1860%,113.57,112.59,114.78,"9,528,081","1,083,000,650.2872",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
