Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,fiscalDateEnding,totalRevenue,totalOperatingExpense,grossProfit,ebit,netIncome,incomeBeforeTax,sellingGeneralAdministrative,operatingIncome,otherOperatingExpense,interestExpense,incomeTaxExpense,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,investments,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,netBorrowings,cashflowFromFinancing,otherCashflowFromFinancing,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInNetIncome,capitalExpenditures,changeInReceivables,changeInCashAndCashEquivalents,totalAssets,intangibleAssets,totalLiabilities,totalShareholderEquity,otherCurrentLiabilities,commonStock,retainedEarnings,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,commonStockTotalEquity,preferredStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,otherNonCurrrentAssets,totalNonCurrentAssets,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments
2017-12-01,104.79,6.47,+6.580553%,98.31,97.93,106.66,"94,584,109","9,714,668,500.608900",2017-09-30,12528000000,15770000000,12528000000,-3242000000,6732000000,9556000000,14318000000,-3242000000,1452000000,-12798000000,2824000000,6732000000,6262000000,14632000000,-19130000000,14737000000,105000000,-2850000000,-11506000000,-1801000000,217000000,-3014000000,-806000000,1579000000,-2092000000,-4763000000,6466000000,0,2145000000,213000000,2563074000000,808000000,2304692000000,258382000000,1439027000000,4105000000,175827000000,47309000000,1005019000000,457804000000,1689758000000,53967000000,-330000000,14218000000,1465444000000,184197000000,0,905960000000,156959000000,357000000,196764000000,4105000000,26068000000,175827000000,-37985000000,1035295000000,1097630000000,156959000000,458387000000,615346000000,90697000000,2563074000000,457804000000
2017-11-24,98.32,0.18,+0.183411%,98.45,97.76,99.55,"33,894,898","3,352,023,375.277100",2017-09-30,12528000000,15770000000,12528000000,-3242000000,6732000000,9556000000,14318000000,-3242000000,1452000000,-12798000000,2824000000,6732000000,6262000000,14632000000,-19130000000,14737000000,105000000,-2850000000,-11506000000,-1801000000,217000000,-3014000000,-806000000,1579000000,-2092000000,-4763000000,6466000000,0,2145000000,213000000,2563074000000,808000000,2304692000000,258382000000,1439027000000,4105000000,175827000000,47309000000,1005019000000,457804000000,1689758000000,53967000000,-330000000,14218000000,1465444000000,184197000000,0,905960000000,156959000000,357000000,196764000000,4105000000,26068000000,175827000000,-37985000000,1035295000000,1097630000000,156959000000,458387000000,615346000000,90697000000,2563074000000,457804000000
2017-11-17,98.14,0.63,+0.646088%,96.69,95.95,99.06,"54,556,823","5,342,039,436.393500",2017-09-30,12528000000,15770000000,12528000000,-3242000000,6732000000,9556000000,14318000000,-3242000000,1452000000,-12798000000,2824000000,6732000000,6262000000,14632000000,-19130000000,14737000000,105000000,-2850000000,-11506000000,-1801000000,217000000,-3014000000,-806000000,1579000000,-2092000000,-4763000000,6466000000,0,2145000000,213000000,2563074000000,808000000,2304692000000,258382000000,1439027000000,4105000000,175827000000,47309000000,1005019000000,457804000000,1689758000000,53967000000,-330000000,14218000000,1465444000000,184197000000,0,905960000000,156959000000,357000000,196764000000,4105000000,26068000000,175827000000,-37985000000,1035295000000,1097630000000,156959000000,458387000000,615346000000,90697000000,2563074000000,457804000000
2017-11-10,97.51,-3.9,-3.845775%,101.34,96.81,101.6874,"68,480,592","6,740,552,089.316000",2017-09-30,12528000000,15770000000,12528000000,-3242000000,6732000000,9556000000,14318000000,-3242000000,1452000000,-12798000000,2824000000,6732000000,6262000000,14632000000,-19130000000,14737000000,105000000,-2850000000,-11506000000,-1801000000,217000000,-3014000000,-806000000,1579000000,-2092000000,-4763000000,6466000000,0,2145000000,213000000,2563074000000,808000000,2304692000000,258382000000,1439027000000,4105000000,175827000000,47309000000,1005019000000,457804000000,1689758000000,53967000000,-330000000,14218000000,1465444000000,184197000000,0,905960000000,156959000000,357000000,196764000000,4105000000,26068000000,175827000000,-37985000000,1035295000000,1097630000000,156959000000,458387000000,615346000000,90697000000,2563074000000,457804000000
2017-11-03,101.41,-0.36,-0.353739%,101.13,100.16,101.93,"41,783,193","4,227,227,744.755000",2017-09-30,12528000000,15770000000,12528000000,-3242000000,6732000000,9556000000,14318000000,-3242000000,1452000000,-12798000000,2824000000,6732000000,6262000000,14632000000,-19130000000,14737000000,105000000,-2850000000,-11506000000,-1801000000,217000000,-3014000000,-806000000,1579000000,-2092000000,-4763000000,6466000000,0,2145000000,213000000,2563074000000,808000000,2304692000000,258382000000,1439027000000,4105000000,175827000000,47309000000,1005019000000,457804000000,1689758000000,53967000000,-330000000,14218000000,1465444000000,184197000000,0,905960000000,156959000000,357000000,196764000000,4105000000,26068000000,175827000000,-37985000000,1035295000000,1097630000000,156959000000,458387000000,615346000000,90697000000,2563074000000,457804000000
2017-10-27,101.77,2.26,+2.271129%,99.51,99.24,102.4201,"60,326,973","6,094,421,744.050400",2017-09-30,12528000000,15770000000,12528000000,-3242000000,6732000000,9556000000,14318000000,-3242000000,1452000000,-12798000000,2824000000,6732000000,6262000000,14632000000,-19130000000,14737000000,105000000,-2850000000,-11506000000,-1801000000,217000000,-3014000000,-806000000,1579000000,-2092000000,-4763000000,6466000000,0,2145000000,213000000,2563074000000,808000000,2304692000000,258382000000,1439027000000,4105000000,175827000000,47309000000,1005019000000,457804000000,1689758000000,53967000000,-330000000,14218000000,1465444000000,184197000000,0,905960000000,156959000000,357000000,196764000000,4105000000,26068000000,175827000000,-37985000000,1035295000000,1097630000000,156959000000,458387000000,615346000000,90697000000,2563074000000,457804000000
2017-10-20,99.51,3.65,+3.807636%,96.34,96.34,99.89,"57,388,793","5,636,057,527.122200",2017-09-30,12528000000,15770000000,12528000000,-3242000000,6732000000,9556000000,14318000000,-3242000000,1452000000,-12798000000,2824000000,6732000000,6262000000,14632000000,-19130000000,14737000000,105000000,-2850000000,-11506000000,-1801000000,217000000,-3014000000,-806000000,1579000000,-2092000000,-4763000000,6466000000,0,2145000000,213000000,2563074000000,808000000,2304692000000,258382000000,1439027000000,4105000000,175827000000,47309000000,1005019000000,457804000000,1689758000000,53967000000,-330000000,14218000000,1465444000000,184197000000,0,905960000000,156959000000,357000000,196764000000,4105000000,26068000000,175827000000,-37985000000,1035295000000,1097630000000,156959000000,458387000000,615346000000,90697000000,2563074000000,457804000000
2017-10-13,95.86,-1.06,-1.093686%,96.96,94.96,97.5,"64,122,436","6,180,493,552.369900",2017-09-30,12528000000,15770000000,12528000000,-3242000000,6732000000,9556000000,14318000000,-3242000000,1452000000,-12798000000,2824000000,6732000000,6262000000,14632000000,-19130000000,14737000000,105000000,-2850000000,-11506000000,-1801000000,217000000,-3014000000,-806000000,1579000000,-2092000000,-4763000000,6466000000,0,2145000000,213000000,2563074000000,808000000,2304692000000,258382000000,1439027000000,4105000000,175827000000,47309000000,1005019000000,457804000000,1689758000000,53967000000,-330000000,14218000000,1465444000000,184197000000,0,905960000000,156959000000,357000000,196764000000,4105000000,26068000000,175827000000,-37985000000,1035295000000,1097630000000,156959000000,458387000000,615346000000,90697000000,2563074000000,457804000000
2017-10-06,96.92,1.41,+1.476285%,95.77,95.46,97.64,"60,065,370","5,814,660,727.596100",2017-09-30,12528000000,15770000000,12528000000,-3242000000,6732000000,9556000000,14318000000,-3242000000,1452000000,-12798000000,2824000000,6732000000,6262000000,14632000000,-19130000000,14737000000,105000000,-2850000000,-11506000000,-1801000000,217000000,-3014000000,-806000000,1579000000,-2092000000,-4763000000,6466000000,0,2145000000,213000000,2563074000000,808000000,2304692000000,258382000000,1439027000000,4105000000,175827000000,47309000000,1005019000000,457804000000,1689758000000,53967000000,-330000000,14218000000,1465444000000,184197000000,0,905960000000,156959000000,357000000,196764000000,4105000000,26068000000,175827000000,-37985000000,1035295000000,1097630000000,156959000000,458387000000,615346000000,90697000000,2563074000000,457804000000
2017-09-29,95.51,0.68,+0.717073%,94.51,93.341,95.88,"56,620,579","5,367,091,879.728500",2017-06-30,13262000000,15721000000,13262000000,-2459000000,7029000000,9749000000,14506000000,-2459000000,1215000000,-12208000000,2720000000,7029000000,6555000000,-10616000000,4218000000,-10042000000,574000000,-6486000000,4306000000,16140000000,1276000000,7012000000,-5748000000,1504000000,-2341000000,-3007000000,4182000000,0,-4173000000,1297000000,2563174000000,827000000,2304691000000,258483000000,1439473000000,4105000000,171488000000,47300000000,985462000000,449161000000,1681776000000,53143000000,-413000000,14206000000,1440972000000,184288000000,0,901157000000,164321000000,371000000,189160000000,4105000000,26068000000,171488000000,-33369000000,1059869000000,1122202000000,164321000000,458594000000,622915000000,90604000000,2563174000000,449161000000
2017-09-22,94.83,3.21,+3.503602%,91.93,91.85,95.37,"58,466,210","5,505,130,955.666900",2017-06-30,13262000000,15721000000,13262000000,-2459000000,7029000000,9749000000,14506000000,-2459000000,1215000000,-12208000000,2720000000,7029000000,6555000000,-10616000000,4218000000,-10042000000,574000000,-6486000000,4306000000,16140000000,1276000000,7012000000,-5748000000,1504000000,-2341000000,-3007000000,4182000000,0,-4173000000,1297000000,2563174000000,827000000,2304691000000,258483000000,1439473000000,4105000000,171488000000,47300000000,985462000000,449161000000,1681776000000,53143000000,-413000000,14206000000,1440972000000,184288000000,0,901157000000,164321000000,371000000,189160000000,4105000000,26068000000,171488000000,-33369000000,1059869000000,1122202000000,164321000000,458594000000,622915000000,90604000000,2563174000000,449161000000
2017-09-15,91.62,3.2,+3.619091%,89.39,88.95,91.71,"68,442,871","6,219,628,329.875800",2017-06-30,13262000000,15721000000,13262000000,-2459000000,7029000000,9749000000,14506000000,-2459000000,1215000000,-12208000000,2720000000,7029000000,6555000000,-10616000000,4218000000,-10042000000,574000000,-6486000000,4306000000,16140000000,1276000000,7012000000,-5748000000,1504000000,-2341000000,-3007000000,4182000000,0,-4173000000,1297000000,2563174000000,827000000,2304691000000,258483000000,1439473000000,4105000000,171488000000,47300000000,985462000000,449161000000,1681776000000,53143000000,-413000000,14206000000,1440972000000,184288000000,0,901157000000,164321000000,371000000,189160000000,4105000000,26068000000,171488000000,-33369000000,1059869000000,1122202000000,164321000000,458594000000,622915000000,90604000000,2563174000000,449161000000
2017-09-08,88.42,-3.28,-3.576881%,91.02,88.08,91.105,"57,711,665","5,152,067,709.557300",2017-06-30,13262000000,15721000000,13262000000,-2459000000,7029000000,9749000000,14506000000,-2459000000,1215000000,-12208000000,2720000000,7029000000,6555000000,-10616000000,4218000000,-10042000000,574000000,-6486000000,4306000000,16140000000,1276000000,7012000000,-5748000000,1504000000,-2341000000,-3007000000,4182000000,0,-4173000000,1297000000,2563174000000,827000000,2304691000000,258483000000,1439473000000,4105000000,171488000000,47300000000,985462000000,449161000000,1681776000000,53143000000,-413000000,14206000000,1440972000000,184288000000,0,901157000000,164321000000,371000000,189160000000,4105000000,26068000000,171488000000,-33369000000,1059869000000,1122202000000,164321000000,458594000000,622915000000,90604000000,2563174000000,449161000000
2017-09-01,91.7,-0.19,-0.206769%,92.16,90.31,92.36,"50,377,577","4,601,272,555.955800",2017-06-30,13262000000,15721000000,13262000000,-2459000000,7029000000,9749000000,14506000000,-2459000000,1215000000,-12208000000,2720000000,7029000000,6555000000,-10616000000,4218000000,-10042000000,574000000,-6486000000,4306000000,16140000000,1276000000,7012000000,-5748000000,1504000000,-2341000000,-3007000000,4182000000,0,-4173000000,1297000000,2563174000000,827000000,2304691000000,258483000000,1439473000000,4105000000,171488000000,47300000000,985462000000,449161000000,1681776000000,53143000000,-413000000,14206000000,1440972000000,184288000000,0,901157000000,164321000000,371000000,189160000000,4105000000,26068000000,171488000000,-33369000000,1059869000000,1122202000000,164321000000,458594000000,622915000000,90604000000,2563174000000,449161000000
2017-08-25,91.89,1.15,+1.267357%,90.85,90.16,92.48,"49,942,947","4,568,868,511.701800",2017-06-30,13262000000,15721000000,13262000000,-2459000000,7029000000,9749000000,14506000000,-2459000000,1215000000,-12208000000,2720000000,7029000000,6555000000,-10616000000,4218000000,-10042000000,574000000,-6486000000,4306000000,16140000000,1276000000,7012000000,-5748000000,1504000000,-2341000000,-3007000000,4182000000,0,-4173000000,1297000000,2563174000000,827000000,2304691000000,258483000000,1439473000000,4105000000,171488000000,47300000000,985462000000,449161000000,1681776000000,53143000000,-413000000,14206000000,1440972000000,184288000000,0,901157000000,164321000000,371000000,189160000000,4105000000,26068000000,171488000000,-33369000000,1059869000000,1122202000000,164321000000,458594000000,622915000000,90604000000,2563174000000,449161000000
2017-08-18,90.74,-0.68,-0.743820%,92.37,90.19,93.56,"57,771,115","5,308,107,366.409800",2017-06-30,13262000000,15721000000,13262000000,-2459000000,7029000000,9749000000,14506000000,-2459000000,1215000000,-12208000000,2720000000,7029000000,6555000000,-10616000000,4218000000,-10042000000,574000000,-6486000000,4306000000,16140000000,1276000000,7012000000,-5748000000,1504000000,-2341000000,-3007000000,4182000000,0,-4173000000,1297000000,2563174000000,827000000,2304691000000,258483000000,1439473000000,4105000000,171488000000,47300000000,985462000000,449161000000,1681776000000,53143000000,-413000000,14206000000,1440972000000,184288000000,0,901157000000,164321000000,371000000,189160000000,4105000000,26068000000,171488000000,-33369000000,1059869000000,1122202000000,164321000000,458594000000,622915000000,90604000000,2563174000000,449161000000
2017-08-11,91.42,-2.24,-2.391629%,93.89,91.24,95.2193,"56,869,983","5,296,981,141.036200",2017-06-30,13262000000,15721000000,13262000000,-2459000000,7029000000,9749000000,14506000000,-2459000000,1215000000,-12208000000,2720000000,7029000000,6555000000,-10616000000,4218000000,-10042000000,574000000,-6486000000,4306000000,16140000000,1276000000,7012000000,-5748000000,1504000000,-2341000000,-3007000000,4182000000,0,-4173000000,1297000000,2563174000000,827000000,2304691000000,258483000000,1439473000000,4105000000,171488000000,47300000000,985462000000,449161000000,1681776000000,53143000000,-413000000,14206000000,1440972000000,184288000000,0,901157000000,164321000000,371000000,189160000000,4105000000,26068000000,171488000000,-33369000000,1059869000000,1122202000000,164321000000,458594000000,622915000000,90604000000,2563174000000,449161000000
2017-08-04,93.66,2.38,+2.607362%,91.51,91.5,94.4,"59,612,461","5,535,134,918.305200",2017-06-30,13262000000,15721000000,13262000000,-2459000000,7029000000,9749000000,14506000000,-2459000000,1215000000,-12208000000,2720000000,7029000000,6555000000,-10616000000,4218000000,-10042000000,574000000,-6486000000,4306000000,16140000000,1276000000,7012000000,-5748000000,1504000000,-2341000000,-3007000000,4182000000,0,-4173000000,1297000000,2563174000000,827000000,2304691000000,258483000000,1439473000000,4105000000,171488000000,47300000000,985462000000,449161000000,1681776000000,53143000000,-413000000,14206000000,1440972000000,184288000000,0,901157000000,164321000000,371000000,189160000000,4105000000,26068000000,171488000000,-33369000000,1059869000000,1122202000000,164321000000,458594000000,622915000000,90604000000,2563174000000,449161000000
2017-07-28,91.28,0.39,+0.429090%,90.96,90.905,93.52,"60,672,583","5,582,781,767.089000",2017-06-30,13262000000,15721000000,13262000000,-2459000000,7029000000,9749000000,14506000000,-2459000000,1215000000,-12208000000,2720000000,7029000000,6555000000,-10616000000,4218000000,-10042000000,574000000,-6486000000,4306000000,16140000000,1276000000,7012000000,-5748000000,1504000000,-2341000000,-3007000000,4182000000,0,-4173000000,1297000000,2563174000000,827000000,2304691000000,258483000000,1439473000000,4105000000,171488000000,47300000000,985462000000,449161000000,1681776000000,53143000000,-413000000,14206000000,1440972000000,184288000000,0,901157000000,164321000000,371000000,189160000000,4105000000,26068000000,171488000000,-33369000000,1059869000000,1122202000000,164321000000,458594000000,622915000000,90604000000,2563174000000,449161000000
