Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,fiscalDateEnding,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,researchAndDevelopment,incomeBeforeTax,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,interestExpense,nonRecurring,incomeTaxExpense,totalOtherIncomeExpense,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,investments,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,netBorrowings,cashflowFromFinancing,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInInventory,changeInAccountReceivables,changeInNetIncome,capitalExpenditures,changeInReceivables,changeInCashAndCashEquivalents,totalAssets,intangibleAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,commonStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,otherNonCurrrentAssets,totalNonCurrentAssets,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,liabilitiesAndShareholderEquity,cashAndShortTermInvestments
2016-05-06,112.74,0.66,+0.588865%,112.22,111.7,113.1,"29,452,226","3,314,278,962.781000",2016-03-31,17482000000,6821000000,5329000000,12153000000,5454000000,4292000000,2013000000,5294000000,4688000000,122000000,5332000000,160000000,120000000,1002000000,0,4292000000,4292000000,-917000000,-2718000000,-1537000000,19000000,3344000000,-178000000,48000000,1763000000,-802000000,891000000,-2069000000,-1453000000,-190000000,0,679000000,639000000,-389000000,129000000,136231000000,25840000000,3307000000,63584000000,72647000000,2877000000,12085000000,3120000000,104990000000,18340000000,21848000000,57529000000,13861000000,22134000000,3116000000,-12391000000,15964000000,62738000000,24959000000,25994000000,11406000000,20233000000,8170000000,19018000000,3120000000,104990000000,-23072000000,4163000000,73493000000,20233000000,18340000000,41450000000,136231000000,39855000000
2016-04-29,112.08,-1.24,-1.094246%,113.31,111.51,113.56,"32,167,269","3,621,405,093.041100",2016-03-31,17482000000,6821000000,5329000000,12153000000,5454000000,4292000000,2013000000,5294000000,4688000000,122000000,5332000000,160000000,120000000,1002000000,0,4292000000,4292000000,-917000000,-2718000000,-1537000000,19000000,3344000000,-178000000,48000000,1763000000,-802000000,891000000,-2069000000,-1453000000,-190000000,0,679000000,639000000,-389000000,129000000,136231000000,25840000000,3307000000,63584000000,72647000000,2877000000,12085000000,3120000000,104990000000,18340000000,21848000000,57529000000,13861000000,22134000000,3116000000,-12391000000,15964000000,62738000000,24959000000,25994000000,11406000000,20233000000,8170000000,19018000000,3120000000,104990000000,-23072000000,4163000000,73493000000,20233000000,18340000000,41450000000,136231000000,39855000000
2016-04-22,113.32,3.14,+2.849882%,110.0,109.67,114.19,"41,905,511","4,724,137,810.426700",2016-03-31,17482000000,6821000000,5329000000,12153000000,5454000000,4292000000,2013000000,5294000000,4688000000,122000000,5332000000,160000000,120000000,1002000000,0,4292000000,4292000000,-917000000,-2718000000,-1537000000,19000000,3344000000,-178000000,48000000,1763000000,-802000000,891000000,-2069000000,-1453000000,-190000000,0,679000000,639000000,-389000000,129000000,136231000000,25840000000,3307000000,63584000000,72647000000,2877000000,12085000000,3120000000,104990000000,18340000000,21848000000,57529000000,13861000000,22134000000,3116000000,-12391000000,15964000000,62738000000,24959000000,25994000000,11406000000,20233000000,8170000000,19018000000,3120000000,104990000000,-23072000000,4163000000,73493000000,20233000000,18340000000,41450000000,136231000000,39855000000
2016-04-15,110.18,1.08,+0.989918%,109.15,108.65,110.4,"35,509,553","3,895,112,777.456700",2016-03-31,17482000000,6821000000,5329000000,12153000000,5454000000,4292000000,2013000000,5294000000,4688000000,122000000,5332000000,160000000,120000000,1002000000,0,4292000000,4292000000,-917000000,-2718000000,-1537000000,19000000,3344000000,-178000000,48000000,1763000000,-802000000,891000000,-2069000000,-1453000000,-190000000,0,679000000,639000000,-389000000,129000000,136231000000,25840000000,3307000000,63584000000,72647000000,2877000000,12085000000,3120000000,104990000000,18340000000,21848000000,57529000000,13861000000,22134000000,3116000000,-12391000000,15964000000,62738000000,24959000000,25994000000,11406000000,20233000000,8170000000,19018000000,3120000000,104990000000,-23072000000,4163000000,73493000000,20233000000,18340000000,41450000000,136231000000,39855000000
2016-04-08,109.1,-0.09,-0.082425%,108.82,107.88,109.84,"39,561,101","4,308,906,157.504300",2016-03-31,17482000000,6821000000,5329000000,12153000000,5454000000,4292000000,2013000000,5294000000,4688000000,122000000,5332000000,160000000,120000000,1002000000,0,4292000000,4292000000,-917000000,-2718000000,-1537000000,19000000,3344000000,-178000000,48000000,1763000000,-802000000,891000000,-2069000000,-1453000000,-190000000,0,679000000,639000000,-389000000,129000000,136231000000,25840000000,3307000000,63584000000,72647000000,2877000000,12085000000,3120000000,104990000000,18340000000,21848000000,57529000000,13861000000,22134000000,3116000000,-12391000000,15964000000,62738000000,24959000000,25994000000,11406000000,20233000000,8170000000,19018000000,3120000000,104990000000,-23072000000,4163000000,73493000000,20233000000,18340000000,41450000000,136231000000,39855000000
2016-04-01,109.19,0.88,+0.812483%,108.41,107.69,109.56,"33,810,006","3,671,694,176.100500",2016-03-31,17482000000,6821000000,5329000000,12153000000,5454000000,4292000000,2013000000,5294000000,4688000000,122000000,5332000000,160000000,120000000,1002000000,0,4292000000,4292000000,-917000000,-2718000000,-1537000000,19000000,3344000000,-178000000,48000000,1763000000,-802000000,891000000,-2069000000,-1453000000,-190000000,0,679000000,639000000,-389000000,129000000,136231000000,25840000000,3307000000,63584000000,72647000000,2877000000,12085000000,3120000000,104990000000,18340000000,21848000000,57529000000,13861000000,22134000000,3116000000,-12391000000,15964000000,62738000000,24959000000,25994000000,11406000000,20233000000,8170000000,19018000000,3120000000,104990000000,-23072000000,4163000000,73493000000,20233000000,18340000000,41450000000,136231000000,39855000000
2016-03-25,108.31,0.81,+0.753488%,107.41,106.55,108.825,"29,972,181","3,228,956,857.813900",2015-12-31,17811000000,9478000000,5673000000,12138000000,3918000000,3215000000,2864000000,3758000000,5891000000,1258000000,2660000000,160000000,723000000,543000000,826000000,3215000000,3215000000,-1080000000,2228000000,-1391000000,1055000000,226000000,-3291000000,400000000,5082000000,-799000000,1033000000,-2072000000,-1438000000,270000000,-433000000,-1342000000,1366000000,477000000,93000000,133411000000,25764000000,3047000000,62261000000,71150000000,2562000000,13325000000,3120000000,103879000000,19095000000,21629000000,57296000000,13732000000,27747000000,7004000000,-13165000000,15905000000,60210000000,23757000000,24644000000,10734000000,12857000000,8053000000,20743000000,3120000000,103879000000,-22684000000,4413000000,73201000000,12857000000,19095000000,34514000000,133411000000,38376000000
2016-03-18,107.5,-0.21,-0.194968%,107.92,106.36,108.35,"46,113,800","4,952,894,580.244700",2015-12-31,17811000000,9478000000,5673000000,12138000000,3918000000,3215000000,2864000000,3758000000,5891000000,1258000000,2660000000,160000000,723000000,543000000,826000000,3215000000,3215000000,-1080000000,2228000000,-1391000000,1055000000,226000000,-3291000000,400000000,5082000000,-799000000,1033000000,-2072000000,-1438000000,270000000,-433000000,-1342000000,1366000000,477000000,93000000,133411000000,25764000000,3047000000,62261000000,71150000000,2562000000,13325000000,3120000000,103879000000,19095000000,21629000000,57296000000,13732000000,27747000000,7004000000,-13165000000,15905000000,60210000000,23757000000,24644000000,10734000000,12857000000,8053000000,20743000000,3120000000,103879000000,-22684000000,4413000000,73201000000,12857000000,19095000000,34514000000,133411000000,38376000000
2016-03-11,107.71,1.21,+1.136150%,106.0,105.49,107.99,"40,409,160","4,314,701,284.942000",2015-12-31,17811000000,9478000000,5673000000,12138000000,3918000000,3215000000,2864000000,3758000000,5891000000,1258000000,2660000000,160000000,723000000,543000000,826000000,3215000000,3215000000,-1080000000,2228000000,-1391000000,1055000000,226000000,-3291000000,400000000,5082000000,-799000000,1033000000,-2072000000,-1438000000,270000000,-433000000,-1342000000,1366000000,477000000,93000000,133411000000,25764000000,3047000000,62261000000,71150000000,2562000000,13325000000,3120000000,103879000000,19095000000,21629000000,57296000000,13732000000,27747000000,7004000000,-13165000000,15905000000,60210000000,23757000000,24644000000,10734000000,12857000000,8053000000,20743000000,3120000000,103879000000,-22684000000,4413000000,73201000000,12857000000,19095000000,34514000000,133411000000,38376000000
2016-03-04,106.5,0.72,+0.680658%,105.28,105.04,107.41,"41,819,348","4,446,541,940.741700",2015-12-31,17811000000,9478000000,5673000000,12138000000,3918000000,3215000000,2864000000,3758000000,5891000000,1258000000,2660000000,160000000,723000000,543000000,826000000,3215000000,3215000000,-1080000000,2228000000,-1391000000,1055000000,226000000,-3291000000,400000000,5082000000,-799000000,1033000000,-2072000000,-1438000000,270000000,-433000000,-1342000000,1366000000,477000000,93000000,133411000000,25764000000,3047000000,62261000000,71150000000,2562000000,13325000000,3120000000,103879000000,19095000000,21629000000,57296000000,13732000000,27747000000,7004000000,-13165000000,15905000000,60210000000,23757000000,24644000000,10734000000,12857000000,8053000000,20743000000,3120000000,103879000000,-22684000000,4413000000,73201000000,12857000000,19095000000,34514000000,133411000000,38376000000
2016-02-26,105.78,1.62,+1.555300%,104.44,102.97,106.92,"39,794,159","4,176,624,069.149300",2015-12-31,17811000000,9478000000,5673000000,12138000000,3918000000,3215000000,2864000000,3758000000,5891000000,1258000000,2660000000,160000000,723000000,543000000,826000000,3215000000,3215000000,-1080000000,2228000000,-1391000000,1055000000,226000000,-3291000000,400000000,5082000000,-799000000,1033000000,-2072000000,-1438000000,270000000,-433000000,-1342000000,1366000000,477000000,93000000,133411000000,25764000000,3047000000,62261000000,71150000000,2562000000,13325000000,3120000000,103879000000,19095000000,21629000000,57296000000,13732000000,27747000000,7004000000,-13165000000,15905000000,60210000000,23757000000,24644000000,10734000000,12857000000,8053000000,20743000000,3120000000,103879000000,-22684000000,4413000000,73201000000,12857000000,19095000000,34514000000,133411000000,38376000000
2016-02-19,104.16,2.34,+2.298173%,102.37,101.65,104.68,"39,444,747","4,071,759,002.965200",2015-12-31,17811000000,9478000000,5673000000,12138000000,3918000000,3215000000,2864000000,3758000000,5891000000,1258000000,2660000000,160000000,723000000,543000000,826000000,3215000000,3215000000,-1080000000,2228000000,-1391000000,1055000000,226000000,-3291000000,400000000,5082000000,-799000000,1033000000,-2072000000,-1438000000,270000000,-433000000,-1342000000,1366000000,477000000,93000000,133411000000,25764000000,3047000000,62261000000,71150000000,2562000000,13325000000,3120000000,103879000000,19095000000,21629000000,57296000000,13732000000,27747000000,7004000000,-13165000000,15905000000,60210000000,23757000000,24644000000,10734000000,12857000000,8053000000,20743000000,3120000000,103879000000,-22684000000,4413000000,73201000000,12857000000,19095000000,34514000000,133411000000,38376000000
2016-02-12,101.82,1.28,+1.273125%,100.31,99.98,103.51,"55,702,284","5,663,822,532.585700",2015-12-31,17811000000,9478000000,5673000000,12138000000,3918000000,3215000000,2864000000,3758000000,5891000000,1258000000,2660000000,160000000,723000000,543000000,826000000,3215000000,3215000000,-1080000000,2228000000,-1391000000,1055000000,226000000,-3291000000,400000000,5082000000,-799000000,1033000000,-2072000000,-1438000000,270000000,-433000000,-1342000000,1366000000,477000000,93000000,133411000000,25764000000,3047000000,62261000000,71150000000,2562000000,13325000000,3120000000,103879000000,19095000000,21629000000,57296000000,13732000000,27747000000,7004000000,-13165000000,15905000000,60210000000,23757000000,24644000000,10734000000,12857000000,8053000000,20743000000,3120000000,103879000000,-22684000000,4413000000,73201000000,12857000000,19095000000,34514000000,133411000000,38376000000
2016-02-05,100.54,-3.9,-3.734201%,103.61,99.78,104.785,"56,499,881","5,805,402,858.951500",2015-12-31,17811000000,9478000000,5673000000,12138000000,3918000000,3215000000,2864000000,3758000000,5891000000,1258000000,2660000000,160000000,723000000,543000000,826000000,3215000000,3215000000,-1080000000,2228000000,-1391000000,1055000000,226000000,-3291000000,400000000,5082000000,-799000000,1033000000,-2072000000,-1438000000,270000000,-433000000,-1342000000,1366000000,477000000,93000000,133411000000,25764000000,3047000000,62261000000,71150000000,2562000000,13325000000,3120000000,103879000000,19095000000,21629000000,57296000000,13732000000,27747000000,7004000000,-13165000000,15905000000,60210000000,23757000000,24644000000,10734000000,12857000000,8053000000,20743000000,3120000000,103879000000,-22684000000,4413000000,73201000000,12857000000,19095000000,34514000000,133411000000,38376000000
2016-01-29,104.44,7.69,+7.948320%,96.72,96.04,104.75,"74,351,321","7,539,550,910.999400",2015-12-31,17811000000,9478000000,5673000000,12138000000,3918000000,3215000000,2864000000,3758000000,5891000000,1258000000,2660000000,160000000,723000000,543000000,826000000,3215000000,3215000000,-1080000000,2228000000,-1391000000,1055000000,226000000,-3291000000,400000000,5082000000,-799000000,1033000000,-2072000000,-1438000000,270000000,-433000000,-1342000000,1366000000,477000000,93000000,133411000000,25764000000,3047000000,62261000000,71150000000,2562000000,13325000000,3120000000,103879000000,19095000000,21629000000,57296000000,13732000000,27747000000,7004000000,-13165000000,15905000000,60210000000,23757000000,24644000000,10734000000,12857000000,8053000000,20743000000,3120000000,103879000000,-22684000000,4413000000,73201000000,12857000000,19095000000,34514000000,133411000000,38376000000
2016-01-22,96.75,-0.25,-0.257732%,97.93,94.28,98.41,"44,789,400","4,321,144,798.143300",2015-12-31,17811000000,9478000000,5673000000,12138000000,3918000000,3215000000,2864000000,3758000000,5891000000,1258000000,2660000000,160000000,723000000,543000000,826000000,3215000000,3215000000,-1080000000,2228000000,-1391000000,1055000000,226000000,-3291000000,400000000,5082000000,-799000000,1033000000,-2072000000,-1438000000,270000000,-433000000,-1342000000,1366000000,477000000,93000000,133411000000,25764000000,3047000000,62261000000,71150000000,2562000000,13325000000,3120000000,103879000000,19095000000,21629000000,57296000000,13732000000,27747000000,7004000000,-13165000000,15905000000,60210000000,23757000000,24644000000,10734000000,12857000000,8053000000,20743000000,3120000000,103879000000,-22684000000,4413000000,73201000000,12857000000,19095000000,34514000000,133411000000,38376000000
2016-01-15,97.0,-1.16,-1.181744%,98.24,96.08,99.47,"46,013,654","4,496,455,041.274600",2015-12-31,17811000000,9478000000,5673000000,12138000000,3918000000,3215000000,2864000000,3758000000,5891000000,1258000000,2660000000,160000000,723000000,543000000,826000000,3215000000,3215000000,-1080000000,2228000000,-1391000000,1055000000,226000000,-3291000000,400000000,5082000000,-799000000,1033000000,-2072000000,-1438000000,270000000,-433000000,-1342000000,1366000000,477000000,93000000,133411000000,25764000000,3047000000,62261000000,71150000000,2562000000,13325000000,3120000000,103879000000,19095000000,21629000000,57296000000,13732000000,27747000000,7004000000,-13165000000,15905000000,60210000000,23757000000,24644000000,10734000000,12857000000,8053000000,20743000000,3120000000,103879000000,-22684000000,4413000000,73201000000,12857000000,19095000000,34514000000,133411000000,38376000000
2016-01-08,98.16,-4.56,-4.439252%,101.71,97.85,101.81,"46,123,624","4,601,634,928.085600",2015-12-31,17811000000,9478000000,5673000000,12138000000,3918000000,3215000000,2864000000,3758000000,5891000000,1258000000,2660000000,160000000,723000000,543000000,826000000,3215000000,3215000000,-1080000000,2228000000,-1391000000,1055000000,226000000,-3291000000,400000000,5082000000,-799000000,1033000000,-2072000000,-1438000000,270000000,-433000000,-1342000000,1366000000,477000000,93000000,133411000000,25764000000,3047000000,62261000000,71150000000,2562000000,13325000000,3120000000,103879000000,19095000000,21629000000,57296000000,13732000000,27747000000,7004000000,-13165000000,15905000000,60210000000,23757000000,24644000000,10734000000,12857000000,8053000000,20743000000,3120000000,103879000000,-22684000000,4413000000,73201000000,12857000000,19095000000,34514000000,133411000000,38376000000
2016-01-01,102.72,-1.0,-0.964134%,103.18,102.69,104.34,"16,733,381","1,731,735,354.634500",2015-12-31,17811000000,9478000000,5673000000,12138000000,3918000000,3215000000,2864000000,3758000000,5891000000,1258000000,2660000000,160000000,723000000,543000000,826000000,3215000000,3215000000,-1080000000,2228000000,-1391000000,1055000000,226000000,-3291000000,400000000,5082000000,-799000000,1033000000,-2072000000,-1438000000,270000000,-433000000,-1342000000,1366000000,477000000,93000000,133411000000,25764000000,3047000000,62261000000,71150000000,2562000000,13325000000,3120000000,103879000000,19095000000,21629000000,57296000000,13732000000,27747000000,7004000000,-13165000000,15905000000,60210000000,23757000000,24644000000,10734000000,12857000000,8053000000,20743000000,3120000000,103879000000,-22684000000,4413000000,73201000000,12857000000,19095000000,34514000000,133411000000,38376000000
