Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,fiscalDateEnding,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,incomeBeforeTax,sellingGeneralAdministrative,operatingIncome,otherOperatingExpense,interestExpense,incomeTaxExpense,totalOtherIncomeExpense,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,investments,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,cashflowFromFinancing,otherCashflowFromFinancing,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInAccountReceivables,changeInNetIncome,capitalExpenditures,changeInReceivables,changeInCashAndCashEquivalents,totalAssets,intangibleAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,accountsPayable,preferredStockTotalEquity,retainedEarningsTotalEquity,otherNonCurrrentAssets,totalNonCurrentAssets,otherNonCurrentLiabilities,totalNonCurrentLiabilities,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments
2016-08-05,80.14,2.09,+2.677771%,78.31,77.73,80.24,"36,708,419","2,891,745,949.707700",2016-06-30,3630000000,3202000000,1053000000,3630000000,553000000,412000000,422000000,3082000000,428000000,120000000,131000000,10000000,244000000,412000000,412000000,887000000,-30000000,-8313000000,-9068000000,-1984000000,-14000000,-10056000000,303000000,-881000000,959000000,1687000000,9186000000,240000000,-500000000,132000000,343000000,-10056000000,63867000000,27078000000,2030000000,31040000000,65679000000,4977000000,2931000000,10334000000,2401000000,15044000000,47357000000,6914000000,7783000000,1999000000,32284000000,2136000000,14374000000,3762000000,-15012000000,2865000000,2565000000,15879000000,2853000000,5717000000,10334000000,1473000000,49493000000,2401000000,23257000000,17514000000,63867000000,9779000000
2016-07-29,78.05,-1.86,-2.327619%,80.17,77.53,80.17,"44,334,818","3,485,283,366.706000",2016-06-30,3630000000,3202000000,1053000000,3630000000,553000000,412000000,422000000,3082000000,428000000,120000000,131000000,10000000,244000000,412000000,412000000,887000000,-30000000,-8313000000,-9068000000,-1984000000,-14000000,-10056000000,303000000,-881000000,959000000,1687000000,9186000000,240000000,-500000000,132000000,343000000,-10056000000,63867000000,27078000000,2030000000,31040000000,65679000000,4977000000,2931000000,10334000000,2401000000,15044000000,47357000000,6914000000,7783000000,1999000000,32284000000,2136000000,14374000000,3762000000,-15012000000,2865000000,2565000000,15879000000,2853000000,5717000000,10334000000,1473000000,49493000000,2401000000,23257000000,17514000000,63867000000,9779000000
2016-07-22,79.91,1.61,+2.056194%,78.35,77.63,80.08,"43,941,598","3,471,940,734.627900",2016-06-30,3630000000,3202000000,1053000000,3630000000,553000000,412000000,422000000,3082000000,428000000,120000000,131000000,10000000,244000000,412000000,412000000,887000000,-30000000,-8313000000,-9068000000,-1984000000,-14000000,-10056000000,303000000,-881000000,959000000,1687000000,9186000000,240000000,-500000000,132000000,343000000,-10056000000,63867000000,27078000000,2030000000,31040000000,65679000000,4977000000,2931000000,10334000000,2401000000,15044000000,47357000000,6914000000,7783000000,1999000000,32284000000,2136000000,14374000000,3762000000,-15012000000,2865000000,2565000000,15879000000,2853000000,5717000000,10334000000,1473000000,49493000000,2401000000,23257000000,17514000000,63867000000,9779000000
2016-07-15,78.3,1.88,+2.460089%,76.81,76.3912,78.75,"39,751,414","3,083,416,709.046200",2016-06-30,3630000000,3202000000,1053000000,3630000000,553000000,412000000,422000000,3082000000,428000000,120000000,131000000,10000000,244000000,412000000,412000000,887000000,-30000000,-8313000000,-9068000000,-1984000000,-14000000,-10056000000,303000000,-881000000,959000000,1687000000,9186000000,240000000,-500000000,132000000,343000000,-10056000000,63867000000,27078000000,2030000000,31040000000,65679000000,4977000000,2931000000,10334000000,2401000000,15044000000,47357000000,6914000000,7783000000,1999000000,32284000000,2136000000,14374000000,3762000000,-15012000000,2865000000,2565000000,15879000000,2853000000,5717000000,10334000000,1473000000,49493000000,2401000000,23257000000,17514000000,63867000000,9779000000
2016-07-08,76.42,1.94,+2.604726%,74.25,73.83,76.55,"42,126,421","3,154,518,670.501700",2016-06-30,3630000000,3202000000,1053000000,3630000000,553000000,412000000,422000000,3082000000,428000000,120000000,131000000,10000000,244000000,412000000,412000000,887000000,-30000000,-8313000000,-9068000000,-1984000000,-14000000,-10056000000,303000000,-881000000,959000000,1687000000,9186000000,240000000,-500000000,132000000,343000000,-10056000000,63867000000,27078000000,2030000000,31040000000,65679000000,4977000000,2931000000,10334000000,2401000000,15044000000,47357000000,6914000000,7783000000,1999000000,32284000000,2136000000,14374000000,3762000000,-15012000000,2865000000,2565000000,15879000000,2853000000,5717000000,10334000000,1473000000,49493000000,2401000000,23257000000,17514000000,63867000000,9779000000
2016-07-01,74.48,-0.57,-0.759494%,74.18,73.25,77.14,"82,038,860","6,143,211,891.052800",2016-06-30,3630000000,3202000000,1053000000,3630000000,553000000,412000000,422000000,3082000000,428000000,120000000,131000000,10000000,244000000,412000000,412000000,887000000,-30000000,-8313000000,-9068000000,-1984000000,-14000000,-10056000000,303000000,-881000000,959000000,1687000000,9186000000,240000000,-500000000,132000000,343000000,-10056000000,63867000000,27078000000,2030000000,31040000000,65679000000,4977000000,2931000000,10334000000,2401000000,15044000000,47357000000,6914000000,7783000000,1999000000,32284000000,2136000000,14374000000,3762000000,-15012000000,2865000000,2565000000,15879000000,2853000000,5717000000,10334000000,1473000000,49493000000,2401000000,23257000000,17514000000,63867000000,9779000000
2016-06-24,75.05,-1.94,-2.519808%,78.3,74.45,78.38,"60,726,352","4,667,874,329.958700",2016-03-31,3626000000,1192000000,1070000000,3626000000,2573000000,1707000000,2441000000,1071000000,2434000000,121000000,132000000,734000000,0,1707000000,1707000000,4486000000,-291000000,4348000000,-14000000,-2082000000,3000000,3106000000,840000000,-1482000000,910000000,-336000000,-1730000000,0,-11000000,124000000,7000000,3106000000,54326000000,11335000000,1987000000,25195000000,29131000000,3256000000,2145000000,11582000000,938000000,11836000000,28140000000,17004000000,5125000000,723000000,-96000000,1883000000,24303000000,3577000000,5960000000,3954000000,1358000000,15876000000,2257000000,0,11582000000,1392000000,30023000000,938000000,20070000000,17645000000,54326000000,20958000000
2016-06-17,76.99,-3.19,-3.978548%,79.0,76.83,80.18,"49,993,253","3,902,761,495.141400",2016-03-31,3626000000,1192000000,1070000000,3626000000,2573000000,1707000000,2441000000,1071000000,2434000000,121000000,132000000,734000000,0,1707000000,1707000000,4486000000,-291000000,4348000000,-14000000,-2082000000,3000000,3106000000,840000000,-1482000000,910000000,-336000000,-1730000000,0,-11000000,124000000,7000000,3106000000,54326000000,11335000000,1987000000,25195000000,29131000000,3256000000,2145000000,11582000000,938000000,11836000000,28140000000,17004000000,5125000000,723000000,-96000000,1883000000,24303000000,3577000000,5960000000,3954000000,1358000000,15876000000,2257000000,0,11582000000,1392000000,30023000000,938000000,20070000000,17645000000,54326000000,20958000000
2016-06-10,80.18,0.24,+0.300225%,80.29,79.84,81.71,"36,527,551","2,953,326,348.850900",2016-03-31,3626000000,1192000000,1070000000,3626000000,2573000000,1707000000,2441000000,1071000000,2434000000,121000000,132000000,734000000,0,1707000000,1707000000,4486000000,-291000000,4348000000,-14000000,-2082000000,3000000,3106000000,840000000,-1482000000,910000000,-336000000,-1730000000,0,-11000000,124000000,7000000,3106000000,54326000000,11335000000,1987000000,25195000000,29131000000,3256000000,2145000000,11582000000,938000000,11836000000,28140000000,17004000000,5125000000,723000000,-96000000,1883000000,24303000000,3577000000,5960000000,3954000000,1358000000,15876000000,2257000000,0,11582000000,1392000000,30023000000,938000000,20070000000,17645000000,54326000000,20958000000
2016-06-03,79.94,0.28,+0.351494%,79.86,78.57,80.2,"26,402,193","2,095,722,996.260100",2016-03-31,3626000000,1192000000,1070000000,3626000000,2573000000,1707000000,2441000000,1071000000,2434000000,121000000,132000000,734000000,0,1707000000,1707000000,4486000000,-291000000,4348000000,-14000000,-2082000000,3000000,3106000000,840000000,-1482000000,910000000,-336000000,-1730000000,0,-11000000,124000000,7000000,3106000000,54326000000,11335000000,1987000000,25195000000,29131000000,3256000000,2145000000,11582000000,938000000,11836000000,28140000000,17004000000,5125000000,723000000,-96000000,1883000000,24303000000,3577000000,5960000000,3954000000,1358000000,15876000000,2257000000,0,11582000000,1392000000,30023000000,938000000,20070000000,17645000000,54326000000,20958000000
2016-05-27,79.66,1.99,+2.562122%,77.76,77.14,79.67,"28,024,989","2,208,330,330.539500",2016-03-31,3626000000,1192000000,1070000000,3626000000,2573000000,1707000000,2441000000,1071000000,2434000000,121000000,132000000,734000000,0,1707000000,1707000000,4486000000,-291000000,4348000000,-14000000,-2082000000,3000000,3106000000,840000000,-1482000000,910000000,-336000000,-1730000000,0,-11000000,124000000,7000000,3106000000,54326000000,11335000000,1987000000,25195000000,29131000000,3256000000,2145000000,11582000000,938000000,11836000000,28140000000,17004000000,5125000000,723000000,-96000000,1883000000,24303000000,3577000000,5960000000,3954000000,1358000000,15876000000,2257000000,0,11582000000,1392000000,30023000000,938000000,20070000000,17645000000,54326000000,20958000000
2016-05-20,77.67,0.84,+1.093323%,77.02,76.22,78.055,"33,910,646","2,620,658,822.619700",2016-03-31,3626000000,1192000000,1070000000,3626000000,2573000000,1707000000,2441000000,1071000000,2434000000,121000000,132000000,734000000,0,1707000000,1707000000,4486000000,-291000000,4348000000,-14000000,-2082000000,3000000,3106000000,840000000,-1482000000,910000000,-336000000,-1730000000,0,-11000000,124000000,7000000,3106000000,54326000000,11335000000,1987000000,25195000000,29131000000,3256000000,2145000000,11582000000,938000000,11836000000,28140000000,17004000000,5125000000,723000000,-96000000,1883000000,24303000000,3577000000,5960000000,3954000000,1358000000,15876000000,2257000000,0,11582000000,1392000000,30023000000,938000000,20070000000,17645000000,54326000000,20958000000
2016-05-13,76.83,-0.89,-1.145136%,77.69,76.83,79.33,"39,552,855","3,084,609,511.641200",2016-03-31,3626000000,1192000000,1070000000,3626000000,2573000000,1707000000,2441000000,1071000000,2434000000,121000000,132000000,734000000,0,1707000000,1707000000,4486000000,-291000000,4348000000,-14000000,-2082000000,3000000,3106000000,840000000,-1482000000,910000000,-336000000,-1730000000,0,-11000000,124000000,7000000,3106000000,54326000000,11335000000,1987000000,25195000000,29131000000,3256000000,2145000000,11582000000,938000000,11836000000,28140000000,17004000000,5125000000,723000000,-96000000,1883000000,24303000000,3577000000,5960000000,3954000000,1358000000,15876000000,2257000000,0,11582000000,1392000000,30023000000,938000000,20070000000,17645000000,54326000000,20958000000
2016-05-06,77.72,0.48,+0.621440%,77.81,76.35,78.47,"36,331,840","2,809,903,055.943600",2016-03-31,3626000000,1192000000,1070000000,3626000000,2573000000,1707000000,2441000000,1071000000,2434000000,121000000,132000000,734000000,0,1707000000,1707000000,4486000000,-291000000,4348000000,-14000000,-2082000000,3000000,3106000000,840000000,-1482000000,910000000,-336000000,-1730000000,0,-11000000,124000000,7000000,3106000000,54326000000,11335000000,1987000000,25195000000,29131000000,3256000000,2145000000,11582000000,938000000,11836000000,28140000000,17004000000,5125000000,723000000,-96000000,1883000000,24303000000,3577000000,5960000000,3954000000,1358000000,15876000000,2257000000,0,11582000000,1392000000,30023000000,938000000,20070000000,17645000000,54326000000,20958000000
2016-04-29,77.24,-1.87,-2.363797%,78.69,76.86,79.27,"39,991,135","3,123,886,253.744000",2016-03-31,3626000000,1192000000,1070000000,3626000000,2573000000,1707000000,2441000000,1071000000,2434000000,121000000,132000000,734000000,0,1707000000,1707000000,4486000000,-291000000,4348000000,-14000000,-2082000000,3000000,3106000000,840000000,-1482000000,910000000,-336000000,-1730000000,0,-11000000,124000000,7000000,3106000000,54326000000,11335000000,1987000000,25195000000,29131000000,3256000000,2145000000,11582000000,938000000,11836000000,28140000000,17004000000,5125000000,723000000,-96000000,1883000000,24303000000,3577000000,5960000000,3954000000,1358000000,15876000000,2257000000,0,11582000000,1392000000,30023000000,938000000,20070000000,17645000000,54326000000,20958000000
2016-04-22,79.11,-0.97,-1.211289%,80.2,77.28,81.73,"52,360,282","4,193,840,136.759900",2016-03-31,3626000000,1192000000,1070000000,3626000000,2573000000,1707000000,2441000000,1071000000,2434000000,121000000,132000000,734000000,0,1707000000,1707000000,4486000000,-291000000,4348000000,-14000000,-2082000000,3000000,3106000000,840000000,-1482000000,910000000,-336000000,-1730000000,0,-11000000,124000000,7000000,3106000000,54326000000,11335000000,1987000000,25195000000,29131000000,3256000000,2145000000,11582000000,938000000,11836000000,28140000000,17004000000,5125000000,723000000,-96000000,1883000000,24303000000,3577000000,5960000000,3954000000,1358000000,15876000000,2257000000,0,11582000000,1392000000,30023000000,938000000,20070000000,17645000000,54326000000,20958000000
2016-04-15,80.08,2.05,+2.627195%,78.36,77.65,80.69,"39,764,445","3,158,910,387.455100",2016-03-31,3626000000,1192000000,1070000000,3626000000,2573000000,1707000000,2441000000,1071000000,2434000000,121000000,132000000,734000000,0,1707000000,1707000000,4486000000,-291000000,4348000000,-14000000,-2082000000,3000000,3106000000,840000000,-1482000000,910000000,-336000000,-1730000000,0,-11000000,124000000,7000000,3106000000,54326000000,11335000000,1987000000,25195000000,29131000000,3256000000,2145000000,11582000000,938000000,11836000000,28140000000,17004000000,5125000000,723000000,-96000000,1883000000,24303000000,3577000000,5960000000,3954000000,1358000000,15876000000,2257000000,0,11582000000,1392000000,30023000000,938000000,20070000000,17645000000,54326000000,20958000000
2016-04-08,78.03,0.44,+0.567083%,77.97,76.585,78.62,"32,007,797","2,486,154,226.585700",2016-03-31,3626000000,1192000000,1070000000,3626000000,2573000000,1707000000,2441000000,1071000000,2434000000,121000000,132000000,734000000,0,1707000000,1707000000,4486000000,-291000000,4348000000,-14000000,-2082000000,3000000,3106000000,840000000,-1482000000,910000000,-336000000,-1730000000,0,-11000000,124000000,7000000,3106000000,54326000000,11335000000,1987000000,25195000000,29131000000,3256000000,2145000000,11582000000,938000000,11836000000,28140000000,17004000000,5125000000,723000000,-96000000,1883000000,24303000000,3577000000,5960000000,3954000000,1358000000,15876000000,2257000000,0,11582000000,1392000000,30023000000,938000000,20070000000,17645000000,54326000000,20958000000
2016-04-01,77.59,3.45,+4.653359%,74.14,73.72,78.25,"45,190,871","3,436,607,130.314600",2016-03-31,3626000000,1192000000,1070000000,3626000000,2573000000,1707000000,2441000000,1071000000,2434000000,121000000,132000000,734000000,0,1707000000,1707000000,4486000000,-291000000,4348000000,-14000000,-2082000000,3000000,3106000000,840000000,-1482000000,910000000,-336000000,-1730000000,0,-11000000,124000000,7000000,3106000000,54326000000,11335000000,1987000000,25195000000,29131000000,3256000000,2145000000,11582000000,938000000,11836000000,28140000000,17004000000,5125000000,723000000,-96000000,1883000000,24303000000,3577000000,5960000000,3954000000,1358000000,15876000000,2257000000,0,11582000000,1392000000,30023000000,938000000,20070000000,17645000000,54326000000,20958000000
2016-03-25,74.14,0.36,+0.487937%,73.58,72.77,74.1693,"27,785,189","2,045,124,045.952200",2015-12-31,3565000000,1169000000,1049000000,3565000000,2668000000,1941000000,2639000000,1049000000,2396000000,120000000,29000000,698000000,0,1941000000,1941000000,-6068000000,269000000,-6194000000,0,13534000000,-34000000,9319000000,1979000000,-1082000000,908000000,-340000000,-1986000000,0,53000000,126000000,-110000000,9319000000,54977000000,11348000000,1702000000,25501000000,29427000000,3344000000,2128000000,11701000000,923000000,11825000000,27620000000,13898000000,5357000000,744000000,-98000000,1884000000,25473000000,3487000000,6303000000,8508000000,1365000000,15877000000,2485000000,0,11701000000,960000000,29504000000,923000000,20144000000,17824000000,54977000000,22406000000
2016-03-18,73.78,2.15,+3.001536%,71.6,70.66,74.1,"44,359,004","3,219,547,608.224900",2015-12-31,3565000000,1169000000,1049000000,3565000000,2668000000,1941000000,2639000000,1049000000,2396000000,120000000,29000000,698000000,0,1941000000,1941000000,-6068000000,269000000,-6194000000,0,13534000000,-34000000,9319000000,1979000000,-1082000000,908000000,-340000000,-1986000000,0,53000000,126000000,-110000000,9319000000,54977000000,11348000000,1702000000,25501000000,29427000000,3344000000,2128000000,11701000000,923000000,11825000000,27620000000,13898000000,5357000000,744000000,-98000000,1884000000,25473000000,3487000000,6303000000,8508000000,1365000000,15877000000,2485000000,0,11701000000,960000000,29504000000,923000000,20144000000,17824000000,54977000000,22406000000
2016-03-11,71.63,-2.27,-3.071719%,73.39,69.58,73.45,"57,959,233","4,125,041,313.884400",2015-12-31,3565000000,1169000000,1049000000,3565000000,2668000000,1941000000,2639000000,1049000000,2396000000,120000000,29000000,698000000,0,1941000000,1941000000,-6068000000,269000000,-6194000000,0,13534000000,-34000000,9319000000,1979000000,-1082000000,908000000,-340000000,-1986000000,0,53000000,126000000,-110000000,9319000000,54977000000,11348000000,1702000000,25501000000,29427000000,3344000000,2128000000,11701000000,923000000,11825000000,27620000000,13898000000,5357000000,744000000,-98000000,1884000000,25473000000,3487000000,6303000000,8508000000,1365000000,15877000000,2485000000,0,11701000000,960000000,29504000000,923000000,20144000000,17824000000,54977000000,22406000000
2016-03-04,73.9,1.17,+1.608690%,72.86,72.39,74.64,"38,294,058","2,826,151,940.694100",2015-12-31,3565000000,1169000000,1049000000,3565000000,2668000000,1941000000,2639000000,1049000000,2396000000,120000000,29000000,698000000,0,1941000000,1941000000,-6068000000,269000000,-6194000000,0,13534000000,-34000000,9319000000,1979000000,-1082000000,908000000,-340000000,-1986000000,0,53000000,126000000,-110000000,9319000000,54977000000,11348000000,1702000000,25501000000,29427000000,3344000000,2128000000,11701000000,923000000,11825000000,27620000000,13898000000,5357000000,744000000,-98000000,1884000000,25473000000,3487000000,6303000000,8508000000,1365000000,15877000000,2485000000,0,11701000000,960000000,29504000000,923000000,20144000000,17824000000,54977000000,22406000000
2016-02-26,72.73,1.2,+1.677618%,72.3,70.38,73.91,"34,942,158","2,530,098,594.184100",2015-12-31,3565000000,1169000000,1049000000,3565000000,2668000000,1941000000,2639000000,1049000000,2396000000,120000000,29000000,698000000,0,1941000000,1941000000,-6068000000,269000000,-6194000000,0,13534000000,-34000000,9319000000,1979000000,-1082000000,908000000,-340000000,-1986000000,0,53000000,126000000,-110000000,9319000000,54977000000,11348000000,1702000000,25501000000,29427000000,3344000000,2128000000,11701000000,923000000,11825000000,27620000000,13898000000,5357000000,744000000,-98000000,1884000000,25473000000,3487000000,6303000000,8508000000,1365000000,15877000000,2485000000,0,11701000000,960000000,29504000000,923000000,20144000000,17824000000,54977000000,22406000000
2016-02-19,71.53,1.11,+1.576257%,71.41,70.3,72.25,"31,963,807","2,281,288,248.037700",2015-12-31,3565000000,1169000000,1049000000,3565000000,2668000000,1941000000,2639000000,1049000000,2396000000,120000000,29000000,698000000,0,1941000000,1941000000,-6068000000,269000000,-6194000000,0,13534000000,-34000000,9319000000,1979000000,-1082000000,908000000,-340000000,-1986000000,0,53000000,126000000,-110000000,9319000000,54977000000,11348000000,1702000000,25501000000,29427000000,3344000000,2128000000,11701000000,923000000,11825000000,27620000000,13898000000,5357000000,744000000,-98000000,1884000000,25473000000,3487000000,6303000000,8508000000,1365000000,15877000000,2485000000,0,11701000000,960000000,29504000000,923000000,20144000000,17824000000,54977000000,22406000000
2016-02-12,70.42,-1.12,-1.565558%,69.95,66.12,71.03,"79,467,219","5,445,912,649.705900",2015-12-31,3565000000,1169000000,1049000000,3565000000,2668000000,1941000000,2639000000,1049000000,2396000000,120000000,29000000,698000000,0,1941000000,1941000000,-6068000000,269000000,-6194000000,0,13534000000,-34000000,9319000000,1979000000,-1082000000,908000000,-340000000,-1986000000,0,53000000,126000000,-110000000,9319000000,54977000000,11348000000,1702000000,25501000000,29427000000,3344000000,2128000000,11701000000,923000000,11825000000,27620000000,13898000000,5357000000,744000000,-98000000,1884000000,25473000000,3487000000,6303000000,8508000000,1365000000,15877000000,2485000000,0,11701000000,960000000,29504000000,923000000,20144000000,17824000000,54977000000,22406000000
2016-02-05,71.54,-2.95,-3.960263%,74.08,70.55,74.78,"59,813,164","4,382,328,692.837000",2015-12-31,3565000000,1169000000,1049000000,3565000000,2668000000,1941000000,2639000000,1049000000,2396000000,120000000,29000000,698000000,0,1941000000,1941000000,-6068000000,269000000,-6194000000,0,13534000000,-34000000,9319000000,1979000000,-1082000000,908000000,-340000000,-1986000000,0,53000000,126000000,-110000000,9319000000,54977000000,11348000000,1702000000,25501000000,29427000000,3344000000,2128000000,11701000000,923000000,11825000000,27620000000,13898000000,5357000000,744000000,-98000000,1884000000,25473000000,3487000000,6303000000,8508000000,1365000000,15877000000,2485000000,0,11701000000,960000000,29504000000,923000000,20144000000,17824000000,54977000000,22406000000
2016-01-29,74.49,1.79,+2.462173%,72.76,68.76,74.5,"81,370,255","5,889,966,680.572700",2015-12-31,3565000000,1169000000,1049000000,3565000000,2668000000,1941000000,2639000000,1049000000,2396000000,120000000,29000000,698000000,0,1941000000,1941000000,-6068000000,269000000,-6194000000,0,13534000000,-34000000,9319000000,1979000000,-1082000000,908000000,-340000000,-1986000000,0,53000000,126000000,-110000000,9319000000,54977000000,11348000000,1702000000,25501000000,29427000000,3344000000,2128000000,11701000000,923000000,11825000000,27620000000,13898000000,5357000000,744000000,-98000000,1884000000,25473000000,3487000000,6303000000,8508000000,1365000000,15877000000,2485000000,0,11701000000,960000000,29504000000,923000000,20144000000,17824000000,54977000000,22406000000
2016-01-22,72.7,0.87,+1.211193%,72.94,69.04,73.18,"53,179,312","3,793,740,887.198700",2015-12-31,3565000000,1169000000,1049000000,3565000000,2668000000,1941000000,2639000000,1049000000,2396000000,120000000,29000000,698000000,0,1941000000,1941000000,-6068000000,269000000,-6194000000,0,13534000000,-34000000,9319000000,1979000000,-1082000000,908000000,-340000000,-1986000000,0,53000000,126000000,-110000000,9319000000,54977000000,11348000000,1702000000,25501000000,29427000000,3344000000,2128000000,11701000000,923000000,11825000000,27620000000,13898000000,5357000000,744000000,-98000000,1884000000,25473000000,3487000000,6303000000,8508000000,1365000000,15877000000,2485000000,0,11701000000,960000000,29504000000,923000000,20144000000,17824000000,54977000000,22406000000
2016-01-15,71.83,-1.05,-1.440724%,73.11,70.66,75.39,"64,862,609","4,748,289,104.969900",2015-12-31,3565000000,1169000000,1049000000,3565000000,2668000000,1941000000,2639000000,1049000000,2396000000,120000000,29000000,698000000,0,1941000000,1941000000,-6068000000,269000000,-6194000000,0,13534000000,-34000000,9319000000,1979000000,-1082000000,908000000,-340000000,-1986000000,0,53000000,126000000,-110000000,9319000000,54977000000,11348000000,1702000000,25501000000,29427000000,3344000000,2128000000,11701000000,923000000,11825000000,27620000000,13898000000,5357000000,744000000,-98000000,1884000000,25473000000,3487000000,6303000000,8508000000,1365000000,15877000000,2485000000,0,11701000000,960000000,29504000000,923000000,20144000000,17824000000,54977000000,22406000000
2016-01-08,72.88,-4.67,-6.021921%,76.06,72.75,76.51,"60,989,811","4,571,102,077.149900",2015-12-31,3565000000,1169000000,1049000000,3565000000,2668000000,1941000000,2639000000,1049000000,2396000000,120000000,29000000,698000000,0,1941000000,1941000000,-6068000000,269000000,-6194000000,0,13534000000,-34000000,9319000000,1979000000,-1082000000,908000000,-340000000,-1986000000,0,53000000,126000000,-110000000,9319000000,54977000000,11348000000,1702000000,25501000000,29427000000,3344000000,2128000000,11701000000,923000000,11825000000,27620000000,13898000000,5357000000,744000000,-98000000,1884000000,25473000000,3487000000,6303000000,8508000000,1365000000,15877000000,2485000000,0,11701000000,960000000,29504000000,923000000,20144000000,17824000000,54977000000,22406000000
