Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,fiscalDateEnding,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,otherOperatingExpense,interestExpense,incomeTaxExpense,totalOtherIncomeExpense,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,netBorrowings,cashflowFromFinancing,otherCashflowFromFinancing,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInInventory,changeInAccountReceivables,changeInNetIncome,capitalExpenditures,changeInCashAndCashEquivalents,totalAssets,intangibleAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,netTangibleAssets,netReceivables,longTermDebt,inventory,accountsPayable,commonStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,otherNonCurrrentAssets,totalNonCurrentAssets,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments
2020-07-03,41.98,0.81,+1.967452%,41.44,40.75,42.77,"24,972,259","1,044,658,412.118810",2020-05-31,34631000000,8022000000,28193000000,6438000000,-1618000000,-1708000000,-1773000000,-18000000,8265000000,-34000000,-1584000000,-243000000,155000000,-40000000,209000000,-1733000000,-1708000000,-316000000,-43000000,214000000,-79000000,-913000000,16000000,-42000000,914000000,3000000,478000000,-403000000,-449000000,15000000,465000000,1996000000,257000000,-42000000,86444000000,10184000000,1013000000,65122000000,20736000000,1538000000,2288000000,12000000,34244000000,3405000000,14948000000,1186000000,768000000,26649000000,4379000000,-3871000000,34680000000,18326000000,20736000000,6982000000,12111000000,9563000000,19980000000,12000000,34244000000,-20375000000,68118000000,68118000000,12111000000,24825000000,38473000000,10726000000,86444000000,768000000
2020-06-26,41.17,-2.96,-6.707455%,43.55,40.72,44.23,"30,488,403","1,282,771,558.702740",2020-05-31,34631000000,8022000000,28193000000,6438000000,-1618000000,-1708000000,-1773000000,-18000000,8265000000,-34000000,-1584000000,-243000000,155000000,-40000000,209000000,-1733000000,-1708000000,-316000000,-43000000,214000000,-79000000,-913000000,16000000,-42000000,914000000,3000000,478000000,-403000000,-449000000,15000000,465000000,1996000000,257000000,-42000000,86444000000,10184000000,1013000000,65122000000,20736000000,1538000000,2288000000,12000000,34244000000,3405000000,14948000000,1186000000,768000000,26649000000,4379000000,-3871000000,34680000000,18326000000,20736000000,6982000000,12111000000,9563000000,19980000000,12000000,34244000000,-20375000000,68118000000,68118000000,12111000000,24825000000,38473000000,10726000000,86444000000,768000000
2020-06-19,44.13,2.73,+6.594203%,40.4572,39.83,44.5,"32,338,893","1,375,535,744.973540",2020-05-31,34631000000,8022000000,28193000000,6438000000,-1618000000,-1708000000,-1773000000,-18000000,8265000000,-34000000,-1584000000,-243000000,155000000,-40000000,209000000,-1733000000,-1708000000,-316000000,-43000000,214000000,-79000000,-913000000,16000000,-42000000,914000000,3000000,478000000,-403000000,-449000000,15000000,465000000,1996000000,257000000,-42000000,86444000000,10184000000,1013000000,65122000000,20736000000,1538000000,2288000000,12000000,34244000000,3405000000,14948000000,1186000000,768000000,26649000000,4379000000,-3871000000,34680000000,18326000000,20736000000,6982000000,12111000000,9563000000,19980000000,12000000,34244000000,-20375000000,68118000000,68118000000,12111000000,24825000000,38473000000,10726000000,86444000000,768000000
2020-06-12,41.4,-3.95,-8.710033%,45.49,40.72,47.375,"29,778,944","1,310,876,803.625260",2020-05-31,34631000000,8022000000,28193000000,6438000000,-1618000000,-1708000000,-1773000000,-18000000,8265000000,-34000000,-1584000000,-243000000,155000000,-40000000,209000000,-1733000000,-1708000000,-316000000,-43000000,214000000,-79000000,-913000000,16000000,-42000000,914000000,3000000,478000000,-403000000,-449000000,15000000,465000000,1996000000,257000000,-42000000,86444000000,10184000000,1013000000,65122000000,20736000000,1538000000,2288000000,12000000,34244000000,3405000000,14948000000,1186000000,768000000,26649000000,4379000000,-3871000000,34680000000,18326000000,20736000000,6982000000,12111000000,9563000000,19980000000,12000000,34244000000,-20375000000,68118000000,68118000000,12111000000,24825000000,38473000000,10726000000,86444000000,768000000
2020-06-05,45.35,2.41,+5.612483%,42.7063,42.6,46.37,"27,740,058","1,223,385,112.453450",2020-05-31,34631000000,8022000000,28193000000,6438000000,-1618000000,-1708000000,-1773000000,-18000000,8265000000,-34000000,-1584000000,-243000000,155000000,-40000000,209000000,-1733000000,-1708000000,-316000000,-43000000,214000000,-79000000,-913000000,16000000,-42000000,914000000,3000000,478000000,-403000000,-449000000,15000000,465000000,1996000000,257000000,-42000000,86444000000,10184000000,1013000000,65122000000,20736000000,1538000000,2288000000,12000000,34244000000,3405000000,14948000000,1186000000,768000000,26649000000,4379000000,-3871000000,34680000000,18326000000,20736000000,6982000000,12111000000,9563000000,19980000000,12000000,34244000000,-20375000000,68118000000,68118000000,12111000000,24825000000,38473000000,10726000000,86444000000,768000000
2020-05-29,42.94,3.34,+8.434343%,40.43,40.34,43.6974,"30,725,977","1,299,921,570.518600",2020-02-29,35820000000,6280000000,28307000000,7513000000,1258000000,946000000,1097000000,5000000,6308000000,25000000,1233000000,-28000000,162000000,160000000,53000000,937000000,946000000,-752000000,-215000000,102000000,-238000000,-1219000000,-106000000,-11000000,1423000000,61000000,492000000,-447000000,-426000000,857000000,-208000000,22000000,318000000,-11000000,90003000000,10928000000,893000000,65669000000,23720000000,1637000000,2278000000,12000000,36351000000,3387000000,16788000000,1177000000,792000000,28662000000,5984000000,-3407000000,13482000000,18909000000,23719000000,7572000000,10625000000,9652000000,20399000000,12000000,36351000000,-19925000000,57611000000,71093000000,10625000000,24745000000,37007000000,10689000000,90003000000,792000000
2020-05-22,39.6,1.2,+3.125000%,39.69,39.339,40.97,"27,060,471","1,085,327,099.290190",2020-02-29,35820000000,6280000000,28307000000,7513000000,1258000000,946000000,1097000000,5000000,6308000000,25000000,1233000000,-28000000,162000000,160000000,53000000,937000000,946000000,-752000000,-215000000,102000000,-238000000,-1219000000,-106000000,-11000000,1423000000,61000000,492000000,-447000000,-426000000,857000000,-208000000,22000000,318000000,-11000000,90003000000,10928000000,893000000,65669000000,23720000000,1637000000,2278000000,12000000,36351000000,3387000000,16788000000,1177000000,792000000,28662000000,5984000000,-3407000000,13482000000,18909000000,23719000000,7572000000,10625000000,9652000000,20399000000,12000000,36351000000,-19925000000,57611000000,71093000000,10625000000,24745000000,37007000000,10689000000,90003000000,792000000
2020-05-15,38.4,-3.27,-7.847372%,41.78,36.65,42.18,"53,463,221","2,079,867,846.819570",2020-02-29,35820000000,6280000000,28307000000,7513000000,1258000000,946000000,1097000000,5000000,6308000000,25000000,1233000000,-28000000,162000000,160000000,53000000,937000000,946000000,-752000000,-215000000,102000000,-238000000,-1219000000,-106000000,-11000000,1423000000,61000000,492000000,-447000000,-426000000,857000000,-208000000,22000000,318000000,-11000000,90003000000,10928000000,893000000,65669000000,23720000000,1637000000,2278000000,12000000,36351000000,3387000000,16788000000,1177000000,792000000,28662000000,5984000000,-3407000000,13482000000,18909000000,23719000000,7572000000,10625000000,9652000000,20399000000,12000000,36351000000,-19925000000,57611000000,71093000000,10625000000,24745000000,37007000000,10689000000,90003000000,792000000
2020-05-08,41.67,0.01,+0.024004%,41.7,40.41,43.53,"34,015,195","1,418,813,883.517430",2020-02-29,35820000000,6280000000,28307000000,7513000000,1258000000,946000000,1097000000,5000000,6308000000,25000000,1233000000,-28000000,162000000,160000000,53000000,937000000,946000000,-752000000,-215000000,102000000,-238000000,-1219000000,-106000000,-11000000,1423000000,61000000,492000000,-447000000,-426000000,857000000,-208000000,22000000,318000000,-11000000,90003000000,10928000000,893000000,65669000000,23720000000,1637000000,2278000000,12000000,36351000000,3387000000,16788000000,1177000000,792000000,28662000000,5984000000,-3407000000,13482000000,18909000000,23719000000,7572000000,10625000000,9652000000,20399000000,12000000,36351000000,-19925000000,57611000000,71093000000,10625000000,24745000000,37007000000,10689000000,90003000000,792000000
2020-05-01,41.66,-2.08,-4.755373%,43.78,41.4,45.64,"32,428,840","1,422,810,422.215040",2020-02-29,35820000000,6280000000,28307000000,7513000000,1258000000,946000000,1097000000,5000000,6308000000,25000000,1233000000,-28000000,162000000,160000000,53000000,937000000,946000000,-752000000,-215000000,102000000,-238000000,-1219000000,-106000000,-11000000,1423000000,61000000,492000000,-447000000,-426000000,857000000,-208000000,22000000,318000000,-11000000,90003000000,10928000000,893000000,65669000000,23720000000,1637000000,2278000000,12000000,36351000000,3387000000,16788000000,1177000000,792000000,28662000000,5984000000,-3407000000,13482000000,18909000000,23719000000,7572000000,10625000000,9652000000,20399000000,12000000,36351000000,-19925000000,57611000000,71093000000,10625000000,24745000000,37007000000,10689000000,90003000000,792000000
2020-04-24,43.74,-0.76,-1.707865%,44.16,41.71,44.54,"24,878,097","1,074,680,533.446660",2020-02-29,35820000000,6280000000,28307000000,7513000000,1258000000,946000000,1097000000,5000000,6308000000,25000000,1233000000,-28000000,162000000,160000000,53000000,937000000,946000000,-752000000,-215000000,102000000,-238000000,-1219000000,-106000000,-11000000,1423000000,61000000,492000000,-447000000,-426000000,857000000,-208000000,22000000,318000000,-11000000,90003000000,10928000000,893000000,65669000000,23720000000,1637000000,2278000000,12000000,36351000000,3387000000,16788000000,1177000000,792000000,28662000000,5984000000,-3407000000,13482000000,18909000000,23719000000,7572000000,10625000000,9652000000,20399000000,12000000,36351000000,-19925000000,57611000000,71093000000,10625000000,24745000000,37007000000,10689000000,90003000000,792000000
2020-04-17,44.5,0.52,+1.182356%,43.7858,42.39,46.45,"29,364,297","1,300,713,656.916020",2020-02-29,35820000000,6280000000,28307000000,7513000000,1258000000,946000000,1097000000,5000000,6308000000,25000000,1233000000,-28000000,162000000,160000000,53000000,937000000,946000000,-752000000,-215000000,102000000,-238000000,-1219000000,-106000000,-11000000,1423000000,61000000,492000000,-447000000,-426000000,857000000,-208000000,22000000,318000000,-11000000,90003000000,10928000000,893000000,65669000000,23720000000,1637000000,2278000000,12000000,36351000000,3387000000,16788000000,1177000000,792000000,28662000000,5984000000,-3407000000,13482000000,18909000000,23719000000,7572000000,10625000000,9652000000,20399000000,12000000,36351000000,-19925000000,57611000000,71093000000,10625000000,24745000000,37007000000,10689000000,90003000000,792000000
2020-04-10,43.98,3.26,+8.005894%,41.9,41.19,44.4186,"30,870,172","1,324,907,939.617950",2020-02-29,35820000000,6280000000,28307000000,7513000000,1258000000,946000000,1097000000,5000000,6308000000,25000000,1233000000,-28000000,162000000,160000000,53000000,937000000,946000000,-752000000,-215000000,102000000,-238000000,-1219000000,-106000000,-11000000,1423000000,61000000,492000000,-447000000,-426000000,857000000,-208000000,22000000,318000000,-11000000,90003000000,10928000000,893000000,65669000000,23720000000,1637000000,2278000000,12000000,36351000000,3387000000,16788000000,1177000000,792000000,28662000000,5984000000,-3407000000,13482000000,18909000000,23719000000,7572000000,10625000000,9652000000,20399000000,12000000,36351000000,-19925000000,57611000000,71093000000,10625000000,24745000000,37007000000,10689000000,90003000000,792000000
2020-04-03,40.72,-3.28,-7.454545%,44.585,39.405,47.47,"48,603,915","2,070,297,224.121670",2020-02-29,35820000000,6280000000,28307000000,7513000000,1258000000,946000000,1097000000,5000000,6308000000,25000000,1233000000,-28000000,162000000,160000000,53000000,937000000,946000000,-752000000,-215000000,102000000,-238000000,-1219000000,-106000000,-11000000,1423000000,61000000,492000000,-447000000,-426000000,857000000,-208000000,22000000,318000000,-11000000,90003000000,10928000000,893000000,65669000000,23720000000,1637000000,2278000000,12000000,36351000000,3387000000,16788000000,1177000000,792000000,28662000000,5984000000,-3407000000,13482000000,18909000000,23719000000,7572000000,10625000000,9652000000,20399000000,12000000,36351000000,-19925000000,57611000000,71093000000,10625000000,24745000000,37007000000,10689000000,90003000000,792000000
2020-03-27,44.0,-2.42,-5.213270%,46.56,41.0,47.71,"46,651,928","2,068,937,265.459060",2020-02-29,35820000000,6280000000,28307000000,7513000000,1258000000,946000000,1097000000,5000000,6308000000,25000000,1233000000,-28000000,162000000,160000000,53000000,937000000,946000000,-752000000,-215000000,102000000,-238000000,-1219000000,-106000000,-11000000,1423000000,61000000,492000000,-447000000,-426000000,857000000,-208000000,22000000,318000000,-11000000,90003000000,10928000000,893000000,65669000000,23720000000,1637000000,2278000000,12000000,36351000000,3387000000,16788000000,1177000000,792000000,28662000000,5984000000,-3407000000,13482000000,18909000000,23719000000,7572000000,10625000000,9652000000,20399000000,12000000,36351000000,-19925000000,57611000000,71093000000,10625000000,24745000000,37007000000,10689000000,90003000000,792000000
2020-03-20,46.42,0.23,+0.497943%,41.84,41.5,54.23,"57,695,870","2,807,418,337.441260",2020-02-29,35820000000,6280000000,28307000000,7513000000,1258000000,946000000,1097000000,5000000,6308000000,25000000,1233000000,-28000000,162000000,160000000,53000000,937000000,946000000,-752000000,-215000000,102000000,-238000000,-1219000000,-106000000,-11000000,1423000000,61000000,492000000,-447000000,-426000000,857000000,-208000000,22000000,318000000,-11000000,90003000000,10928000000,893000000,65669000000,23720000000,1637000000,2278000000,12000000,36351000000,3387000000,16788000000,1177000000,792000000,28662000000,5984000000,-3407000000,13482000000,18909000000,23719000000,7572000000,10625000000,9652000000,20399000000,12000000,36351000000,-19925000000,57611000000,71093000000,10625000000,24745000000,37007000000,10689000000,90003000000,792000000
2020-03-13,46.19,-4.32,-8.552762%,48.03,40.5155,50.78,"54,557,519","2,512,642,846.271940",2020-02-29,35820000000,6280000000,28307000000,7513000000,1258000000,946000000,1097000000,5000000,6308000000,25000000,1233000000,-28000000,162000000,160000000,53000000,937000000,946000000,-752000000,-215000000,102000000,-238000000,-1219000000,-106000000,-11000000,1423000000,61000000,492000000,-447000000,-426000000,857000000,-208000000,22000000,318000000,-11000000,90003000000,10928000000,893000000,65669000000,23720000000,1637000000,2278000000,12000000,36351000000,3387000000,16788000000,1177000000,792000000,28662000000,5984000000,-3407000000,13482000000,18909000000,23719000000,7572000000,10625000000,9652000000,20399000000,12000000,36351000000,-19925000000,57611000000,71093000000,10625000000,24745000000,37007000000,10689000000,90003000000,792000000
2020-03-06,50.51,4.75,+10.380245%,45.92,45.47,50.84,"47,888,262","2,300,441,173.639260",2020-02-29,35820000000,6280000000,28307000000,7513000000,1258000000,946000000,1097000000,5000000,6308000000,25000000,1233000000,-28000000,162000000,160000000,53000000,937000000,946000000,-752000000,-215000000,102000000,-238000000,-1219000000,-106000000,-11000000,1423000000,61000000,492000000,-447000000,-426000000,857000000,-208000000,22000000,318000000,-11000000,90003000000,10928000000,893000000,65669000000,23720000000,1637000000,2278000000,12000000,36351000000,3387000000,16788000000,1177000000,792000000,28662000000,5984000000,-3407000000,13482000000,18909000000,23719000000,7572000000,10625000000,9652000000,20399000000,12000000,36351000000,-19925000000,57611000000,71093000000,10625000000,24745000000,37007000000,10689000000,90003000000,792000000
2020-02-28,45.76,-5.69,-11.059281%,50.78,44.61,51.33,"43,578,946","2,059,521,544.688350",2019-11-30,34339000000,6249000000,27077000000,7263000000,1048000000,845000000,882000000,-3000000,6262000000,35000000,1013000000,-13000000,166000000,32000000,48000000,850000000,845000000,972000000,-402000000,-15000000,-22000000,-866000000,24000000,-207000000,1061000000,-5000000,477000000,-410000000,-459000000,-1099000000,-116000000,-10000000,387000000,-207000000,90807000000,11055000000,822000000,66494000000,23661000000,1618000000,2288000000,12000000,35810000000,3493000000,16800000000,1126000000,811000000,29494000000,6225000000,-3313000000,13620000000,19604000000,23660000000,7435000000,10628000000,10536000000,20981000000,12000000,35810000000,-19496000000,57583000000,71203000000,10628000000,24755000000,37000000000,10648000000,90807000000,811000000
2020-02-21,51.45,-1.4,-2.649007%,52.41,51.27,52.7,"15,627,592","809,466,750.181126",2019-11-30,34339000000,6249000000,27077000000,7263000000,1048000000,845000000,882000000,-3000000,6262000000,35000000,1013000000,-13000000,166000000,32000000,48000000,850000000,845000000,972000000,-402000000,-15000000,-22000000,-866000000,24000000,-207000000,1061000000,-5000000,477000000,-410000000,-459000000,-1099000000,-116000000,-10000000,387000000,-207000000,90807000000,11055000000,822000000,66494000000,23661000000,1618000000,2288000000,12000000,35810000000,3493000000,16800000000,1126000000,811000000,29494000000,6225000000,-3313000000,13620000000,19604000000,23660000000,7435000000,10628000000,10536000000,20981000000,12000000,35810000000,-19496000000,57583000000,71203000000,10628000000,24755000000,37000000000,10648000000,90807000000,811000000
2020-02-14,52.85,-0.39,-0.732532%,53.29,52.74,54.53,"22,566,443","1,206,067,370.191570",2019-11-30,34339000000,6249000000,27077000000,7263000000,1048000000,845000000,882000000,-3000000,6262000000,35000000,1013000000,-13000000,166000000,32000000,48000000,850000000,845000000,972000000,-402000000,-15000000,-22000000,-866000000,24000000,-207000000,1061000000,-5000000,477000000,-410000000,-459000000,-1099000000,-116000000,-10000000,387000000,-207000000,90807000000,11055000000,822000000,66494000000,23661000000,1618000000,2288000000,12000000,35810000000,3493000000,16800000000,1126000000,811000000,29494000000,6225000000,-3313000000,13620000000,19604000000,23660000000,7435000000,10628000000,10536000000,20981000000,12000000,35810000000,-19496000000,57583000000,71203000000,10628000000,24755000000,37000000000,10648000000,90807000000,811000000
2020-02-07,53.24,2.39,+4.700098%,51.04,50.92,54.245,"23,229,460","1,221,782,272.403060",2019-11-30,34339000000,6249000000,27077000000,7263000000,1048000000,845000000,882000000,-3000000,6262000000,35000000,1013000000,-13000000,166000000,32000000,48000000,850000000,845000000,972000000,-402000000,-15000000,-22000000,-866000000,24000000,-207000000,1061000000,-5000000,477000000,-410000000,-459000000,-1099000000,-116000000,-10000000,387000000,-207000000,90807000000,11055000000,822000000,66494000000,23661000000,1618000000,2288000000,12000000,35810000000,3493000000,16800000000,1126000000,811000000,29494000000,6225000000,-3313000000,13620000000,19604000000,23660000000,7435000000,10628000000,10536000000,20981000000,12000000,35810000000,-19496000000,57583000000,71203000000,10628000000,24755000000,37000000000,10648000000,90807000000,811000000
2020-01-31,50.85,-1.19,-2.286703%,51.55,50.66,52.99,"23,713,693","1,231,362,865.338080",2019-11-30,34339000000,6249000000,27077000000,7263000000,1048000000,845000000,882000000,-3000000,6262000000,35000000,1013000000,-13000000,166000000,32000000,48000000,850000000,845000000,972000000,-402000000,-15000000,-22000000,-866000000,24000000,-207000000,1061000000,-5000000,477000000,-410000000,-459000000,-1099000000,-116000000,-10000000,387000000,-207000000,90807000000,11055000000,822000000,66494000000,23661000000,1618000000,2288000000,12000000,35810000000,3493000000,16800000000,1126000000,811000000,29494000000,6225000000,-3313000000,13620000000,19604000000,23660000000,7435000000,10628000000,10536000000,20981000000,12000000,35810000000,-19496000000,57583000000,71203000000,10628000000,24755000000,37000000000,10648000000,90807000000,811000000
2020-01-24,52.04,-2.37,-4.355817%,54.39,51.8945,54.39,"21,053,902","1,120,425,894.108550",2019-11-30,34339000000,6249000000,27077000000,7263000000,1048000000,845000000,882000000,-3000000,6262000000,35000000,1013000000,-13000000,166000000,32000000,48000000,850000000,845000000,972000000,-402000000,-15000000,-22000000,-866000000,24000000,-207000000,1061000000,-5000000,477000000,-410000000,-459000000,-1099000000,-116000000,-10000000,387000000,-207000000,90807000000,11055000000,822000000,66494000000,23661000000,1618000000,2288000000,12000000,35810000000,3493000000,16800000000,1126000000,811000000,29494000000,6225000000,-3313000000,13620000000,19604000000,23660000000,7435000000,10628000000,10536000000,20981000000,12000000,35810000000,-19496000000,57583000000,71203000000,10628000000,24755000000,37000000000,10648000000,90807000000,811000000
2020-01-17,54.41,0.19,+0.350424%,54.2,53.82,54.79,"23,503,743","1,278,209,344.291480",2019-11-30,34339000000,6249000000,27077000000,7263000000,1048000000,845000000,882000000,-3000000,6262000000,35000000,1013000000,-13000000,166000000,32000000,48000000,850000000,845000000,972000000,-402000000,-15000000,-22000000,-866000000,24000000,-207000000,1061000000,-5000000,477000000,-410000000,-459000000,-1099000000,-116000000,-10000000,387000000,-207000000,90807000000,11055000000,822000000,66494000000,23661000000,1618000000,2288000000,12000000,35810000000,3493000000,16800000000,1126000000,811000000,29494000000,6225000000,-3313000000,13620000000,19604000000,23660000000,7435000000,10628000000,10536000000,20981000000,12000000,35810000000,-19496000000,57583000000,71203000000,10628000000,24755000000,37000000000,10648000000,90807000000,811000000
2020-01-10,54.22,-4.86,-8.226134%,59.04,54.06,59.78,"42,973,995","2,415,333,787.925100",2019-11-30,34339000000,6249000000,27077000000,7263000000,1048000000,845000000,882000000,-3000000,6262000000,35000000,1013000000,-13000000,166000000,32000000,48000000,850000000,845000000,972000000,-402000000,-15000000,-22000000,-866000000,24000000,-207000000,1061000000,-5000000,477000000,-410000000,-459000000,-1099000000,-116000000,-10000000,387000000,-207000000,90807000000,11055000000,822000000,66494000000,23661000000,1618000000,2288000000,12000000,35810000000,3493000000,16800000000,1126000000,811000000,29494000000,6225000000,-3313000000,13620000000,19604000000,23660000000,7435000000,10628000000,10536000000,20981000000,12000000,35810000000,-19496000000,57583000000,71203000000,10628000000,24755000000,37000000000,10648000000,90807000000,811000000
2020-01-03,59.08,0.06,+0.101660%,59.09,58.18,59.6,"17,049,399","1,006,488,552.585730",2019-11-30,34339000000,6249000000,27077000000,7263000000,1048000000,845000000,882000000,-3000000,6262000000,35000000,1013000000,-13000000,166000000,32000000,48000000,850000000,845000000,972000000,-402000000,-15000000,-22000000,-866000000,24000000,-207000000,1061000000,-5000000,477000000,-410000000,-459000000,-1099000000,-116000000,-10000000,387000000,-207000000,90807000000,11055000000,822000000,66494000000,23661000000,1618000000,2288000000,12000000,35810000000,3493000000,16800000000,1126000000,811000000,29494000000,6225000000,-3313000000,13620000000,19604000000,23660000000,7435000000,10628000000,10536000000,20981000000,12000000,35810000000,-19496000000,57583000000,71203000000,10628000000,24755000000,37000000000,10648000000,90807000000,811000000
2019-12-27,59.02,0.63,+1.078952%,58.71,58.275,59.03,"12,675,437","744,245,171.852849",2019-11-30,34339000000,6249000000,27077000000,7263000000,1048000000,845000000,882000000,-3000000,6262000000,35000000,1013000000,-13000000,166000000,32000000,48000000,850000000,845000000,972000000,-402000000,-15000000,-22000000,-866000000,24000000,-207000000,1061000000,-5000000,477000000,-410000000,-459000000,-1099000000,-116000000,-10000000,387000000,-207000000,90807000000,11055000000,822000000,66494000000,23661000000,1618000000,2288000000,12000000,35810000000,3493000000,16800000000,1126000000,811000000,29494000000,6225000000,-3313000000,13620000000,19604000000,23660000000,7435000000,10628000000,10536000000,20981000000,12000000,35810000000,-19496000000,57583000000,71203000000,10628000000,24755000000,37000000000,10648000000,90807000000,811000000
2019-12-20,58.39,0.51,+0.881133%,58.18,56.76,58.98,"29,425,047","1,702,892,102.177410",2019-11-30,34339000000,6249000000,27077000000,7263000000,1048000000,845000000,882000000,-3000000,6262000000,35000000,1013000000,-13000000,166000000,32000000,48000000,850000000,845000000,972000000,-402000000,-15000000,-22000000,-866000000,24000000,-207000000,1061000000,-5000000,477000000,-410000000,-459000000,-1099000000,-116000000,-10000000,387000000,-207000000,90807000000,11055000000,822000000,66494000000,23661000000,1618000000,2288000000,12000000,35810000000,3493000000,16800000000,1126000000,811000000,29494000000,6225000000,-3313000000,13620000000,19604000000,23660000000,7435000000,10628000000,10536000000,20981000000,12000000,35810000000,-19496000000,57583000000,71203000000,10628000000,24755000000,37000000000,10648000000,90807000000,811000000
2019-12-13,57.88,-0.75,-1.279209%,58.53,57.685,59.28,"17,952,378","1,047,948,159.080750",2019-11-30,34339000000,6249000000,27077000000,7263000000,1048000000,845000000,882000000,-3000000,6262000000,35000000,1013000000,-13000000,166000000,32000000,48000000,850000000,845000000,972000000,-402000000,-15000000,-22000000,-866000000,24000000,-207000000,1061000000,-5000000,477000000,-410000000,-459000000,-1099000000,-116000000,-10000000,387000000,-207000000,90807000000,11055000000,822000000,66494000000,23661000000,1618000000,2288000000,12000000,35810000000,3493000000,16800000000,1126000000,811000000,29494000000,6225000000,-3313000000,13620000000,19604000000,23660000000,7435000000,10628000000,10536000000,20981000000,12000000,35810000000,-19496000000,57583000000,71203000000,10628000000,24755000000,37000000000,10648000000,90807000000,811000000
2019-12-06,58.63,-0.97,-1.627517%,59.3,57.73,59.92,"21,686,596","1,278,231,281.347820",2019-11-30,34339000000,6249000000,27077000000,7263000000,1048000000,845000000,882000000,-3000000,6262000000,35000000,1013000000,-13000000,166000000,32000000,48000000,850000000,845000000,972000000,-402000000,-15000000,-22000000,-866000000,24000000,-207000000,1061000000,-5000000,477000000,-410000000,-459000000,-1099000000,-116000000,-10000000,387000000,-207000000,90807000000,11055000000,822000000,66494000000,23661000000,1618000000,2288000000,12000000,35810000000,3493000000,16800000000,1126000000,811000000,29494000000,6225000000,-3313000000,13620000000,19604000000,23660000000,7435000000,10628000000,10536000000,20981000000,12000000,35810000000,-19496000000,57583000000,71203000000,10628000000,24755000000,37000000000,10648000000,90807000000,811000000
