Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,fiscalDateEnding,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,operatingIncome,interestExpense,incomeTaxExpense,totalOtherIncomeExpense,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,cashflowFromInvestment,otherCashflowFromInvestment,cashflowFromFinancing,otherCashflowFromFinancing,operatingCashflow,depreciation,dividendPayout,capitalExpenditures,totalAssets,intangibleAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,netReceivables,longTermDebt,inventory,accountsPayable,commonStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,otherNonCurrrentAssets,totalNonCurrentAssets,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,accumulatedDepreciation
2017-09-08,46.11,-1.81,-3.777129%,47.78,45.71,47.92,"54,830,104","2,558,527,020.452200",2017-06-30,30548000000,10206000000,12110000000,18438000000,8185000000,4362000000,6967000000,116000000,6039000000,8232000000,1218000000,2489000000,0,4478000000,4362000000,-5050000000,-1106000000,-2911000000,-303000000,8237000000,4167000000,-2356000000,3944000000,252978000000,99147000000,3353000000,226217000000,25189000000,47506000000,8780000000,424000000,18159000000,34563000000,28527000000,137634000000,4583000000,27758000000,1153000000,2649000000,86521000000,28823000000,1075000000,-102485000000,19771000000,116390000000,1116000000,17825000000,424000000,18159000000,-7142000000,8885000000,224155000000,116390000000,34563000000,198459000000,11099000000,252978000000,4583000000,-152705000000
2017-09-01,47.92,-0.76,-1.561216%,48.65,47.77,48.755,"48,824,708","2,351,872,797.279700",2017-06-30,30548000000,10206000000,12110000000,18438000000,8185000000,4362000000,6967000000,116000000,6039000000,8232000000,1218000000,2489000000,0,4478000000,4362000000,-5050000000,-1106000000,-2911000000,-303000000,8237000000,4167000000,-2356000000,3944000000,252978000000,99147000000,3353000000,226217000000,25189000000,47506000000,8780000000,424000000,18159000000,34563000000,28527000000,137634000000,4583000000,27758000000,1153000000,2649000000,86521000000,28823000000,1075000000,-102485000000,19771000000,116390000000,1116000000,17825000000,424000000,18159000000,-7142000000,8885000000,224155000000,116390000000,34563000000,198459000000,11099000000,252978000000,4583000000,-152705000000
2017-08-25,48.68,0.99,+2.075907%,47.83,47.685,48.98,"49,216,440","2,380,689,979.509000",2017-06-30,30548000000,10206000000,12110000000,18438000000,8185000000,4362000000,6967000000,116000000,6039000000,8232000000,1218000000,2489000000,0,4478000000,4362000000,-5050000000,-1106000000,-2911000000,-303000000,8237000000,4167000000,-2356000000,3944000000,252978000000,99147000000,3353000000,226217000000,25189000000,47506000000,8780000000,424000000,18159000000,34563000000,28527000000,137634000000,4583000000,27758000000,1153000000,2649000000,86521000000,28823000000,1075000000,-102485000000,19771000000,116390000000,1116000000,17825000000,424000000,18159000000,-7142000000,8885000000,224155000000,116390000000,34563000000,198459000000,11099000000,252978000000,4583000000,-152705000000
2017-08-18,47.69,-0.37,-0.769871%,48.17,47.51,48.8,"59,233,641","2,855,843,574.239100",2017-06-30,30548000000,10206000000,12110000000,18438000000,8185000000,4362000000,6967000000,116000000,6039000000,8232000000,1218000000,2489000000,0,4478000000,4362000000,-5050000000,-1106000000,-2911000000,-303000000,8237000000,4167000000,-2356000000,3944000000,252978000000,99147000000,3353000000,226217000000,25189000000,47506000000,8780000000,424000000,18159000000,34563000000,28527000000,137634000000,4583000000,27758000000,1153000000,2649000000,86521000000,28823000000,1075000000,-102485000000,19771000000,116390000000,1116000000,17825000000,424000000,18159000000,-7142000000,8885000000,224155000000,116390000000,34563000000,198459000000,11099000000,252978000000,4583000000,-152705000000
2017-08-11,48.06,-0.85,-1.737886%,48.79,47.7,48.96,"63,662,810","3,078,505,930.095800",2017-06-30,30548000000,10206000000,12110000000,18438000000,8185000000,4362000000,6967000000,116000000,6039000000,8232000000,1218000000,2489000000,0,4478000000,4362000000,-5050000000,-1106000000,-2911000000,-303000000,8237000000,4167000000,-2356000000,3944000000,252978000000,99147000000,3353000000,226217000000,25189000000,47506000000,8780000000,424000000,18159000000,34563000000,28527000000,137634000000,4583000000,27758000000,1153000000,2649000000,86521000000,28823000000,1075000000,-102485000000,19771000000,116390000000,1116000000,17825000000,424000000,18159000000,-7142000000,8885000000,224155000000,116390000000,34563000000,198459000000,11099000000,252978000000,4583000000,-152705000000
2017-08-04,48.91,0.97,+2.023363%,47.85,47.48,49.63,"110,220,274","5,356,184,724.934800",2017-06-30,30548000000,10206000000,12110000000,18438000000,8185000000,4362000000,6967000000,116000000,6039000000,8232000000,1218000000,2489000000,0,4478000000,4362000000,-5050000000,-1106000000,-2911000000,-303000000,8237000000,4167000000,-2356000000,3944000000,252978000000,99147000000,3353000000,226217000000,25189000000,47506000000,8780000000,424000000,18159000000,34563000000,28527000000,137634000000,4583000000,27758000000,1153000000,2649000000,86521000000,28823000000,1075000000,-102485000000,19771000000,116390000000,1116000000,17825000000,424000000,18159000000,-7142000000,8885000000,224155000000,116390000000,34563000000,198459000000,11099000000,252978000000,4583000000,-152705000000
2017-07-28,47.94,3.71,+8.387972%,44.15,43.68,48.38,"110,758,204","5,122,884,575.652900",2017-06-30,30548000000,10206000000,12110000000,18438000000,8185000000,4362000000,6967000000,116000000,6039000000,8232000000,1218000000,2489000000,0,4478000000,4362000000,-5050000000,-1106000000,-2911000000,-303000000,8237000000,4167000000,-2356000000,3944000000,252978000000,99147000000,3353000000,226217000000,25189000000,47506000000,8780000000,424000000,18159000000,34563000000,28527000000,137634000000,4583000000,27758000000,1153000000,2649000000,86521000000,28823000000,1075000000,-102485000000,19771000000,116390000000,1116000000,17825000000,424000000,18159000000,-7142000000,8885000000,224155000000,116390000000,34563000000,198459000000,11099000000,252978000000,4583000000,-152705000000
2017-07-21,44.23,0.67,+1.538108%,43.63,43.2,44.58,"70,898,327","3,103,001,972.689800",2017-06-30,30548000000,10206000000,12110000000,18438000000,8185000000,4362000000,6967000000,116000000,6039000000,8232000000,1218000000,2489000000,0,4478000000,4362000000,-5050000000,-1106000000,-2911000000,-303000000,8237000000,4167000000,-2356000000,3944000000,252978000000,99147000000,3353000000,226217000000,25189000000,47506000000,8780000000,424000000,18159000000,34563000000,28527000000,137634000000,4583000000,27758000000,1153000000,2649000000,86521000000,28823000000,1075000000,-102485000000,19771000000,116390000000,1116000000,17825000000,424000000,18159000000,-7142000000,8885000000,224155000000,116390000000,34563000000,198459000000,11099000000,252978000000,4583000000,-152705000000
2017-07-14,43.56,0.08,+0.183993%,43.48,42.8,43.82,"61,038,213","2,642,368,995.537400",2017-06-30,30548000000,10206000000,12110000000,18438000000,8185000000,4362000000,6967000000,116000000,6039000000,8232000000,1218000000,2489000000,0,4478000000,4362000000,-5050000000,-1106000000,-2911000000,-303000000,8237000000,4167000000,-2356000000,3944000000,252978000000,99147000000,3353000000,226217000000,25189000000,47506000000,8780000000,424000000,18159000000,34563000000,28527000000,137634000000,4583000000,27758000000,1153000000,2649000000,86521000000,28823000000,1075000000,-102485000000,19771000000,116390000000,1116000000,17825000000,424000000,18159000000,-7142000000,8885000000,224155000000,116390000000,34563000000,198459000000,11099000000,252978000000,4583000000,-152705000000
2017-07-07,43.48,-1.18,-2.642185%,44.61,43.205,45.08,"53,638,293","2,366,146,126.293900",2017-06-30,30548000000,10206000000,12110000000,18438000000,8185000000,4362000000,6967000000,116000000,6039000000,8232000000,1218000000,2489000000,0,4478000000,4362000000,-5050000000,-1106000000,-2911000000,-303000000,8237000000,4167000000,-2356000000,3944000000,252978000000,99147000000,3353000000,226217000000,25189000000,47506000000,8780000000,424000000,18159000000,34563000000,28527000000,137634000000,4583000000,27758000000,1153000000,2649000000,86521000000,28823000000,1075000000,-102485000000,19771000000,116390000000,1116000000,17825000000,424000000,18159000000,-7142000000,8885000000,224155000000,116390000000,34563000000,198459000000,11099000000,252978000000,4583000000,-152705000000
2017-06-30,44.66,-0.73,-1.608284%,45.45,44.36,45.98,"80,278,231","3,603,567,162.528700",2017-06-30,30548000000,10206000000,12110000000,18438000000,8185000000,4362000000,6967000000,116000000,6039000000,8232000000,1218000000,2489000000,0,4478000000,4362000000,-5050000000,-1106000000,-2911000000,-303000000,8237000000,4167000000,-2356000000,3944000000,252978000000,99147000000,3353000000,226217000000,25189000000,47506000000,8780000000,424000000,18159000000,34563000000,28527000000,137634000000,4583000000,27758000000,1153000000,2649000000,86521000000,28823000000,1075000000,-102485000000,19771000000,116390000000,1116000000,17825000000,424000000,18159000000,-7142000000,8885000000,224155000000,116390000000,34563000000,198459000000,11099000000,252978000000,4583000000,-152705000000
2017-06-23,45.39,-1.24,-2.659232%,46.63,45.09,46.63,"62,137,895","2,841,936,152.289400",2017-03-31,29814000000,10967000000,11666000000,18148000000,6314000000,3450000000,5182000000,103000000,6908000000,7181000000,1132000000,1629000000,0,3553000000,3450000000,-4833000000,-1766000000,4579000000,-1760000000,1681000000,4059000000,-2354000000,3067000000,246731000000,96666000000,4794000000,221694000000,23493000000,47847000000,8131000000,424000000,16153000000,34344000000,27630000000,134360000000,4307000000,26664000000,3707000000,2899000000,85213000000,27158000000,1080000000,-100803000000,16863000000,112839000000,1194000000,14826000000,424000000,16153000000,-7144000000,8984000000,219573000000,112839000000,34344000000,195030000000,11161000000,246731000000,4307000000,-150337000000
2017-06-16,46.63,-0.09,-0.192637%,46.8,46.33,47.5,"77,499,286","3,624,541,758.541100",2017-03-31,29814000000,10967000000,11666000000,18148000000,6314000000,3450000000,5182000000,103000000,6908000000,7181000000,1132000000,1629000000,0,3553000000,3450000000,-4833000000,-1766000000,4579000000,-1760000000,1681000000,4059000000,-2354000000,3067000000,246731000000,96666000000,4794000000,221694000000,23493000000,47847000000,8131000000,424000000,16153000000,34344000000,27630000000,134360000000,4307000000,26664000000,3707000000,2899000000,85213000000,27158000000,1080000000,-100803000000,16863000000,112839000000,1194000000,14826000000,424000000,16153000000,-7144000000,8984000000,219573000000,112839000000,34344000000,195030000000,11161000000,246731000000,4307000000,-150337000000
2017-06-09,46.72,0.28,+0.602929%,46.17,46.0,46.81,"52,213,918","2,423,526,497.233700",2017-03-31,29814000000,10967000000,11666000000,18148000000,6314000000,3450000000,5182000000,103000000,6908000000,7181000000,1132000000,1629000000,0,3553000000,3450000000,-4833000000,-1766000000,4579000000,-1760000000,1681000000,4059000000,-2354000000,3067000000,246731000000,96666000000,4794000000,221694000000,23493000000,47847000000,8131000000,424000000,16153000000,34344000000,27630000000,134360000000,4307000000,26664000000,3707000000,2899000000,85213000000,27158000000,1080000000,-100803000000,16863000000,112839000000,1194000000,14826000000,424000000,16153000000,-7144000000,8984000000,219573000000,112839000000,34344000000,195030000000,11161000000,246731000000,4307000000,-150337000000
2017-06-02,46.44,1.12,+2.471315%,45.26,45.26,47.19,"72,025,541","3,344,169,999.432000",2017-03-31,29814000000,10967000000,11666000000,18148000000,6314000000,3450000000,5182000000,103000000,6908000000,7181000000,1132000000,1629000000,0,3553000000,3450000000,-4833000000,-1766000000,4579000000,-1760000000,1681000000,4059000000,-2354000000,3067000000,246731000000,96666000000,4794000000,221694000000,23493000000,47847000000,8131000000,424000000,16153000000,34344000000,27630000000,134360000000,4307000000,26664000000,3707000000,2899000000,85213000000,27158000000,1080000000,-100803000000,16863000000,112839000000,1194000000,14826000000,424000000,16153000000,-7144000000,8984000000,219573000000,112839000000,34344000000,195030000000,11161000000,246731000000,4307000000,-150337000000
2017-05-26,45.32,-0.1,-0.220167%,45.39,44.85,45.58,"50,521,894","2,287,489,231.897000",2017-03-31,29814000000,10967000000,11666000000,18148000000,6314000000,3450000000,5182000000,103000000,6908000000,7181000000,1132000000,1629000000,0,3553000000,3450000000,-4833000000,-1766000000,4579000000,-1760000000,1681000000,4059000000,-2354000000,3067000000,246731000000,96666000000,4794000000,221694000000,23493000000,47847000000,8131000000,424000000,16153000000,34344000000,27630000000,134360000000,4307000000,26664000000,3707000000,2899000000,85213000000,27158000000,1080000000,-100803000000,16863000000,112839000000,1194000000,14826000000,424000000,16153000000,-7144000000,8984000000,219573000000,112839000000,34344000000,195030000000,11161000000,246731000000,4307000000,-150337000000
2017-05-19,45.42,-0.42,-0.916230%,45.91,44.46,45.94,"84,963,213","3,834,974,839.432300",2017-03-31,29814000000,10967000000,11666000000,18148000000,6314000000,3450000000,5182000000,103000000,6908000000,7181000000,1132000000,1629000000,0,3553000000,3450000000,-4833000000,-1766000000,4579000000,-1760000000,1681000000,4059000000,-2354000000,3067000000,246731000000,96666000000,4794000000,221694000000,23493000000,47847000000,8131000000,424000000,16153000000,34344000000,27630000000,134360000000,4307000000,26664000000,3707000000,2899000000,85213000000,27158000000,1080000000,-100803000000,16863000000,112839000000,1194000000,14826000000,424000000,16153000000,-7144000000,8984000000,219573000000,112839000000,34344000000,195030000000,11161000000,246731000000,4307000000,-150337000000
2017-05-12,45.84,-0.85,-1.820518%,46.72,45.805,46.74,"69,486,911","3,216,593,713.118300",2017-03-31,29814000000,10967000000,11666000000,18148000000,6314000000,3450000000,5182000000,103000000,6908000000,7181000000,1132000000,1629000000,0,3553000000,3450000000,-4833000000,-1766000000,4579000000,-1760000000,1681000000,4059000000,-2354000000,3067000000,246731000000,96666000000,4794000000,221694000000,23493000000,47847000000,8131000000,424000000,16153000000,34344000000,27630000000,134360000000,4307000000,26664000000,3707000000,2899000000,85213000000,27158000000,1080000000,-100803000000,16863000000,112839000000,1194000000,14826000000,424000000,16153000000,-7144000000,8984000000,219573000000,112839000000,34344000000,195030000000,11161000000,246731000000,4307000000,-150337000000
2017-05-05,46.69,0.78,+1.698976%,46.06,45.76,46.73,"85,321,797","3,932,702,588.484200",2017-03-31,29814000000,10967000000,11666000000,18148000000,6314000000,3450000000,5182000000,103000000,6908000000,7181000000,1132000000,1629000000,0,3553000000,3450000000,-4833000000,-1766000000,4579000000,-1760000000,1681000000,4059000000,-2354000000,3067000000,246731000000,96666000000,4794000000,221694000000,23493000000,47847000000,8131000000,424000000,16153000000,34344000000,27630000000,134360000000,4307000000,26664000000,3707000000,2899000000,85213000000,27158000000,1080000000,-100803000000,16863000000,112839000000,1194000000,14826000000,424000000,16153000000,-7144000000,8984000000,219573000000,112839000000,34344000000,195030000000,11161000000,246731000000,4307000000,-150337000000
2017-04-28,45.91,-1.34,-2.835979%,47.13,45.89,47.53,"125,300,421","5,866,748,238.318800",2017-03-31,29814000000,10967000000,11666000000,18148000000,6314000000,3450000000,5182000000,103000000,6908000000,7181000000,1132000000,1629000000,0,3553000000,3450000000,-4833000000,-1766000000,4579000000,-1760000000,1681000000,4059000000,-2354000000,3067000000,246731000000,96666000000,4794000000,221694000000,23493000000,47847000000,8131000000,424000000,16153000000,34344000000,27630000000,134360000000,4307000000,26664000000,3707000000,2899000000,85213000000,27158000000,1080000000,-100803000000,16863000000,112839000000,1194000000,14826000000,424000000,16153000000,-7144000000,8984000000,219573000000,112839000000,34344000000,195030000000,11161000000,246731000000,4307000000,-150337000000
2017-04-21,47.25,-1.37,-2.817770%,48.68,47.13,49.55,"110,712,964","5,359,172,614.259100",2017-03-31,29814000000,10967000000,11666000000,18148000000,6314000000,3450000000,5182000000,103000000,6908000000,7181000000,1132000000,1629000000,0,3553000000,3450000000,-4833000000,-1766000000,4579000000,-1760000000,1681000000,4059000000,-2354000000,3067000000,246731000000,96666000000,4794000000,221694000000,23493000000,47847000000,8131000000,424000000,16153000000,34344000000,27630000000,134360000000,4307000000,26664000000,3707000000,2899000000,85213000000,27158000000,1080000000,-100803000000,16863000000,112839000000,1194000000,14826000000,424000000,16153000000,-7144000000,8984000000,219573000000,112839000000,34344000000,195030000000,11161000000,246731000000,4307000000,-150337000000
