Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,fiscalDateEnding,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,operatingIncome,otherOperatingExpense,interestExpense,nonRecurring,incomeTaxExpense,totalOtherIncomeExpense,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,cashflowFromInvestment,otherCashflowFromInvestment,netBorrowings,cashflowFromFinancing,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInInventory,changeInNetIncome,capitalExpenditures,changeInReceivables,changeInCashAndCashEquivalents,totalAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,commonStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,otherNonCurrrentAssets,totalNonCurrentAssets,totalLongTermDebt,totalNonCurrentLiabilities,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments
2019-03-29,123.18,0.09,+0.073117%,122.93,122.0174,124.91,"21,021,527","2,588,591,288.187800",2018-12-31,42352000000,7699000000,29565000000,12787000000,5088000000,3730000000,4898000000,-7000000,1981000000,5088000000,5468000000,190000000,250000000,1182000000,1087000000,3716000000,3730000000,-4632000000,-674000000,-1691000000,-4756000000,-237000000,9151000000,1224000000,5252000000,-2124000000,-941000000,325000000,-1103000000,3991000000,55000000,-237000000,253863000000,3872000000,98221000000,154554000000,15921000000,1628000000,1832000000,180987000000,42317000000,4518000000,10571000000,9342000000,27171000000,5726000000,-3784000000,171070000000,34021000000,37488000000,150036000000,53000000,15050000000,28606000000,5704000000,28099000000,1832000000,180987000000,-41593000000,6766000000,219842000000,28733000000,64396000000,17112000000,253863000000,9395000000
2019-03-22,123.09,-2.22,-1.771606%,125.21,122.7,126.92,"28,229,788","3,532,034,090.126000",2018-12-31,42352000000,7699000000,29565000000,12787000000,5088000000,3730000000,4898000000,-7000000,1981000000,5088000000,5468000000,190000000,250000000,1182000000,1087000000,3716000000,3730000000,-4632000000,-674000000,-1691000000,-4756000000,-237000000,9151000000,1224000000,5252000000,-2124000000,-941000000,325000000,-1103000000,3991000000,55000000,-237000000,253863000000,3872000000,98221000000,154554000000,15921000000,1628000000,1832000000,180987000000,42317000000,4518000000,10571000000,9342000000,27171000000,5726000000,-3784000000,171070000000,34021000000,37488000000,150036000000,53000000,15050000000,28606000000,5704000000,28099000000,1832000000,180987000000,-41593000000,6766000000,219842000000,28733000000,64396000000,17112000000,253863000000,9395000000
2019-03-15,125.31,3.69,+3.034040%,122.87,122.75,125.46,"32,576,428","4,056,582,556.217800",2018-12-31,42352000000,7699000000,29565000000,12787000000,5088000000,3730000000,4898000000,-7000000,1981000000,5088000000,5468000000,190000000,250000000,1182000000,1087000000,3716000000,3730000000,-4632000000,-674000000,-1691000000,-4756000000,-237000000,9151000000,1224000000,5252000000,-2124000000,-941000000,325000000,-1103000000,3991000000,55000000,-237000000,253863000000,3872000000,98221000000,154554000000,15921000000,1628000000,1832000000,180987000000,42317000000,4518000000,10571000000,9342000000,27171000000,5726000000,-3784000000,171070000000,34021000000,37488000000,150036000000,53000000,15050000000,28606000000,5704000000,28099000000,1832000000,180987000000,-41593000000,6766000000,219842000000,28733000000,64396000000,17112000000,253863000000,9395000000
2019-03-08,121.62,-0.41,-0.335983%,122.67,119.2,124.7,"36,659,998","4,479,824,072.056800",2018-12-31,42352000000,7699000000,29565000000,12787000000,5088000000,3730000000,4898000000,-7000000,1981000000,5088000000,5468000000,190000000,250000000,1182000000,1087000000,3716000000,3730000000,-4632000000,-674000000,-1691000000,-4756000000,-237000000,9151000000,1224000000,5252000000,-2124000000,-941000000,325000000,-1103000000,3991000000,55000000,-237000000,253863000000,3872000000,98221000000,154554000000,15921000000,1628000000,1832000000,180987000000,42317000000,4518000000,10571000000,9342000000,27171000000,5726000000,-3784000000,171070000000,34021000000,37488000000,150036000000,53000000,15050000000,28606000000,5704000000,28099000000,1832000000,180987000000,-41593000000,6766000000,219842000000,28733000000,64396000000,17112000000,253863000000,9395000000
2019-03-01,122.03,2.64,+2.211240%,119.41,118.49,122.04,"30,082,093","3,619,207,984.011200",2018-12-31,42352000000,7699000000,29565000000,12787000000,5088000000,3730000000,4898000000,-7000000,1981000000,5088000000,5468000000,190000000,250000000,1182000000,1087000000,3716000000,3730000000,-4632000000,-674000000,-1691000000,-4756000000,-237000000,9151000000,1224000000,5252000000,-2124000000,-941000000,325000000,-1103000000,3991000000,55000000,-237000000,253863000000,3872000000,98221000000,154554000000,15921000000,1628000000,1832000000,180987000000,42317000000,4518000000,10571000000,9342000000,27171000000,5726000000,-3784000000,171070000000,34021000000,37488000000,150036000000,53000000,15050000000,28606000000,5704000000,28099000000,1832000000,180987000000,-41593000000,6766000000,219842000000,28733000000,64396000000,17112000000,253863000000,9395000000
2019-02-22,119.39,0.04,+0.033515%,118.9,118.39,120.72,"19,875,533","2,376,685,574.729300",2018-12-31,42352000000,7699000000,29565000000,12787000000,5088000000,3730000000,4898000000,-7000000,1981000000,5088000000,5468000000,190000000,250000000,1182000000,1087000000,3716000000,3730000000,-4632000000,-674000000,-1691000000,-4756000000,-237000000,9151000000,1224000000,5252000000,-2124000000,-941000000,325000000,-1103000000,3991000000,55000000,-237000000,253863000000,3872000000,98221000000,154554000000,15921000000,1628000000,1832000000,180987000000,42317000000,4518000000,10571000000,9342000000,27171000000,5726000000,-3784000000,171070000000,34021000000,37488000000,150036000000,53000000,15050000000,28606000000,5704000000,28099000000,1832000000,180987000000,-41593000000,6766000000,219842000000,28733000000,64396000000,17112000000,253863000000,9395000000
2019-02-15,119.35,1.77,+1.505358%,116.93,116.39,120.39,"27,812,695","3,300,175,704.631200",2018-12-31,42352000000,7699000000,29565000000,12787000000,5088000000,3730000000,4898000000,-7000000,1981000000,5088000000,5468000000,190000000,250000000,1182000000,1087000000,3716000000,3730000000,-4632000000,-674000000,-1691000000,-4756000000,-237000000,9151000000,1224000000,5252000000,-2124000000,-941000000,325000000,-1103000000,3991000000,55000000,-237000000,253863000000,3872000000,98221000000,154554000000,15921000000,1628000000,1832000000,180987000000,42317000000,4518000000,10571000000,9342000000,27171000000,5726000000,-3784000000,171070000000,34021000000,37488000000,150036000000,53000000,15050000000,28606000000,5704000000,28099000000,1832000000,180987000000,-41593000000,6766000000,219842000000,28733000000,64396000000,17112000000,253863000000,9395000000
2019-02-08,117.58,-0.79,-0.667399%,117.5,115.92,119.86,"32,818,654","3,884,693,687.007400",2018-12-31,42352000000,7699000000,29565000000,12787000000,5088000000,3730000000,4898000000,-7000000,1981000000,5088000000,5468000000,190000000,250000000,1182000000,1087000000,3716000000,3730000000,-4632000000,-674000000,-1691000000,-4756000000,-237000000,9151000000,1224000000,5252000000,-2124000000,-941000000,325000000,-1103000000,3991000000,55000000,-237000000,253863000000,3872000000,98221000000,154554000000,15921000000,1628000000,1832000000,180987000000,42317000000,4518000000,10571000000,9342000000,27171000000,5726000000,-3784000000,171070000000,34021000000,37488000000,150036000000,53000000,15050000000,28606000000,5704000000,28099000000,1832000000,180987000000,-41593000000,6766000000,219842000000,28733000000,64396000000,17112000000,253863000000,9395000000
2019-02-01,118.37,5.15,+4.548666%,111.91,111.07,119.25,"42,348,188","4,844,903,869.829800",2018-12-31,42352000000,7699000000,29565000000,12787000000,5088000000,3730000000,4898000000,-7000000,1981000000,5088000000,5468000000,190000000,250000000,1182000000,1087000000,3716000000,3730000000,-4632000000,-674000000,-1691000000,-4756000000,-237000000,9151000000,1224000000,5252000000,-2124000000,-941000000,325000000,-1103000000,3991000000,55000000,-237000000,253863000000,3872000000,98221000000,154554000000,15921000000,1628000000,1832000000,180987000000,42317000000,4518000000,10571000000,9342000000,27171000000,5726000000,-3784000000,171070000000,34021000000,37488000000,150036000000,53000000,15050000000,28606000000,5704000000,28099000000,1832000000,180987000000,-41593000000,6766000000,219842000000,28733000000,64396000000,17112000000,253863000000,9395000000
2019-01-25,113.22,-1.15,-1.005508%,113.12,110.42,114.78,"28,058,633","3,161,881,908.641100",2018-12-31,42352000000,7699000000,29565000000,12787000000,5088000000,3730000000,4898000000,-7000000,1981000000,5088000000,5468000000,190000000,250000000,1182000000,1087000000,3716000000,3730000000,-4632000000,-674000000,-1691000000,-4756000000,-237000000,9151000000,1224000000,5252000000,-2124000000,-941000000,325000000,-1103000000,3991000000,55000000,-237000000,253863000000,3872000000,98221000000,154554000000,15921000000,1628000000,1832000000,180987000000,42317000000,4518000000,10571000000,9342000000,27171000000,5726000000,-3784000000,171070000000,34021000000,37488000000,150036000000,53000000,15050000000,28606000000,5704000000,28099000000,1832000000,180987000000,-41593000000,6766000000,219842000000,28733000000,64396000000,17112000000,253863000000,9395000000
2019-01-18,114.37,1.83,+1.626089%,111.34,110.17,114.65,"29,796,647","3,351,000,687.360300",2018-12-31,42352000000,7699000000,29565000000,12787000000,5088000000,3730000000,4898000000,-7000000,1981000000,5088000000,5468000000,190000000,250000000,1182000000,1087000000,3716000000,3730000000,-4632000000,-674000000,-1691000000,-4756000000,-237000000,9151000000,1224000000,5252000000,-2124000000,-941000000,325000000,-1103000000,3991000000,55000000,-237000000,253863000000,3872000000,98221000000,154554000000,15921000000,1628000000,1832000000,180987000000,42317000000,4518000000,10571000000,9342000000,27171000000,5726000000,-3784000000,171070000000,34021000000,37488000000,150036000000,53000000,15050000000,28606000000,5704000000,28099000000,1832000000,180987000000,-41593000000,6766000000,219842000000,28733000000,64396000000,17112000000,253863000000,9395000000
2019-01-11,112.54,1.72,+1.552066%,111.06,109.92,114.0,"29,054,647","3,273,018,617.365800",2018-12-31,42352000000,7699000000,29565000000,12787000000,5088000000,3730000000,4898000000,-7000000,1981000000,5088000000,5468000000,190000000,250000000,1182000000,1087000000,3716000000,3730000000,-4632000000,-674000000,-1691000000,-4756000000,-237000000,9151000000,1224000000,5252000000,-2124000000,-941000000,325000000,-1103000000,3991000000,55000000,-237000000,253863000000,3872000000,98221000000,154554000000,15921000000,1628000000,1832000000,180987000000,42317000000,4518000000,10571000000,9342000000,27171000000,5726000000,-3784000000,171070000000,34021000000,37488000000,150036000000,53000000,15050000000,28606000000,5704000000,28099000000,1832000000,180987000000,-41593000000,6766000000,219842000000,28733000000,64396000000,17112000000,253863000000,9395000000
2019-01-04,110.82,2.17,+1.997239%,109.15,107.1,111.68,"27,143,267","2,975,211,858.316400",2018-12-31,42352000000,7699000000,29565000000,12787000000,5088000000,3730000000,4898000000,-7000000,1981000000,5088000000,5468000000,190000000,250000000,1182000000,1087000000,3716000000,3730000000,-4632000000,-674000000,-1691000000,-4756000000,-237000000,9151000000,1224000000,5252000000,-2124000000,-941000000,325000000,-1103000000,3991000000,55000000,-237000000,253863000000,3872000000,98221000000,154554000000,15921000000,1628000000,1832000000,180987000000,42317000000,4518000000,10571000000,9342000000,27171000000,5726000000,-3784000000,171070000000,34021000000,37488000000,150036000000,53000000,15050000000,28606000000,5704000000,28099000000,1832000000,180987000000,-41593000000,6766000000,219842000000,28733000000,64396000000,17112000000,253863000000,9395000000
2018-12-28,108.65,4.44,+4.260628%,103.3,100.22,110.36,"33,499,444","3,547,756,827.034900",2018-09-30,43987000000,8440000000,29666000000,14321000000,5881000000,4047000000,5699000000,9000000,2277000000,5881000000,5538000000,182000000,625000000,1640000000,1699000000,4059000000,4047000000,-2227000000,1327000000,-2444000000,-5276000000,2066000000,9569000000,373000000,5380000000,-2161000000,-671000000,326000000,-337000000,3578000000,97000000,2066000000,256606000000,3020000000,101933000000,153575000000,15624000000,1797000000,1832000000,178816000000,42761000000,4518000000,10188000000,9686000000,29183000000,6121000000,-3505000000,172628000000,35583000000,37132000000,149057000000,60000000,16788000000,29854000000,6029000000,29785000000,1832000000,178816000000,-40648000000,6745000000,221023000000,29989000000,66027000000,17080000000,256606000000,9746000000
2018-12-21,104.21,-9.62,-8.451199%,113.44,102.91,114.97,"58,789,010","6,326,422,201.176900",2018-09-30,43987000000,8440000000,29666000000,14321000000,5881000000,4047000000,5699000000,9000000,2277000000,5881000000,5538000000,182000000,625000000,1640000000,1699000000,4059000000,4047000000,-2227000000,1327000000,-2444000000,-5276000000,2066000000,9569000000,373000000,5380000000,-2161000000,-671000000,326000000,-337000000,3578000000,97000000,2066000000,256606000000,3020000000,101933000000,153575000000,15624000000,1797000000,1832000000,178816000000,42761000000,4518000000,10188000000,9686000000,29183000000,6121000000,-3505000000,172628000000,35583000000,37132000000,149057000000,60000000,16788000000,29854000000,6029000000,29785000000,1832000000,178816000000,-40648000000,6745000000,221023000000,29989000000,66027000000,17080000000,256606000000,9746000000
2018-12-14,113.83,-1.66,-1.437354%,115.3,111.67,117.72,"34,721,376","3,997,503,129.576900",2018-09-30,43987000000,8440000000,29666000000,14321000000,5881000000,4047000000,5699000000,9000000,2277000000,5881000000,5538000000,182000000,625000000,1640000000,1699000000,4059000000,4047000000,-2227000000,1327000000,-2444000000,-5276000000,2066000000,9569000000,373000000,5380000000,-2161000000,-671000000,326000000,-337000000,3578000000,97000000,2066000000,256606000000,3020000000,101933000000,153575000000,15624000000,1797000000,1832000000,178816000000,42761000000,4518000000,10188000000,9686000000,29183000000,6121000000,-3505000000,172628000000,35583000000,37132000000,149057000000,60000000,16788000000,29854000000,6029000000,29785000000,1832000000,178816000000,-40648000000,6745000000,221023000000,29989000000,66027000000,17080000000,256606000000,9746000000
2018-12-07,115.49,-3.45,-2.900622%,120.77,113.03,122.43,"36,355,688","4,270,561,830.874200",2018-09-30,43987000000,8440000000,29666000000,14321000000,5881000000,4047000000,5699000000,9000000,2277000000,5881000000,5538000000,182000000,625000000,1640000000,1699000000,4059000000,4047000000,-2227000000,1327000000,-2444000000,-5276000000,2066000000,9569000000,373000000,5380000000,-2161000000,-671000000,326000000,-337000000,3578000000,97000000,2066000000,256606000000,3020000000,101933000000,153575000000,15624000000,1797000000,1832000000,178816000000,42761000000,4518000000,10188000000,9686000000,29183000000,6121000000,-3505000000,172628000000,35583000000,37132000000,149057000000,60000000,16788000000,29854000000,6029000000,29785000000,1832000000,178816000000,-40648000000,6745000000,221023000000,29989000000,66027000000,17080000000,256606000000,9746000000
2018-11-30,118.94,5.34,+4.700704%,114.6,114.02,119.73,"33,503,372","3,917,695,643.289900",2018-09-30,43987000000,8440000000,29666000000,14321000000,5881000000,4047000000,5699000000,9000000,2277000000,5881000000,5538000000,182000000,625000000,1640000000,1699000000,4059000000,4047000000,-2227000000,1327000000,-2444000000,-5276000000,2066000000,9569000000,373000000,5380000000,-2161000000,-671000000,326000000,-337000000,3578000000,97000000,2066000000,256606000000,3020000000,101933000000,153575000000,15624000000,1797000000,1832000000,178816000000,42761000000,4518000000,10188000000,9686000000,29183000000,6121000000,-3505000000,172628000000,35583000000,37132000000,149057000000,60000000,16788000000,29854000000,6029000000,29785000000,1832000000,178816000000,-40648000000,6745000000,221023000000,29989000000,66027000000,17080000000,256606000000,9746000000
2018-11-23,113.6,-5.46,-4.585923%,118.14,112.11,119.5,"24,513,891","2,858,414,695.531800",2018-09-30,43987000000,8440000000,29666000000,14321000000,5881000000,4047000000,5699000000,9000000,2277000000,5881000000,5538000000,182000000,625000000,1640000000,1699000000,4059000000,4047000000,-2227000000,1327000000,-2444000000,-5276000000,2066000000,9569000000,373000000,5380000000,-2161000000,-671000000,326000000,-337000000,3578000000,97000000,2066000000,256606000000,3020000000,101933000000,153575000000,15624000000,1797000000,1832000000,178816000000,42761000000,4518000000,10188000000,9686000000,29183000000,6121000000,-3505000000,172628000000,35583000000,37132000000,149057000000,60000000,16788000000,29854000000,6029000000,29785000000,1832000000,178816000000,-40648000000,6745000000,221023000000,29989000000,66027000000,17080000000,256606000000,9746000000
