Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,fiscalDateEnding,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,researchAndDevelopment,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,otherOperatingExpense,interestExpense,incomeTaxExpense,totalOtherIncomeExpense,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,investments,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,netBorrowings,cashflowFromFinancing,otherCashflowFromFinancing,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInInventory,changeInNetIncome,capitalExpenditures,changeInReceivables,changeInCashAndCashEquivalents,totalAssets,intangibleAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,netReceivables,longTermDebt,inventory,accountsPayable,commonStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,otherNonCurrrentAssets,totalNonCurrentAssets,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,commonStockSharesOutstanding
2016-04-29,77.72,-0.6,-0.766088%,78.5,76.2,79.17,"31,172,188","2,420,863,920.141800",2016-03-31,9461000000,8967000000,6082000000,9461000000,493000000,272000000,508000000,365000000,1000000,1088000000,-1000000,494000000,7371000000,129000000,92000000,0,273000000,271000000,30000000,-587000000,-572000000,138000000,-1219000000,-502000000,1211000000,-585000000,489000000,-145000000,740000000,-449000000,-45000000,-74000000,269000000,740000000,14000000,-574000000,78307000000,2741000000,1847000000,62554000000,15676000000,1593000000,5247000000,29517000000,11869000000,6710000000,28624000000,5886000000,26215000000,13893000000,-1493000000,15935000000,33748000000,14686000000,6225000000,16166000000,24470000000,9849000000,10729000000,5247000000,29517000000,-17595000000,2001000000,2486000000,24470000000,11869000000,36339000000,78307000000,5886000000,583900000
2016-04-22,78.32,-0.85,-1.073639%,78.47,77.2,80.89,"33,071,281","2,617,993,718.686600",2016-03-31,9461000000,8967000000,6082000000,9461000000,493000000,272000000,508000000,365000000,1000000,1088000000,-1000000,494000000,7371000000,129000000,92000000,0,273000000,271000000,30000000,-587000000,-572000000,138000000,-1219000000,-502000000,1211000000,-585000000,489000000,-145000000,740000000,-449000000,-45000000,-74000000,269000000,740000000,14000000,-574000000,78307000000,2741000000,1847000000,62554000000,15676000000,1593000000,5247000000,29517000000,11869000000,6710000000,28624000000,5886000000,26215000000,13893000000,-1493000000,15935000000,33748000000,14686000000,6225000000,16166000000,24470000000,9849000000,10729000000,5247000000,29517000000,-17595000000,2001000000,2486000000,24470000000,11869000000,36339000000,78307000000,5886000000,583900000
2016-04-15,79.17,4.82,+6.482851%,74.61,74.47,79.78,"29,280,826","2,277,413,046.978500",2016-03-31,9461000000,8967000000,6082000000,9461000000,493000000,272000000,508000000,365000000,1000000,1088000000,-1000000,494000000,7371000000,129000000,92000000,0,273000000,271000000,30000000,-587000000,-572000000,138000000,-1219000000,-502000000,1211000000,-585000000,489000000,-145000000,740000000,-449000000,-45000000,-74000000,269000000,740000000,14000000,-574000000,78307000000,2741000000,1847000000,62554000000,15676000000,1593000000,5247000000,29517000000,11869000000,6710000000,28624000000,5886000000,26215000000,13893000000,-1493000000,15935000000,33748000000,14686000000,6225000000,16166000000,24470000000,9849000000,10729000000,5247000000,29517000000,-17595000000,2001000000,2486000000,24470000000,11869000000,36339000000,78307000000,5886000000,583900000
2016-04-08,74.35,-2.44,-3.177497%,76.56,73.7,77.04,"23,378,352","1,752,723,699.224200",2016-03-31,9461000000,8967000000,6082000000,9461000000,493000000,272000000,508000000,365000000,1000000,1088000000,-1000000,494000000,7371000000,129000000,92000000,0,273000000,271000000,30000000,-587000000,-572000000,138000000,-1219000000,-502000000,1211000000,-585000000,489000000,-145000000,740000000,-449000000,-45000000,-74000000,269000000,740000000,14000000,-574000000,78307000000,2741000000,1847000000,62554000000,15676000000,1593000000,5247000000,29517000000,11869000000,6710000000,28624000000,5886000000,26215000000,13893000000,-1493000000,15935000000,33748000000,14686000000,6225000000,16166000000,24470000000,9849000000,10729000000,5247000000,29517000000,-17595000000,2001000000,2486000000,24470000000,11869000000,36339000000,78307000000,5886000000,583900000
2016-04-01,76.79,1.5,+1.992296%,75.15,74.19,77.25,"21,624,160","1,644,205,452.261500",2016-03-31,9461000000,8967000000,6082000000,9461000000,493000000,272000000,508000000,365000000,1000000,1088000000,-1000000,494000000,7371000000,129000000,92000000,0,273000000,271000000,30000000,-587000000,-572000000,138000000,-1219000000,-502000000,1211000000,-585000000,489000000,-145000000,740000000,-449000000,-45000000,-74000000,269000000,740000000,14000000,-574000000,78307000000,2741000000,1847000000,62554000000,15676000000,1593000000,5247000000,29517000000,11869000000,6710000000,28624000000,5886000000,26215000000,13893000000,-1493000000,15935000000,33748000000,14686000000,6225000000,16166000000,24470000000,9849000000,10729000000,5247000000,29517000000,-17595000000,2001000000,2486000000,24470000000,11869000000,36339000000,78307000000,5886000000,583900000
2016-03-25,75.29,-0.18,-0.238505%,75.53,72.73,76.35,"20,330,364","1,522,369,798.454900",2015-12-31,11030000000,11144000000,7418000000,11030000000,-85000000,-86000000,553000000,-210000000,4000000,1267000000,29000000,-114000000,9324000000,126000000,-128000000,-1220000000,-82000000,-87000000,-473000000,-506000000,-1544000000,-7000000,94000000,185000000,540000000,452000000,1811000000,-112000000,774000000,-448000000,-1000000,1434000000,154000000,1064000000,150000000,414000000,78497000000,2821000000,1046000000,63612000000,14809000000,1730000000,5238000000,34208000000,11711000000,6615000000,27989000000,6460000000,26303000000,12846000000,-6997000000,16090000000,34418000000,15067000000,5373000000,17212000000,25247000000,9700000000,11727000000,5238000000,34208000000,-17640000000,1832000000,1654000000,25247000000,12062000000,37309000000,78497000000,6460000000,582300000
2016-03-18,75.47,2.67,+3.667582%,72.73,70.86,76.94,"43,442,080","3,231,649,909.024300",2015-12-31,11030000000,11144000000,7418000000,11030000000,-85000000,-86000000,553000000,-210000000,4000000,1267000000,29000000,-114000000,9324000000,126000000,-128000000,-1220000000,-82000000,-87000000,-473000000,-506000000,-1544000000,-7000000,94000000,185000000,540000000,452000000,1811000000,-112000000,774000000,-448000000,-1000000,1434000000,154000000,1064000000,150000000,414000000,78497000000,2821000000,1046000000,63612000000,14809000000,1730000000,5238000000,34208000000,11711000000,6615000000,27989000000,6460000000,26303000000,12846000000,-6997000000,16090000000,34418000000,15067000000,5373000000,17212000000,25247000000,9700000000,11727000000,5238000000,34208000000,-17640000000,1832000000,1654000000,25247000000,12062000000,37309000000,78497000000,6460000000,582300000
2016-03-11,72.8,-0.04,-0.054915%,72.8,70.49,75.73,"35,536,123","2,589,561,804.737900",2015-12-31,11030000000,11144000000,7418000000,11030000000,-85000000,-86000000,553000000,-210000000,4000000,1267000000,29000000,-114000000,9324000000,126000000,-128000000,-1220000000,-82000000,-87000000,-473000000,-506000000,-1544000000,-7000000,94000000,185000000,540000000,452000000,1811000000,-112000000,774000000,-448000000,-1000000,1434000000,154000000,1064000000,150000000,414000000,78497000000,2821000000,1046000000,63612000000,14809000000,1730000000,5238000000,34208000000,11711000000,6615000000,27989000000,6460000000,26303000000,12846000000,-6997000000,16090000000,34418000000,15067000000,5373000000,17212000000,25247000000,9700000000,11727000000,5238000000,34208000000,-17640000000,1832000000,1654000000,25247000000,12062000000,37309000000,78497000000,6460000000,582300000
2016-03-04,72.84,5.97,+8.927770%,67.14,66.49,73.96,"34,590,272","2,429,925,248.368500",2015-12-31,11030000000,11144000000,7418000000,11030000000,-85000000,-86000000,553000000,-210000000,4000000,1267000000,29000000,-114000000,9324000000,126000000,-128000000,-1220000000,-82000000,-87000000,-473000000,-506000000,-1544000000,-7000000,94000000,185000000,540000000,452000000,1811000000,-112000000,774000000,-448000000,-1000000,1434000000,154000000,1064000000,150000000,414000000,78497000000,2821000000,1046000000,63612000000,14809000000,1730000000,5238000000,34208000000,11711000000,6615000000,27989000000,6460000000,26303000000,12846000000,-6997000000,16090000000,34418000000,15067000000,5373000000,17212000000,25247000000,9700000000,11727000000,5238000000,34208000000,-17640000000,1832000000,1654000000,25247000000,12062000000,37309000000,78497000000,6460000000,582300000
2016-02-26,66.87,1.45,+2.216448%,66.41,63.0673,68.0,"26,253,313","1,735,606,823.545500",2015-12-31,11030000000,11144000000,7418000000,11030000000,-85000000,-86000000,553000000,-210000000,4000000,1267000000,29000000,-114000000,9324000000,126000000,-128000000,-1220000000,-82000000,-87000000,-473000000,-506000000,-1544000000,-7000000,94000000,185000000,540000000,452000000,1811000000,-112000000,774000000,-448000000,-1000000,1434000000,154000000,1064000000,150000000,414000000,78497000000,2821000000,1046000000,63612000000,14809000000,1730000000,5238000000,34208000000,11711000000,6615000000,27989000000,6460000000,26303000000,12846000000,-6997000000,16090000000,34418000000,15067000000,5373000000,17212000000,25247000000,9700000000,11727000000,5238000000,34208000000,-17640000000,1832000000,1654000000,25247000000,12062000000,37309000000,78497000000,6460000000,582300000
2016-02-19,65.42,2.27,+3.594616%,64.16,63.51,67.79,"23,363,666","1,540,287,157.628500",2015-12-31,11030000000,11144000000,7418000000,11030000000,-85000000,-86000000,553000000,-210000000,4000000,1267000000,29000000,-114000000,9324000000,126000000,-128000000,-1220000000,-82000000,-87000000,-473000000,-506000000,-1544000000,-7000000,94000000,185000000,540000000,452000000,1811000000,-112000000,774000000,-448000000,-1000000,1434000000,154000000,1064000000,150000000,414000000,78497000000,2821000000,1046000000,63612000000,14809000000,1730000000,5238000000,34208000000,11711000000,6615000000,27989000000,6460000000,26303000000,12846000000,-6997000000,16090000000,34418000000,15067000000,5373000000,17212000000,25247000000,9700000000,11727000000,5238000000,34208000000,-17640000000,1832000000,1654000000,25247000000,12062000000,37309000000,78497000000,6460000000,582300000
2016-02-12,63.15,-2.97,-4.491833%,65.42,60.51,65.64,"29,261,709","1,844,084,211.600000",2015-12-31,11030000000,11144000000,7418000000,11030000000,-85000000,-86000000,553000000,-210000000,4000000,1267000000,29000000,-114000000,9324000000,126000000,-128000000,-1220000000,-82000000,-87000000,-473000000,-506000000,-1544000000,-7000000,94000000,185000000,540000000,452000000,1811000000,-112000000,774000000,-448000000,-1000000,1434000000,154000000,1064000000,150000000,414000000,78497000000,2821000000,1046000000,63612000000,14809000000,1730000000,5238000000,34208000000,11711000000,6615000000,27989000000,6460000000,26303000000,12846000000,-6997000000,16090000000,34418000000,15067000000,5373000000,17212000000,25247000000,9700000000,11727000000,5238000000,34208000000,-17640000000,1832000000,1654000000,25247000000,12062000000,37309000000,78497000000,6460000000,582300000
2016-02-05,66.12,3.88,+6.233933%,61.97,59.8,66.99,"40,631,810","2,593,846,088.583800",2015-12-31,11030000000,11144000000,7418000000,11030000000,-85000000,-86000000,553000000,-210000000,4000000,1267000000,29000000,-114000000,9324000000,126000000,-128000000,-1220000000,-82000000,-87000000,-473000000,-506000000,-1544000000,-7000000,94000000,185000000,540000000,452000000,1811000000,-112000000,774000000,-448000000,-1000000,1434000000,154000000,1064000000,150000000,414000000,78497000000,2821000000,1046000000,63612000000,14809000000,1730000000,5238000000,34208000000,11711000000,6615000000,27989000000,6460000000,26303000000,12846000000,-6997000000,16090000000,34418000000,15067000000,5373000000,17212000000,25247000000,9700000000,11727000000,5238000000,34208000000,-17640000000,1832000000,1654000000,25247000000,12062000000,37309000000,78497000000,6460000000,582300000
2016-01-29,62.24,1.26,+2.066251%,58.96,57.46,62.45,"51,915,295","3,094,794,137.987600",2015-12-31,11030000000,11144000000,7418000000,11030000000,-85000000,-86000000,553000000,-210000000,4000000,1267000000,29000000,-114000000,9324000000,126000000,-128000000,-1220000000,-82000000,-87000000,-473000000,-506000000,-1544000000,-7000000,94000000,185000000,540000000,452000000,1811000000,-112000000,774000000,-448000000,-1000000,1434000000,154000000,1064000000,150000000,414000000,78497000000,2821000000,1046000000,63612000000,14809000000,1730000000,5238000000,34208000000,11711000000,6615000000,27989000000,6460000000,26303000000,12846000000,-6997000000,16090000000,34418000000,15067000000,5373000000,17212000000,25247000000,9700000000,11727000000,5238000000,34208000000,-17640000000,1832000000,1654000000,25247000000,12062000000,37309000000,78497000000,6460000000,582300000
2016-01-22,60.98,1.11,+1.854017%,60.26,56.36,62.56,"35,972,635","2,134,791,195.712500",2015-12-31,11030000000,11144000000,7418000000,11030000000,-85000000,-86000000,553000000,-210000000,4000000,1267000000,29000000,-114000000,9324000000,126000000,-128000000,-1220000000,-82000000,-87000000,-473000000,-506000000,-1544000000,-7000000,94000000,185000000,540000000,452000000,1811000000,-112000000,774000000,-448000000,-1000000,1434000000,154000000,1064000000,150000000,414000000,78497000000,2821000000,1046000000,63612000000,14809000000,1730000000,5238000000,34208000000,11711000000,6615000000,27989000000,6460000000,26303000000,12846000000,-6997000000,16090000000,34418000000,15067000000,5373000000,17212000000,25247000000,9700000000,11727000000,5238000000,34208000000,-17640000000,1832000000,1654000000,25247000000,12062000000,37309000000,78497000000,6460000000,582300000
2016-01-15,59.87,-3.42,-5.403697%,63.67,58.75,63.7,"47,416,162","2,895,971,122.210900",2015-12-31,11030000000,11144000000,7418000000,11030000000,-85000000,-86000000,553000000,-210000000,4000000,1267000000,29000000,-114000000,9324000000,126000000,-128000000,-1220000000,-82000000,-87000000,-473000000,-506000000,-1544000000,-7000000,94000000,185000000,540000000,452000000,1811000000,-112000000,774000000,-448000000,-1000000,1434000000,154000000,1064000000,150000000,414000000,78497000000,2821000000,1046000000,63612000000,14809000000,1730000000,5238000000,34208000000,11711000000,6615000000,27989000000,6460000000,26303000000,12846000000,-6997000000,16090000000,34418000000,15067000000,5373000000,17212000000,25247000000,9700000000,11727000000,5238000000,34208000000,-17640000000,1832000000,1654000000,25247000000,12062000000,37309000000,78497000000,6460000000,582300000
2016-01-08,63.29,-4.67,-6.871689%,66.88,62.93,68.44,"38,245,224","2,507,543,162.614100",2015-12-31,11030000000,11144000000,7418000000,11030000000,-85000000,-86000000,553000000,-210000000,4000000,1267000000,29000000,-114000000,9324000000,126000000,-128000000,-1220000000,-82000000,-87000000,-473000000,-506000000,-1544000000,-7000000,94000000,185000000,540000000,452000000,1811000000,-112000000,774000000,-448000000,-1000000,1434000000,154000000,1064000000,150000000,414000000,78497000000,2821000000,1046000000,63612000000,14809000000,1730000000,5238000000,34208000000,11711000000,6615000000,27989000000,6460000000,26303000000,12846000000,-6997000000,16090000000,34418000000,15067000000,5373000000,17212000000,25247000000,9700000000,11727000000,5238000000,34208000000,-17640000000,1832000000,1654000000,25247000000,12062000000,37309000000,78497000000,6460000000,582300000
2016-01-01,67.96,-1.42,-2.046699%,69.12,67.94,69.63,"14,938,441","1,026,251,327.305600",2015-12-31,11030000000,11144000000,7418000000,11030000000,-85000000,-86000000,553000000,-210000000,4000000,1267000000,29000000,-114000000,9324000000,126000000,-128000000,-1220000000,-82000000,-87000000,-473000000,-506000000,-1544000000,-7000000,94000000,185000000,540000000,452000000,1811000000,-112000000,774000000,-448000000,-1000000,1434000000,154000000,1064000000,150000000,414000000,78497000000,2821000000,1046000000,63612000000,14809000000,1730000000,5238000000,34208000000,11711000000,6615000000,27989000000,6460000000,26303000000,12846000000,-6997000000,16090000000,34418000000,15067000000,5373000000,17212000000,25247000000,9700000000,11727000000,5238000000,34208000000,-17640000000,1832000000,1654000000,25247000000,12062000000,37309000000,78497000000,6460000000,582300000
2015-12-25,69.38,4.27,+6.558132%,65.59,64.38,70.49,"24,917,036","1,694,982,149.685600",2015-09-30,10962000000,10249000000,7114000000,10962000000,642000000,371000000,534000000,518000000,3000000,1225000000,-71000000,713000000,8490000000,127000000,144000000,0,374000000,368000000,-190000000,-403000000,-882000000,34000000,-733000000,-2302000000,393000000,-1678000000,1506000000,-193000000,758000000,-463000000,-1499000000,508000000,234000000,726000000,231000000,-1775000000,78969000000,2841000000,993000000,63001000000,15896000000,1698000000,5190000000,35191000000,11960000000,6546000000,27734000000,6046000000,25833000000,12335000000,-6843000000,15955000000,35280000000,15048000000,6509000000,17091000000,25208000000,11150000000,11800000000,5190000000,35191000000,-17642000000,1740000000,1559000000,25208000000,11960000000,37168000000,78969000000,6046000000,582200000
