Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,fiscalDateEnding,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,incomeBeforeTax,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,interestExpense,incomeTaxExpense,totalOtherIncomeExpense,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,investments,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,netBorrowings,cashflowFromFinancing,otherCashflowFromFinancing,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInInventory,changeInAccountReceivables,changeInNetIncome,capitalExpenditures,changeInReceivables,changeInExchangeRate,changeInCashAndCashEquivalents,totalAssets,intangibleAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,commonStockTotalEquity,retainedEarningsTotalEquity,totalNonCurrentAssets,totalLongTermDebt,totalNonCurrentLiabilities,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments
2017-08-25,53.9,-1.05,-1.910828%,54.44,53.105,54.44,"40,789,968","2,193,038,147.705200",2017-05-31,8677000000,2665000000,4854000000,3823000000,1186000000,1008000000,1168000000,2665000000,28000000,1158000000,18000000,160000000,137000000,1008000000,1008000000,-191000000,-337000000,-520000000,-34000000,299000000,-592000000,52000000,-223000000,889000000,32000000,188000000,-299000000,-644000000,-74000000,-426000000,-48000000,329000000,120000000,10000000,-213000000,23259000000,283000000,1150000000,10852000000,12407000000,1907000000,3011000000,3000000,3979000000,1907000000,139000000,3209000000,3808000000,5474000000,331000000,-213000000,3989000000,16061000000,11985000000,2371000000,3677000000,3471000000,5055000000,5143000000,3000000,3979000000,2787000000,3471000000,5378000000,8638000000,23259000000,6179000000
2017-08-18,54.95,-4.02,-6.817026%,59.15,54.17,60.0,"52,356,401","2,982,063,779.791400",2017-05-31,8677000000,2665000000,4854000000,3823000000,1186000000,1008000000,1168000000,2665000000,28000000,1158000000,18000000,160000000,137000000,1008000000,1008000000,-191000000,-337000000,-520000000,-34000000,299000000,-592000000,52000000,-223000000,889000000,32000000,188000000,-299000000,-644000000,-74000000,-426000000,-48000000,329000000,120000000,10000000,-213000000,23259000000,283000000,1150000000,10852000000,12407000000,1907000000,3011000000,3000000,3979000000,1907000000,139000000,3209000000,3808000000,5474000000,331000000,-213000000,3989000000,16061000000,11985000000,2371000000,3677000000,3471000000,5055000000,5143000000,3000000,3979000000,2787000000,3471000000,5378000000,8638000000,23259000000,6179000000
2017-08-11,58.97,-0.79,-1.321954%,59.82,58.59,60.12,"25,529,204","1,519,222,811.538500",2017-05-31,8677000000,2665000000,4854000000,3823000000,1186000000,1008000000,1168000000,2665000000,28000000,1158000000,18000000,160000000,137000000,1008000000,1008000000,-191000000,-337000000,-520000000,-34000000,299000000,-592000000,52000000,-223000000,889000000,32000000,188000000,-299000000,-644000000,-74000000,-426000000,-48000000,329000000,120000000,10000000,-213000000,23259000000,283000000,1150000000,10852000000,12407000000,1907000000,3011000000,3000000,3979000000,1907000000,139000000,3209000000,3808000000,5474000000,331000000,-213000000,3989000000,16061000000,11985000000,2371000000,3677000000,3471000000,5055000000,5143000000,3000000,3979000000,2787000000,3471000000,5378000000,8638000000,23259000000,6179000000
2017-08-04,59.76,1.09,+1.857849%,58.71,58.33,60.53,"29,528,853","1,759,854,521.755700",2017-05-31,8677000000,2665000000,4854000000,3823000000,1186000000,1008000000,1168000000,2665000000,28000000,1158000000,18000000,160000000,137000000,1008000000,1008000000,-191000000,-337000000,-520000000,-34000000,299000000,-592000000,52000000,-223000000,889000000,32000000,188000000,-299000000,-644000000,-74000000,-426000000,-48000000,329000000,120000000,10000000,-213000000,23259000000,283000000,1150000000,10852000000,12407000000,1907000000,3011000000,3000000,3979000000,1907000000,139000000,3209000000,3808000000,5474000000,331000000,-213000000,3989000000,16061000000,11985000000,2371000000,3677000000,3471000000,5055000000,5143000000,3000000,3979000000,2787000000,3471000000,5378000000,8638000000,23259000000,6179000000
2017-07-28,58.67,-1.28,-2.135113%,59.69,57.97,59.7701,"31,558,253","1,853,070,122.196100",2017-05-31,8677000000,2665000000,4854000000,3823000000,1186000000,1008000000,1168000000,2665000000,28000000,1158000000,18000000,160000000,137000000,1008000000,1008000000,-191000000,-337000000,-520000000,-34000000,299000000,-592000000,52000000,-223000000,889000000,32000000,188000000,-299000000,-644000000,-74000000,-426000000,-48000000,329000000,120000000,10000000,-213000000,23259000000,283000000,1150000000,10852000000,12407000000,1907000000,3011000000,3000000,3979000000,1907000000,139000000,3209000000,3808000000,5474000000,331000000,-213000000,3989000000,16061000000,11985000000,2371000000,3677000000,3471000000,5055000000,5143000000,3000000,3979000000,2787000000,3471000000,5378000000,8638000000,23259000000,6179000000
2017-07-21,59.95,1.95,+3.362069%,58.0,57.3925,60.0,"39,222,444","2,302,632,881.906700",2017-05-31,8677000000,2665000000,4854000000,3823000000,1186000000,1008000000,1168000000,2665000000,28000000,1158000000,18000000,160000000,137000000,1008000000,1008000000,-191000000,-337000000,-520000000,-34000000,299000000,-592000000,52000000,-223000000,889000000,32000000,188000000,-299000000,-644000000,-74000000,-426000000,-48000000,329000000,120000000,10000000,-213000000,23259000000,283000000,1150000000,10852000000,12407000000,1907000000,3011000000,3000000,3979000000,1907000000,139000000,3209000000,3808000000,5474000000,331000000,-213000000,3989000000,16061000000,11985000000,2371000000,3677000000,3471000000,5055000000,5143000000,3000000,3979000000,2787000000,3471000000,5378000000,8638000000,23259000000,6179000000
2017-07-14,58.0,0.02,+0.034495%,57.89,57.64,58.93,"37,862,425","2,205,962,703.301500",2017-05-31,8677000000,2665000000,4854000000,3823000000,1186000000,1008000000,1168000000,2665000000,28000000,1158000000,18000000,160000000,137000000,1008000000,1008000000,-191000000,-337000000,-520000000,-34000000,299000000,-592000000,52000000,-223000000,889000000,32000000,188000000,-299000000,-644000000,-74000000,-426000000,-48000000,329000000,120000000,10000000,-213000000,23259000000,283000000,1150000000,10852000000,12407000000,1907000000,3011000000,3000000,3979000000,1907000000,139000000,3209000000,3808000000,5474000000,331000000,-213000000,3989000000,16061000000,11985000000,2371000000,3677000000,3471000000,5055000000,5143000000,3000000,3979000000,2787000000,3471000000,5378000000,8638000000,23259000000,6179000000
2017-07-07,57.98,-1.02,-1.728814%,58.37,57.0,59.01,"43,258,072","2,505,576,342.482000",2017-05-31,8677000000,2665000000,4854000000,3823000000,1186000000,1008000000,1168000000,2665000000,28000000,1158000000,18000000,160000000,137000000,1008000000,1008000000,-191000000,-337000000,-520000000,-34000000,299000000,-592000000,52000000,-223000000,889000000,32000000,188000000,-299000000,-644000000,-74000000,-426000000,-48000000,329000000,120000000,10000000,-213000000,23259000000,283000000,1150000000,10852000000,12407000000,1907000000,3011000000,3000000,3979000000,1907000000,139000000,3209000000,3808000000,5474000000,331000000,-213000000,3989000000,16061000000,11985000000,2371000000,3677000000,3471000000,5055000000,5143000000,3000000,3979000000,2787000000,3471000000,5378000000,8638000000,23259000000,6179000000
2017-06-30,59.0,6.15,+11.636708%,52.95,52.64,59.71,"84,721,395","4,748,186,911.704700",2017-05-31,8677000000,2665000000,4854000000,3823000000,1186000000,1008000000,1168000000,2665000000,28000000,1158000000,18000000,160000000,137000000,1008000000,1008000000,-191000000,-337000000,-520000000,-34000000,299000000,-592000000,52000000,-223000000,889000000,32000000,188000000,-299000000,-644000000,-74000000,-426000000,-48000000,329000000,120000000,10000000,-213000000,23259000000,283000000,1150000000,10852000000,12407000000,1907000000,3011000000,3000000,3979000000,1907000000,139000000,3209000000,3808000000,5474000000,331000000,-213000000,3989000000,16061000000,11985000000,2371000000,3677000000,3471000000,5055000000,5143000000,3000000,3979000000,2787000000,3471000000,5378000000,8638000000,23259000000,6179000000
2017-06-23,52.85,1.75,+3.424658%,51.42,51.1,52.915,"54,146,624","2,820,933,790.265600",2017-05-31,8677000000,2665000000,4854000000,3823000000,1186000000,1008000000,1168000000,2665000000,28000000,1158000000,18000000,160000000,137000000,1008000000,1008000000,-191000000,-337000000,-520000000,-34000000,299000000,-592000000,52000000,-223000000,889000000,32000000,188000000,-299000000,-644000000,-74000000,-426000000,-48000000,329000000,120000000,10000000,-213000000,23259000000,283000000,1150000000,10852000000,12407000000,1907000000,3011000000,3000000,3979000000,1907000000,139000000,3209000000,3808000000,5474000000,331000000,-213000000,3989000000,16061000000,11985000000,2371000000,3677000000,3471000000,5055000000,5143000000,3000000,3979000000,2787000000,3471000000,5378000000,8638000000,23259000000,6179000000
2017-06-16,51.1,-2.36,-4.414516%,53.51,50.79,54.67,"66,450,654","3,506,013,016.865400",2017-05-31,8677000000,2665000000,4854000000,3823000000,1186000000,1008000000,1168000000,2665000000,28000000,1158000000,18000000,160000000,137000000,1008000000,1008000000,-191000000,-337000000,-520000000,-34000000,299000000,-592000000,52000000,-223000000,889000000,32000000,188000000,-299000000,-644000000,-74000000,-426000000,-48000000,329000000,120000000,10000000,-213000000,23259000000,283000000,1150000000,10852000000,12407000000,1907000000,3011000000,3000000,3979000000,1907000000,139000000,3209000000,3808000000,5474000000,331000000,-213000000,3989000000,16061000000,11985000000,2371000000,3677000000,3471000000,5055000000,5143000000,3000000,3979000000,2787000000,3471000000,5378000000,8638000000,23259000000,6179000000
2017-06-09,53.46,0.48,+0.906002%,53.0,52.43,54.14,"38,243,192","2,030,569,196.141400",2017-05-31,8677000000,2665000000,4854000000,3823000000,1186000000,1008000000,1168000000,2665000000,28000000,1158000000,18000000,160000000,137000000,1008000000,1008000000,-191000000,-337000000,-520000000,-34000000,299000000,-592000000,52000000,-223000000,889000000,32000000,188000000,-299000000,-644000000,-74000000,-426000000,-48000000,329000000,120000000,10000000,-213000000,23259000000,283000000,1150000000,10852000000,12407000000,1907000000,3011000000,3000000,3979000000,1907000000,139000000,3209000000,3808000000,5474000000,331000000,-213000000,3989000000,16061000000,11985000000,2371000000,3677000000,3471000000,5055000000,5143000000,3000000,3979000000,2787000000,3471000000,5378000000,8638000000,23259000000,6179000000
2017-06-02,52.98,0.39,+0.741586%,52.76,52.21,53.3,"48,841,632","2,573,804,356.990200",2017-05-31,8677000000,2665000000,4854000000,3823000000,1186000000,1008000000,1168000000,2665000000,28000000,1158000000,18000000,160000000,137000000,1008000000,1008000000,-191000000,-337000000,-520000000,-34000000,299000000,-592000000,52000000,-223000000,889000000,32000000,188000000,-299000000,-644000000,-74000000,-426000000,-48000000,329000000,120000000,10000000,-213000000,23259000000,283000000,1150000000,10852000000,12407000000,1907000000,3011000000,3000000,3979000000,1907000000,139000000,3209000000,3808000000,5474000000,331000000,-213000000,3989000000,16061000000,11985000000,2371000000,3677000000,3471000000,5055000000,5143000000,3000000,3979000000,2787000000,3471000000,5378000000,8638000000,23259000000,6179000000
2017-05-26,52.59,0.82,+1.583929%,51.77,51.4,52.76,"47,711,890","2,484,087,009.842300",2017-02-28,8432000000,2496000000,4682000000,3750000000,1342000000,1141000000,1323000000,2496000000,88000000,1254000000,19000000,182000000,0,1141000000,1141000000,-480000000,42000000,-724000000,20000000,-45000000,-670000000,47000000,-327000000,1067000000,-67000000,170000000,-298000000,-374000000,143000000,546000000,-134000000,264000000,-228000000,9000000,-318000000,23152000000,283000000,1361000000,10430000000,12722000000,1687000000,3228000000,3000000,4095000000,1687000000,139000000,3154000000,4021000000,5271000000,29000000,229000000,3793000000,16205000000,12300000000,2139000000,3752000000,3472000000,4932000000,5242000000,3000000,4095000000,2732000000,3472000000,5159000000,8395000000,23152000000,6160000000
2017-05-19,51.77,-2.43,-4.483395%,54.12,50.81,54.2,"83,730,128","4,371,532,569.169900",2017-02-28,8432000000,2496000000,4682000000,3750000000,1342000000,1141000000,1323000000,2496000000,88000000,1254000000,19000000,182000000,0,1141000000,1141000000,-480000000,42000000,-724000000,20000000,-45000000,-670000000,47000000,-327000000,1067000000,-67000000,170000000,-298000000,-374000000,143000000,546000000,-134000000,264000000,-228000000,9000000,-318000000,23152000000,283000000,1361000000,10430000000,12722000000,1687000000,3228000000,3000000,4095000000,1687000000,139000000,3154000000,4021000000,5271000000,29000000,229000000,3793000000,16205000000,12300000000,2139000000,3752000000,3472000000,4932000000,5242000000,3000000,4095000000,2732000000,3472000000,5159000000,8395000000,23152000000,6160000000
2017-05-12,54.2,0.25,+0.463392%,54.18,53.4,55.08,"33,098,202","1,799,471,173.609800",2017-02-28,8432000000,2496000000,4682000000,3750000000,1342000000,1141000000,1323000000,2496000000,88000000,1254000000,19000000,182000000,0,1141000000,1141000000,-480000000,42000000,-724000000,20000000,-45000000,-670000000,47000000,-327000000,1067000000,-67000000,170000000,-298000000,-374000000,143000000,546000000,-134000000,264000000,-228000000,9000000,-318000000,23152000000,283000000,1361000000,10430000000,12722000000,1687000000,3228000000,3000000,4095000000,1687000000,139000000,3154000000,4021000000,5271000000,29000000,229000000,3793000000,16205000000,12300000000,2139000000,3752000000,3472000000,4932000000,5242000000,3000000,4095000000,2732000000,3472000000,5159000000,8395000000,23152000000,6160000000
2017-05-05,53.95,-1.46,-2.634903%,55.43,53.56,55.45,"41,930,362","2,285,079,102.934700",2017-02-28,8432000000,2496000000,4682000000,3750000000,1342000000,1141000000,1323000000,2496000000,88000000,1254000000,19000000,182000000,0,1141000000,1141000000,-480000000,42000000,-724000000,20000000,-45000000,-670000000,47000000,-327000000,1067000000,-67000000,170000000,-298000000,-374000000,143000000,546000000,-134000000,264000000,-228000000,9000000,-318000000,23152000000,283000000,1361000000,10430000000,12722000000,1687000000,3228000000,3000000,4095000000,1687000000,139000000,3154000000,4021000000,5271000000,29000000,229000000,3793000000,16205000000,12300000000,2139000000,3752000000,3472000000,4932000000,5242000000,3000000,4095000000,2732000000,3472000000,5159000000,8395000000,23152000000,6160000000
2017-04-28,55.41,-0.44,-0.787825%,56.14,54.91,56.21,"45,680,430","2,534,281,322.703600",2017-02-28,8432000000,2496000000,4682000000,3750000000,1342000000,1141000000,1323000000,2496000000,88000000,1254000000,19000000,182000000,0,1141000000,1141000000,-480000000,42000000,-724000000,20000000,-45000000,-670000000,47000000,-327000000,1067000000,-67000000,170000000,-298000000,-374000000,143000000,546000000,-134000000,264000000,-228000000,9000000,-318000000,23152000000,283000000,1361000000,10430000000,12722000000,1687000000,3228000000,3000000,4095000000,1687000000,139000000,3154000000,4021000000,5271000000,29000000,229000000,3793000000,16205000000,12300000000,2139000000,3752000000,3472000000,4932000000,5242000000,3000000,4095000000,2732000000,3472000000,5159000000,8395000000,23152000000,6160000000
2017-04-21,55.85,0.51,+0.921576%,55.32,55.25,56.69,"32,210,288","1,806,605,846.583300",2017-02-28,8432000000,2496000000,4682000000,3750000000,1342000000,1141000000,1323000000,2496000000,88000000,1254000000,19000000,182000000,0,1141000000,1141000000,-480000000,42000000,-724000000,20000000,-45000000,-670000000,47000000,-327000000,1067000000,-67000000,170000000,-298000000,-374000000,143000000,546000000,-134000000,264000000,-228000000,9000000,-318000000,23152000000,283000000,1361000000,10430000000,12722000000,1687000000,3228000000,3000000,4095000000,1687000000,139000000,3154000000,4021000000,5271000000,29000000,229000000,3793000000,16205000000,12300000000,2139000000,3752000000,3472000000,4932000000,5242000000,3000000,4095000000,2732000000,3472000000,5159000000,8395000000,23152000000,6160000000
2017-04-14,55.34,0.23,+0.417347%,55.0,54.5,55.62,"23,607,541","1,302,775,927.227800",2017-02-28,8432000000,2496000000,4682000000,3750000000,1342000000,1141000000,1323000000,2496000000,88000000,1254000000,19000000,182000000,0,1141000000,1141000000,-480000000,42000000,-724000000,20000000,-45000000,-670000000,47000000,-327000000,1067000000,-67000000,170000000,-298000000,-374000000,143000000,546000000,-134000000,264000000,-228000000,9000000,-318000000,23152000000,283000000,1361000000,10430000000,12722000000,1687000000,3228000000,3000000,4095000000,1687000000,139000000,3154000000,4021000000,5271000000,29000000,229000000,3793000000,16205000000,12300000000,2139000000,3752000000,3472000000,4932000000,5242000000,3000000,4095000000,2732000000,3472000000,5159000000,8395000000,23152000000,6160000000
2017-04-07,55.11,-0.62,-1.112507%,55.74,54.5,55.94,"36,424,702","2,012,036,723.916700",2017-02-28,8432000000,2496000000,4682000000,3750000000,1342000000,1141000000,1323000000,2496000000,88000000,1254000000,19000000,182000000,0,1141000000,1141000000,-480000000,42000000,-724000000,20000000,-45000000,-670000000,47000000,-327000000,1067000000,-67000000,170000000,-298000000,-374000000,143000000,546000000,-134000000,264000000,-228000000,9000000,-318000000,23152000000,283000000,1361000000,10430000000,12722000000,1687000000,3228000000,3000000,4095000000,1687000000,139000000,3154000000,4021000000,5271000000,29000000,229000000,3793000000,16205000000,12300000000,2139000000,3752000000,3472000000,4932000000,5242000000,3000000,4095000000,2732000000,3472000000,5159000000,8395000000,23152000000,6160000000
2017-03-31,55.73,-0.63,-1.117814%,55.64,55.54,57.1,"37,059,869","2,082,726,736.846400",2017-02-28,8432000000,2496000000,4682000000,3750000000,1342000000,1141000000,1323000000,2496000000,88000000,1254000000,19000000,182000000,0,1141000000,1141000000,-480000000,42000000,-724000000,20000000,-45000000,-670000000,47000000,-327000000,1067000000,-67000000,170000000,-298000000,-374000000,143000000,546000000,-134000000,264000000,-228000000,9000000,-318000000,23152000000,283000000,1361000000,10430000000,12722000000,1687000000,3228000000,3000000,4095000000,1687000000,139000000,3154000000,4021000000,5271000000,29000000,229000000,3793000000,16205000000,12300000000,2139000000,3752000000,3472000000,4932000000,5242000000,3000000,4095000000,2732000000,3472000000,5159000000,8395000000,23152000000,6160000000
