Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,fiscalDateEnding,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,operatingIncome,otherOperatingExpense,interestExpense,incomeTaxExpense,totalOtherIncomeExpense,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,investments,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,netBorrowings,cashflowFromFinancing,otherCashflowFromFinancing,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInAccountReceivables,changeInNetIncome,capitalExpenditures,changeInReceivables,changeInExchangeRate,changeInCashAndCashEquivalents,totalAssets,intangibleAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,accountsPayable,commonStockTotalEquity,retainedEarningsTotalEquity,otherNonCurrrentAssets,totalNonCurrentAssets,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,warrants,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,commonStockSharesOutstanding
2020-07-10,291.23,-7.03,-2.357004%,303.0,287.1006,303.56,"11,911,495","3,524,620,333.883700",2020-06-30,62138000000,10718000000,42179000000,19959000000,9241000000,6637000000,8811000000,59000000,10001000000,9241000000,717000000,430000000,2115000000,341000000,6696000000,6637000000,543000000,-236000000,-2952000000,-3044000000,-10446000000,-6279000000,178000000,772000000,10003000000,465000000,717000000,-1188000000,313000000,2213000000,148000000,451000000,2213000000,-14000000,758000000,192483000000,10552000000,9349000000,124126000000,65466000000,3286000000,19104000000,10000000,67776000000,14342000000,67872000000,13654000000,22327000000,69883000000,6156000000,-4550000000,8126000000,58918000000,36778000000,-12958000000,3266000000,23976000000,39901000000,44623000000,10000000,67776000000,10237000000,133565000000,39901000000,11056000000,54243000000,1842000000,192483000000,25593000000,950000000
2020-07-03,298.26,11.38,+3.966815%,288.45,286.615,303.08,"9,565,649","2,817,688,997.058100",2020-06-30,62138000000,10718000000,42179000000,19959000000,9241000000,6637000000,8811000000,59000000,10001000000,9241000000,717000000,430000000,2115000000,341000000,6696000000,6637000000,543000000,-236000000,-2952000000,-3044000000,-10446000000,-6279000000,178000000,772000000,10003000000,465000000,717000000,-1188000000,313000000,2213000000,148000000,451000000,2213000000,-14000000,758000000,192483000000,10552000000,9349000000,124126000000,65466000000,3286000000,19104000000,10000000,67776000000,14342000000,67872000000,13654000000,22327000000,69883000000,6156000000,-4550000000,8126000000,58918000000,36778000000,-12958000000,3266000000,23976000000,39901000000,44623000000,10000000,67776000000,10237000000,133565000000,39901000000,11056000000,54243000000,1842000000,192483000000,25593000000,950000000
2020-06-26,286.88,-4.36,-1.497047%,289.79,285.57,299.28,"17,753,147","5,176,405,521.128300",2020-03-31,64421000000,10738000000,48687000000,15734000000,4996000000,3382000000,4559000000,83000000,10015000000,4996000000,723000000,437000000,1094000000,365000000,3465000000,3382000000,30000000,5178000000,-1533000000,-1094000000,10797000000,9303000000,664000000,10713000000,2943000000,-4249000000,723000000,-1024000000,-1134000000,-2652000000,478000000,469000000,-2652000000,-129000000,10584000000,189067000000,10199000000,9474000000,127463000000,58718000000,3030000000,17161000000,10000000,62327000000,13078000000,65302000000,12874000000,21569000000,78606000000,15828000000,-5360000000,8173000000,58807000000,36578000000,-16783000000,2876000000,24888000000,35779000000,45617000000,10000000,62327000000,10008000000,130260000000,35779000000,10048000000,48857000000,1741000000,189067000000,24445000000,947000000
2020-06-19,291.24,6.09,+2.135718%,278.02,273.71,297.565,"19,378,419","5,622,514,871.713900",2020-03-31,64421000000,10738000000,48687000000,15734000000,4996000000,3382000000,4559000000,83000000,10015000000,4996000000,723000000,437000000,1094000000,365000000,3465000000,3382000000,30000000,5178000000,-1533000000,-1094000000,10797000000,9303000000,664000000,10713000000,2943000000,-4249000000,723000000,-1024000000,-1134000000,-2652000000,478000000,469000000,-2652000000,-129000000,10584000000,189067000000,10199000000,9474000000,127463000000,58718000000,3030000000,17161000000,10000000,62327000000,13078000000,65302000000,12874000000,21569000000,78606000000,15828000000,-5360000000,8173000000,58807000000,36578000000,-16783000000,2876000000,24888000000,35779000000,45617000000,10000000,62327000000,10008000000,130260000000,35779000000,10048000000,48857000000,1741000000,189067000000,24445000000,947000000
2020-06-12,285.15,-26.7,-8.561809%,308.64,278.7,315.84,"23,049,064","6,851,514,815.883800",2020-03-31,64421000000,10738000000,48687000000,15734000000,4996000000,3382000000,4559000000,83000000,10015000000,4996000000,723000000,437000000,1094000000,365000000,3465000000,3382000000,30000000,5178000000,-1533000000,-1094000000,10797000000,9303000000,664000000,10713000000,2943000000,-4249000000,723000000,-1024000000,-1134000000,-2652000000,478000000,469000000,-2652000000,-129000000,10584000000,189067000000,10199000000,9474000000,127463000000,58718000000,3030000000,17161000000,10000000,62327000000,13078000000,65302000000,12874000000,21569000000,78606000000,15828000000,-5360000000,8173000000,58807000000,36578000000,-16783000000,2876000000,24888000000,35779000000,45617000000,10000000,62327000000,10008000000,130260000000,35779000000,10048000000,48857000000,1741000000,189067000000,24445000000,947000000
2020-06-05,311.85,7.0,+2.296211%,304.02,294.2944,314.2825,"19,940,390","6,082,093,133.564400",2020-03-31,64421000000,10738000000,48687000000,15734000000,4996000000,3382000000,4559000000,83000000,10015000000,4996000000,723000000,437000000,1094000000,365000000,3465000000,3382000000,30000000,5178000000,-1533000000,-1094000000,10797000000,9303000000,664000000,10713000000,2943000000,-4249000000,723000000,-1024000000,-1134000000,-2652000000,478000000,469000000,-2652000000,-129000000,10584000000,189067000000,10199000000,9474000000,127463000000,58718000000,3030000000,17161000000,10000000,62327000000,13078000000,65302000000,12874000000,21569000000,78606000000,15828000000,-5360000000,8173000000,58807000000,36578000000,-16783000000,2876000000,24888000000,35779000000,45617000000,10000000,62327000000,10008000000,130260000000,35779000000,10048000000,48857000000,1741000000,189067000000,24445000000,947000000
2020-05-29,304.85,14.91,+5.142443%,296.5,290.8,309.66,"20,828,808","6,280,995,912.346300",2020-03-31,64421000000,10738000000,48687000000,15734000000,4996000000,3382000000,4559000000,83000000,10015000000,4996000000,723000000,437000000,1094000000,365000000,3465000000,3382000000,30000000,5178000000,-1533000000,-1094000000,10797000000,9303000000,664000000,10713000000,2943000000,-4249000000,723000000,-1024000000,-1134000000,-2652000000,478000000,469000000,-2652000000,-129000000,10584000000,189067000000,10199000000,9474000000,127463000000,58718000000,3030000000,17161000000,10000000,62327000000,13078000000,65302000000,12874000000,21569000000,78606000000,15828000000,-5360000000,8173000000,58807000000,36578000000,-16783000000,2876000000,24888000000,35779000000,45617000000,10000000,62327000000,10008000000,130260000000,35779000000,10048000000,48857000000,1741000000,189067000000,24445000000,947000000
2020-05-22,289.94,-1.02,-0.350564%,298.48,284.7938,299.72,"16,805,058","4,880,659,347.608600",2020-03-31,64421000000,10738000000,48687000000,15734000000,4996000000,3382000000,4559000000,83000000,10015000000,4996000000,723000000,437000000,1094000000,365000000,3465000000,3382000000,30000000,5178000000,-1533000000,-1094000000,10797000000,9303000000,664000000,10713000000,2943000000,-4249000000,723000000,-1024000000,-1134000000,-2652000000,478000000,469000000,-2652000000,-129000000,10584000000,189067000000,10199000000,9474000000,127463000000,58718000000,3030000000,17161000000,10000000,62327000000,13078000000,65302000000,12874000000,21569000000,78606000000,15828000000,-5360000000,8173000000,58807000000,36578000000,-16783000000,2876000000,24888000000,35779000000,45617000000,10000000,62327000000,10008000000,130260000000,35779000000,10048000000,48857000000,1741000000,189067000000,24445000000,947000000
2020-05-15,290.96,3.96,+1.379791%,285.56,275.56,300.0,"31,067,104","8,975,845,312.743000",2020-03-31,64421000000,10738000000,48687000000,15734000000,4996000000,3382000000,4559000000,83000000,10015000000,4996000000,723000000,437000000,1094000000,365000000,3465000000,3382000000,30000000,5178000000,-1533000000,-1094000000,10797000000,9303000000,664000000,10713000000,2943000000,-4249000000,723000000,-1024000000,-1134000000,-2652000000,478000000,469000000,-2652000000,-129000000,10584000000,189067000000,10199000000,9474000000,127463000000,58718000000,3030000000,17161000000,10000000,62327000000,13078000000,65302000000,12874000000,21569000000,78606000000,15828000000,-5360000000,8173000000,58807000000,36578000000,-16783000000,2876000000,24888000000,35779000000,45617000000,10000000,62327000000,10008000000,130260000000,35779000000,10048000000,48857000000,1741000000,189067000000,24445000000,947000000
2020-05-08,287.0,2.49,+0.875189%,284.49,282.11,297.68,"14,337,527","4,147,299,524.519000",2020-03-31,64421000000,10738000000,48687000000,15734000000,4996000000,3382000000,4559000000,83000000,10015000000,4996000000,723000000,437000000,1094000000,365000000,3465000000,3382000000,30000000,5178000000,-1533000000,-1094000000,10797000000,9303000000,664000000,10713000000,2943000000,-4249000000,723000000,-1024000000,-1134000000,-2652000000,478000000,469000000,-2652000000,-129000000,10584000000,189067000000,10199000000,9474000000,127463000000,58718000000,3030000000,17161000000,10000000,62327000000,13078000000,65302000000,12874000000,21569000000,78606000000,15828000000,-5360000000,8173000000,58807000000,36578000000,-16783000000,2876000000,24888000000,35779000000,45617000000,10000000,62327000000,10008000000,130260000000,35779000000,10048000000,48857000000,1741000000,189067000000,24445000000,947000000
2020-05-01,284.51,-6.78,-2.327577%,293.21,279.6,298.25,"22,985,652","6,662,607,492.052600",2020-03-31,64421000000,10738000000,48687000000,15734000000,4996000000,3382000000,4559000000,83000000,10015000000,4996000000,723000000,437000000,1094000000,365000000,3465000000,3382000000,30000000,5178000000,-1533000000,-1094000000,10797000000,9303000000,664000000,10713000000,2943000000,-4249000000,723000000,-1024000000,-1134000000,-2652000000,478000000,469000000,-2652000000,-129000000,10584000000,189067000000,10199000000,9474000000,127463000000,58718000000,3030000000,17161000000,10000000,62327000000,13078000000,65302000000,12874000000,21569000000,78606000000,15828000000,-5360000000,8173000000,58807000000,36578000000,-16783000000,2876000000,24888000000,35779000000,45617000000,10000000,62327000000,10008000000,130260000000,35779000000,10048000000,48857000000,1741000000,189067000000,24445000000,947000000
2020-04-24,291.29,0.73,+0.251239%,285.3,273.25,291.9,"19,399,765","5,483,793,269.243500",2020-03-31,64421000000,10738000000,48687000000,15734000000,4996000000,3382000000,4559000000,83000000,10015000000,4996000000,723000000,437000000,1094000000,365000000,3465000000,3382000000,30000000,5178000000,-1533000000,-1094000000,10797000000,9303000000,664000000,10713000000,2943000000,-4249000000,723000000,-1024000000,-1134000000,-2652000000,478000000,469000000,-2652000000,-129000000,10584000000,189067000000,10199000000,9474000000,127463000000,58718000000,3030000000,17161000000,10000000,62327000000,13078000000,65302000000,12874000000,21569000000,78606000000,15828000000,-5360000000,8173000000,58807000000,36578000000,-16783000000,2876000000,24888000000,35779000000,45617000000,10000000,62327000000,10008000000,130260000000,35779000000,10048000000,48857000000,1741000000,189067000000,24445000000,947000000
2020-04-17,290.56,26.43,+10.006436%,262.06,258.18,304.0,"29,182,404","8,228,981,748.859200",2020-03-31,64421000000,10738000000,48687000000,15734000000,4996000000,3382000000,4559000000,83000000,10015000000,4996000000,723000000,437000000,1094000000,365000000,3465000000,3382000000,30000000,5178000000,-1533000000,-1094000000,10797000000,9303000000,664000000,10713000000,2943000000,-4249000000,723000000,-1024000000,-1134000000,-2652000000,478000000,469000000,-2652000000,-129000000,10584000000,189067000000,10199000000,9474000000,127463000000,58718000000,3030000000,17161000000,10000000,62327000000,13078000000,65302000000,12874000000,21569000000,78606000000,15828000000,-5360000000,8173000000,58807000000,36578000000,-16783000000,2876000000,24888000000,35779000000,45617000000,10000000,62327000000,10008000000,130260000000,35779000000,10048000000,48857000000,1741000000,189067000000,24445000000,947000000
2020-04-10,264.13,34.64,+15.094340%,240.0,235.12,270.4,"22,665,722","5,788,154,854.316500",2020-03-31,64421000000,10738000000,48687000000,15734000000,4996000000,3382000000,4559000000,83000000,10015000000,4996000000,723000000,437000000,1094000000,365000000,3465000000,3382000000,30000000,5178000000,-1533000000,-1094000000,10797000000,9303000000,664000000,10713000000,2943000000,-4249000000,723000000,-1024000000,-1134000000,-2652000000,478000000,469000000,-2652000000,-129000000,10584000000,189067000000,10199000000,9474000000,127463000000,58718000000,3030000000,17161000000,10000000,62327000000,13078000000,65302000000,12874000000,21569000000,78606000000,15828000000,-5360000000,8173000000,58807000000,36578000000,-16783000000,2876000000,24888000000,35779000000,45617000000,10000000,62327000000,10008000000,130260000000,35779000000,10048000000,48857000000,1741000000,189067000000,24445000000,947000000
2020-04-03,229.49,-12.96,-5.345432%,242.64,226.03,254.5297,"24,620,638","5,948,174,759.549900",2020-03-31,64421000000,10738000000,48687000000,15734000000,4996000000,3382000000,4559000000,83000000,10015000000,4996000000,723000000,437000000,1094000000,365000000,3465000000,3382000000,30000000,5178000000,-1533000000,-1094000000,10797000000,9303000000,664000000,10713000000,2943000000,-4249000000,723000000,-1024000000,-1134000000,-2652000000,478000000,469000000,-2652000000,-129000000,10584000000,189067000000,10199000000,9474000000,127463000000,58718000000,3030000000,17161000000,10000000,62327000000,13078000000,65302000000,12874000000,21569000000,78606000000,15828000000,-5360000000,8173000000,58807000000,36578000000,-16783000000,2876000000,24888000000,35779000000,45617000000,10000000,62327000000,10008000000,130260000000,35779000000,10048000000,48857000000,1741000000,189067000000,24445000000,947000000
2020-03-27,242.45,35.86,+17.358052%,202.04,187.72,257.96,"41,960,549","9,408,334,872.118600",2019-12-31,60901000000,10019000000,45787000000,15114000000,5095000000,3541000000,4658000000,127000000,9301000000,5095000000,718000000,437000000,990000000,433000000,3668000000,3541000000,-476000000,1696000000,-1388000000,-262000000,-4198000000,-6212000000,-888000000,-1395000000,6205000000,618000000,718000000,-1024000000,-102000000,-795000000,300000000,650000000,-795000000,17000000,-1378000000,173889000000,10349000000,6927000000,111727000000,59342000000,2993000000,17217000000,9000000,61178000000,9982000000,65659000000,13810000000,10985000000,61782000000,3870000000,-3578000000,8704000000,42634000000,37209000000,-16666000000,3260000000,21462000000,36808000000,40695000000,9000000,61178000000,9334000000,131255000000,36808000000,10144000000,49945000000,1726000000,173889000000,14245000000,948000000
2020-03-20,206.59,-65.45,-24.058962%,243.92,200.19,248.76,"50,292,360","11,299,912,792.490200",2019-12-31,60901000000,10019000000,45787000000,15114000000,5095000000,3541000000,4658000000,127000000,9301000000,5095000000,718000000,437000000,990000000,433000000,3668000000,3541000000,-476000000,1696000000,-1388000000,-262000000,-4198000000,-6212000000,-888000000,-1395000000,6205000000,618000000,718000000,-1024000000,-102000000,-795000000,300000000,650000000,-795000000,17000000,-1378000000,173889000000,10349000000,6927000000,111727000000,59342000000,2993000000,17217000000,9000000,61178000000,9982000000,65659000000,13810000000,10985000000,61782000000,3870000000,-3578000000,8704000000,42634000000,37209000000,-16666000000,3260000000,21462000000,36808000000,40695000000,9000000,61178000000,9334000000,131255000000,36808000000,10144000000,49945000000,1726000000,173889000000,14245000000,948000000
2020-03-13,272.04,-11.83,-4.167401%,264.465,242.27,285.24,"42,989,194","11,526,622,401.406300",2019-12-31,60901000000,10019000000,45787000000,15114000000,5095000000,3541000000,4658000000,127000000,9301000000,5095000000,718000000,437000000,990000000,433000000,3668000000,3541000000,-476000000,1696000000,-1388000000,-262000000,-4198000000,-6212000000,-888000000,-1395000000,6205000000,618000000,718000000,-1024000000,-102000000,-795000000,300000000,650000000,-795000000,17000000,-1378000000,173889000000,10349000000,6927000000,111727000000,59342000000,2993000000,17217000000,9000000,61178000000,9982000000,65659000000,13810000000,10985000000,61782000000,3870000000,-3578000000,8704000000,42634000000,37209000000,-16666000000,3260000000,21462000000,36808000000,40695000000,9000000,61178000000,9334000000,131255000000,36808000000,10144000000,49945000000,1726000000,173889000000,14245000000,948000000
2020-03-06,283.87,28.91,+11.339034%,257.34,250.32,295.84,"43,857,574","12,151,308,235.662900",2019-12-31,60901000000,10019000000,45787000000,15114000000,5095000000,3541000000,4658000000,127000000,9301000000,5095000000,718000000,437000000,990000000,433000000,3668000000,3541000000,-476000000,1696000000,-1388000000,-262000000,-4198000000,-6212000000,-888000000,-1395000000,6205000000,618000000,718000000,-1024000000,-102000000,-795000000,300000000,650000000,-795000000,17000000,-1378000000,173889000000,10349000000,6927000000,111727000000,59342000000,2993000000,17217000000,9000000,61178000000,9982000000,65659000000,13810000000,10985000000,61782000000,3870000000,-3578000000,8704000000,42634000000,37209000000,-16666000000,3260000000,21462000000,36808000000,40695000000,9000000,61178000000,9334000000,131255000000,36808000000,10144000000,49945000000,1726000000,173889000000,14245000000,948000000
2020-02-28,254.96,-46.47,-15.416515%,286.89,245.3,288.99,"41,337,674","10,926,169,662.199000",2019-12-31,60901000000,10019000000,45787000000,15114000000,5095000000,3541000000,4658000000,127000000,9301000000,5095000000,718000000,437000000,990000000,433000000,3668000000,3541000000,-476000000,1696000000,-1388000000,-262000000,-4198000000,-6212000000,-888000000,-1395000000,6205000000,618000000,718000000,-1024000000,-102000000,-795000000,300000000,650000000,-795000000,17000000,-1378000000,173889000000,10349000000,6927000000,111727000000,59342000000,2993000000,17217000000,9000000,61178000000,9982000000,65659000000,13810000000,10985000000,61782000000,3870000000,-3578000000,8704000000,42634000000,37209000000,-16666000000,3260000000,21462000000,36808000000,40695000000,9000000,61178000000,9334000000,131255000000,36808000000,10144000000,49945000000,1726000000,173889000000,14245000000,948000000
2020-02-21,301.43,2.65,+0.886940%,299.67,297.89,306.715,"12,139,188","3,668,668,351.364100",2019-12-31,60901000000,10019000000,45787000000,15114000000,5095000000,3541000000,4658000000,127000000,9301000000,5095000000,718000000,437000000,990000000,433000000,3668000000,3541000000,-476000000,1696000000,-1388000000,-262000000,-4198000000,-6212000000,-888000000,-1395000000,6205000000,618000000,718000000,-1024000000,-102000000,-795000000,300000000,650000000,-795000000,17000000,-1378000000,173889000000,10349000000,6927000000,111727000000,59342000000,2993000000,17217000000,9000000,61178000000,9982000000,65659000000,13810000000,10985000000,61782000000,3870000000,-3578000000,8704000000,42634000000,37209000000,-16666000000,3260000000,21462000000,36808000000,40695000000,9000000,61178000000,9334000000,131255000000,36808000000,10144000000,49945000000,1726000000,173889000000,14245000000,948000000
2020-02-14,298.78,9.56,+3.305442%,286.23,285.45,305.9,"18,892,724","5,616,481,348.025000",2019-12-31,60901000000,10019000000,45787000000,15114000000,5095000000,3541000000,4658000000,127000000,9301000000,5095000000,718000000,437000000,990000000,433000000,3668000000,3541000000,-476000000,1696000000,-1388000000,-262000000,-4198000000,-6212000000,-888000000,-1395000000,6205000000,618000000,718000000,-1024000000,-102000000,-795000000,300000000,650000000,-795000000,17000000,-1378000000,173889000000,10349000000,6927000000,111727000000,59342000000,2993000000,17217000000,9000000,61178000000,9982000000,65659000000,13810000000,10985000000,61782000000,3870000000,-3578000000,8704000000,42634000000,37209000000,-16666000000,3260000000,21462000000,36808000000,40695000000,9000000,61178000000,9334000000,131255000000,36808000000,10144000000,49945000000,1726000000,173889000000,14245000000,948000000
2020-02-07,289.22,16.77,+6.155258%,275.13,270.82,297.27,"22,168,388","6,330,037,389.142000",2019-12-31,60901000000,10019000000,45787000000,15114000000,5095000000,3541000000,4658000000,127000000,9301000000,5095000000,718000000,437000000,990000000,433000000,3668000000,3541000000,-476000000,1696000000,-1388000000,-262000000,-4198000000,-6212000000,-888000000,-1395000000,6205000000,618000000,718000000,-1024000000,-102000000,-795000000,300000000,650000000,-795000000,17000000,-1378000000,173889000000,10349000000,6927000000,111727000000,59342000000,2993000000,17217000000,9000000,61178000000,9982000000,65659000000,13810000000,10985000000,61782000000,3870000000,-3578000000,8704000000,42634000000,37209000000,-16666000000,3260000000,21462000000,36808000000,40695000000,9000000,61178000000,9334000000,131255000000,36808000000,10144000000,49945000000,1726000000,173889000000,14245000000,948000000
2020-01-31,272.45,-20.36,-6.953314%,288.0,271.18,288.37,"22,449,642","6,305,496,477.761400",2019-12-31,60901000000,10019000000,45787000000,15114000000,5095000000,3541000000,4658000000,127000000,9301000000,5095000000,718000000,437000000,990000000,433000000,3668000000,3541000000,-476000000,1696000000,-1388000000,-262000000,-4198000000,-6212000000,-888000000,-1395000000,6205000000,618000000,718000000,-1024000000,-102000000,-795000000,300000000,650000000,-795000000,17000000,-1378000000,173889000000,10349000000,6927000000,111727000000,59342000000,2993000000,17217000000,9000000,61178000000,9982000000,65659000000,13810000000,10985000000,61782000000,3870000000,-3578000000,8704000000,42634000000,37209000000,-16666000000,3260000000,21462000000,36808000000,40695000000,9000000,61178000000,9334000000,131255000000,36808000000,10144000000,49945000000,1726000000,173889000000,14245000000,948000000
2020-01-24,292.81,-5.66,-1.896338%,296.89,291.56,302.54,"14,928,836","4,453,337,133.100100",2019-12-31,60901000000,10019000000,45787000000,15114000000,5095000000,3541000000,4658000000,127000000,9301000000,5095000000,718000000,437000000,990000000,433000000,3668000000,3541000000,-476000000,1696000000,-1388000000,-262000000,-4198000000,-6212000000,-888000000,-1395000000,6205000000,618000000,718000000,-1024000000,-102000000,-795000000,300000000,650000000,-795000000,17000000,-1378000000,173889000000,10349000000,6927000000,111727000000,59342000000,2993000000,17217000000,9000000,61178000000,9982000000,65659000000,13810000000,10985000000,61782000000,3870000000,-3578000000,8704000000,42634000000,37209000000,-16666000000,3260000000,21462000000,36808000000,40695000000,9000000,61178000000,9334000000,131255000000,36808000000,10144000000,49945000000,1726000000,173889000000,14245000000,948000000
2020-01-17,298.47,3.34,+1.131705%,294.37,284.25,300.99,"27,488,571","8,046,273,282.208200",2019-12-31,60901000000,10019000000,45787000000,15114000000,5095000000,3541000000,4658000000,127000000,9301000000,5095000000,718000000,437000000,990000000,433000000,3668000000,3541000000,-476000000,1696000000,-1388000000,-262000000,-4198000000,-6212000000,-888000000,-1395000000,6205000000,618000000,718000000,-1024000000,-102000000,-795000000,300000000,650000000,-795000000,17000000,-1378000000,173889000000,10349000000,6927000000,111727000000,59342000000,2993000000,17217000000,9000000,61178000000,9982000000,65659000000,13810000000,10985000000,61782000000,3870000000,-3578000000,8704000000,42634000000,37209000000,-16666000000,3260000000,21462000000,36808000000,40695000000,9000000,61178000000,9334000000,131255000000,36808000000,10144000000,49945000000,1726000000,173889000000,14245000000,948000000
2020-01-10,295.13,5.59,+1.930649%,288.0,287.22,297.38,"14,273,163","4,182,141,441.619000",2019-12-31,60901000000,10019000000,45787000000,15114000000,5095000000,3541000000,4658000000,127000000,9301000000,5095000000,718000000,437000000,990000000,433000000,3668000000,3541000000,-476000000,1696000000,-1388000000,-262000000,-4198000000,-6212000000,-888000000,-1395000000,6205000000,618000000,718000000,-1024000000,-102000000,-795000000,300000000,650000000,-795000000,17000000,-1378000000,173889000000,10349000000,6927000000,111727000000,59342000000,2993000000,17217000000,9000000,61178000000,9982000000,65659000000,13810000000,10985000000,61782000000,3870000000,-3578000000,8704000000,42634000000,37209000000,-16666000000,3260000000,21462000000,36808000000,40695000000,9000000,61178000000,9334000000,131255000000,36808000000,10144000000,49945000000,1726000000,173889000000,14245000000,948000000
2020-01-03,289.54,-6.43,-2.172517%,296.05,284.36,296.54,"8,992,637","2,625,279,881.336400",2019-12-31,60901000000,10019000000,45787000000,15114000000,5095000000,3541000000,4658000000,127000000,9301000000,5095000000,718000000,437000000,990000000,433000000,3668000000,3541000000,-476000000,1696000000,-1388000000,-262000000,-4198000000,-6212000000,-888000000,-1395000000,6205000000,618000000,718000000,-1024000000,-102000000,-795000000,300000000,650000000,-795000000,17000000,-1378000000,173889000000,10349000000,6927000000,111727000000,59342000000,2993000000,17217000000,9000000,61178000000,9982000000,65659000000,13810000000,10985000000,61782000000,3870000000,-3578000000,8704000000,42634000000,37209000000,-16666000000,3260000000,21462000000,36808000000,40695000000,9000000,61178000000,9334000000,131255000000,36808000000,10144000000,49945000000,1726000000,173889000000,14245000000,948000000
2019-12-27,295.97,3.38,+1.155200%,293.43,292.81,296.54,"5,410,881","1,598,037,191.178900",2019-09-30,60351000000,9669000000,45668000000,14683000000,5014000000,3538000000,4565000000,91000000,8960000000,5014000000,709000000,449000000,936000000,466000000,3629000000,3538000000,-374000000,403000000,-4433000000,-3615000000,2518000000,-56000000,-1242000000,-1339000000,3150000000,-407000000,709000000,-1024000000,-308000000,-1239000000,55000000,444000000,-1239000000,-43000000,-1382000000,173709000000,10521000000,6607000000,113962000000,56987000000,2902000000,16745000000,9000000,58696000000,12814000000,65205000000,12152000000,12363000000,62641000000,6387000000,-3709000000,8501000000,43541000000,36840000000,-18739000000,3455000000,21116000000,38507000000,39509000000,9000000,58696000000,9101000000,130168000000,38507000000,9912000000,51321000000,1991000000,173709000000,15818000000,947000000
