Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,fiscalDateEnding,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,researchAndDevelopment,incomeBeforeTax,sellingGeneralAdministrative,operatingIncome,interestExpense,incomeTaxExpense,totalOtherIncomeExpense,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,investments,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,cashflowFromFinancing,otherCashflowFromFinancing,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInInventory,changeInAccountReceivables,changeInNetIncome,capitalExpenditures,changeInReceivables,changeInExchangeRate,changeInCashAndCashEquivalents,totalAssets,intangibleAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,commonStockTotalEquity,retainedEarningsTotalEquity,otherNonCurrrentAssets,totalNonCurrentAssets,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,commonStockSharesOutstanding
2016-07-15,53.7,1.4,+2.68%,52.5,52.47,54.0,"131,513,504","7,020,305,218.57",2016-06-30,20614000000,9555000000,7979000000,12635000000,3347000000,3424000000,3146000000,3347000000,5299000000,3080000000,345000000,-77000000,-1302000000,3424000000,3424000000,-7277000000,20662000000,-10073000000,-141000000,971000000,-3000000,-638000000,8464000000,648000000,-11094000000,-2821000000,-3504000000,192000000,562000000,1010000000,2655000000,-6076000000,-22000000,-660000000,193694000000,3733000000,5892000000,121697000000,71997000000,7917000000,33417000000,68178000000,2282000000,19320000000,17872000000,35678000000,6510000000,59357000000,12904000000,1537000000,18356000000,139660000000,10431000000,50392000000,106730000000,18277000000,40783000000,2251000000,13036000000,68178000000,2282000000,3642000000,54034000000,40783000000,13640000000,62340000000,193694000000,113240000000,7808000000
2016-07-08,52.3,1.14,+2.23%,50.83,50.39,52.36,"100,950,032","5,191,863,006.28",2016-06-30,20614000000,9555000000,7979000000,12635000000,3347000000,3424000000,3146000000,3347000000,5299000000,3080000000,345000000,-77000000,-1302000000,3424000000,3424000000,-7277000000,20662000000,-10073000000,-141000000,971000000,-3000000,-638000000,8464000000,648000000,-11094000000,-2821000000,-3504000000,192000000,562000000,1010000000,2655000000,-6076000000,-22000000,-660000000,193694000000,3733000000,5892000000,121697000000,71997000000,7917000000,33417000000,68178000000,2282000000,19320000000,17872000000,35678000000,6510000000,59357000000,12904000000,1537000000,18356000000,139660000000,10431000000,50392000000,106730000000,18277000000,40783000000,2251000000,13036000000,68178000000,2282000000,3642000000,54034000000,40783000000,13640000000,62340000000,193694000000,113240000000,7808000000
2016-07-01,51.16,1.33,+2.67%,49.1,48.04,51.72,"169,949,551","8,463,199,577.96",2016-06-30,20614000000,9555000000,7979000000,12635000000,3347000000,3424000000,3146000000,3347000000,5299000000,3080000000,345000000,-77000000,-1302000000,3424000000,3424000000,-7277000000,20662000000,-10073000000,-141000000,971000000,-3000000,-638000000,8464000000,648000000,-11094000000,-2821000000,-3504000000,192000000,562000000,1010000000,2655000000,-6076000000,-22000000,-660000000,193694000000,3733000000,5892000000,121697000000,71997000000,7917000000,33417000000,68178000000,2282000000,19320000000,17872000000,35678000000,6510000000,59357000000,12904000000,1537000000,18356000000,139660000000,10431000000,50392000000,106730000000,18277000000,40783000000,2251000000,13036000000,68178000000,2282000000,3642000000,54034000000,40783000000,13640000000,62340000000,193694000000,113240000000,7808000000
2016-06-24,49.83,-0.3,-0.60%,50.64,49.52,52.06,"261,054,437","13,177,796,073.09",2016-03-31,20531000000,7526000000,7722000000,12809000000,5036000000,3756000000,2980000000,5036000000,4546000000,5283000000,340000000,1280000000,-76000000,3756000000,3756000000,-2550000000,13910000000,-5483000000,-625000000,-5218000000,-425000000,-32000000,10669000000,-715000000,-10503000000,-2842000000,-3698000000,241000000,5546000000,1390000000,2308000000,2288000000,17000000,-15000000,181869000000,4459000000,6598000000,107063000000,74806000000,7691000000,26763000000,68012000000,4954000000,19139000000,17948000000,36617000000,7170000000,44354000000,5498000000,1840000000,16831000000,128421000000,11315000000,52399000000,98382000000,13821000000,40896000000,2450000000,12093000000,68012000000,4954000000,2895000000,53448000000,40896000000,14122000000,62709000000,181869000000,105552000000,7870000000
2016-06-17,50.13,-1.35,-2.62%,49.58,49.06,50.72,"236,451,710","11,812,222,445.59",2016-03-31,20531000000,7526000000,7722000000,12809000000,5036000000,3756000000,2980000000,5036000000,4546000000,5283000000,340000000,1280000000,-76000000,3756000000,3756000000,-2550000000,13910000000,-5483000000,-625000000,-5218000000,-425000000,-32000000,10669000000,-715000000,-10503000000,-2842000000,-3698000000,241000000,5546000000,1390000000,2308000000,2288000000,17000000,-15000000,181869000000,4459000000,6598000000,107063000000,74806000000,7691000000,26763000000,68012000000,4954000000,19139000000,17948000000,36617000000,7170000000,44354000000,5498000000,1840000000,16831000000,128421000000,11315000000,52399000000,98382000000,13821000000,40896000000,2450000000,12093000000,68012000000,4954000000,2895000000,53448000000,40896000000,14122000000,62709000000,181869000000,105552000000,7870000000
2016-06-10,51.48,-0.31,-0.60%,51.99,51.04,52.73,"106,398,294","5,528,331,917.38",2016-03-31,20531000000,7526000000,7722000000,12809000000,5036000000,3756000000,2980000000,5036000000,4546000000,5283000000,340000000,1280000000,-76000000,3756000000,3756000000,-2550000000,13910000000,-5483000000,-625000000,-5218000000,-425000000,-32000000,10669000000,-715000000,-10503000000,-2842000000,-3698000000,241000000,5546000000,1390000000,2308000000,2288000000,17000000,-15000000,181869000000,4459000000,6598000000,107063000000,74806000000,7691000000,26763000000,68012000000,4954000000,19139000000,17948000000,36617000000,7170000000,44354000000,5498000000,1840000000,16831000000,128421000000,11315000000,52399000000,98382000000,13821000000,40896000000,2450000000,12093000000,68012000000,4954000000,2895000000,53448000000,40896000000,14122000000,62709000000,181869000000,105552000000,7870000000
2016-06-03,51.79,-0.53,-1.01%,52.26,51.6,53.0,"109,186,979","5,723,072,503.41",2016-03-31,20531000000,7526000000,7722000000,12809000000,5036000000,3756000000,2980000000,5036000000,4546000000,5283000000,340000000,1280000000,-76000000,3756000000,3756000000,-2550000000,13910000000,-5483000000,-625000000,-5218000000,-425000000,-32000000,10669000000,-715000000,-10503000000,-2842000000,-3698000000,241000000,5546000000,1390000000,2308000000,2288000000,17000000,-15000000,181869000000,4459000000,6598000000,107063000000,74806000000,7691000000,26763000000,68012000000,4954000000,19139000000,17948000000,36617000000,7170000000,44354000000,5498000000,1840000000,16831000000,128421000000,11315000000,52399000000,98382000000,13821000000,40896000000,2450000000,12093000000,68012000000,4954000000,2895000000,53448000000,40896000000,14122000000,62709000000,181869000000,105552000000,7870000000
2016-05-27,52.32,1.7,+3.36%,50.6,49.98,52.49,"127,137,891","6,539,567,355.37",2016-03-31,20531000000,7526000000,7722000000,12809000000,5036000000,3756000000,2980000000,5036000000,4546000000,5283000000,340000000,1280000000,-76000000,3756000000,3756000000,-2550000000,13910000000,-5483000000,-625000000,-5218000000,-425000000,-32000000,10669000000,-715000000,-10503000000,-2842000000,-3698000000,241000000,5546000000,1390000000,2308000000,2288000000,17000000,-15000000,181869000000,4459000000,6598000000,107063000000,74806000000,7691000000,26763000000,68012000000,4954000000,19139000000,17948000000,36617000000,7170000000,44354000000,5498000000,1840000000,16831000000,128421000000,11315000000,52399000000,98382000000,13821000000,40896000000,2450000000,12093000000,68012000000,4954000000,2895000000,53448000000,40896000000,14122000000,62709000000,181869000000,105552000000,7870000000
2016-05-20,50.62,-0.46,-0.90%,50.8,49.82,51.96,"120,491,190","6,117,081,179.12",2016-03-31,20531000000,7526000000,7722000000,12809000000,5036000000,3756000000,2980000000,5036000000,4546000000,5283000000,340000000,1280000000,-76000000,3756000000,3756000000,-2550000000,13910000000,-5483000000,-625000000,-5218000000,-425000000,-32000000,10669000000,-715000000,-10503000000,-2842000000,-3698000000,241000000,5546000000,1390000000,2308000000,2288000000,17000000,-15000000,181869000000,4459000000,6598000000,107063000000,74806000000,7691000000,26763000000,68012000000,4954000000,19139000000,17948000000,36617000000,7170000000,44354000000,5498000000,1840000000,16831000000,128421000000,11315000000,52399000000,98382000000,13821000000,40896000000,2450000000,12093000000,68012000000,4954000000,2895000000,53448000000,40896000000,14122000000,62709000000,181869000000,105552000000,7870000000
2016-05-13,51.08,0.69,+1.37%,50.49,50.0,51.9,"111,576,827","5,697,455,368.95",2016-03-31,20531000000,7526000000,7722000000,12809000000,5036000000,3756000000,2980000000,5036000000,4546000000,5283000000,340000000,1280000000,-76000000,3756000000,3756000000,-2550000000,13910000000,-5483000000,-625000000,-5218000000,-425000000,-32000000,10669000000,-715000000,-10503000000,-2842000000,-3698000000,241000000,5546000000,1390000000,2308000000,2288000000,17000000,-15000000,181869000000,4459000000,6598000000,107063000000,74806000000,7691000000,26763000000,68012000000,4954000000,19139000000,17948000000,36617000000,7170000000,44354000000,5498000000,1840000000,16831000000,128421000000,11315000000,52399000000,98382000000,13821000000,40896000000,2450000000,12093000000,68012000000,4954000000,2895000000,53448000000,40896000000,14122000000,62709000000,181869000000,105552000000,7870000000
2016-05-06,50.39,0.52,+1.04%,50.0,49.46,50.75,"134,010,358","6,703,022,182.95",2016-03-31,20531000000,7526000000,7722000000,12809000000,5036000000,3756000000,2980000000,5036000000,4546000000,5283000000,340000000,1280000000,-76000000,3756000000,3756000000,-2550000000,13910000000,-5483000000,-625000000,-5218000000,-425000000,-32000000,10669000000,-715000000,-10503000000,-2842000000,-3698000000,241000000,5546000000,1390000000,2308000000,2288000000,17000000,-15000000,181869000000,4459000000,6598000000,107063000000,74806000000,7691000000,26763000000,68012000000,4954000000,19139000000,17948000000,36617000000,7170000000,44354000000,5498000000,1840000000,16831000000,128421000000,11315000000,52399000000,98382000000,13821000000,40896000000,2450000000,12093000000,68012000000,4954000000,2895000000,53448000000,40896000000,14122000000,62709000000,181869000000,105552000000,7870000000
2016-04-29,49.87,-1.91,-3.69%,51.78,49.35,52.35,"201,675,370","10,234,461,847.94",2016-03-31,20531000000,7526000000,7722000000,12809000000,5036000000,3756000000,2980000000,5036000000,4546000000,5283000000,340000000,1280000000,-76000000,3756000000,3756000000,-2550000000,13910000000,-5483000000,-625000000,-5218000000,-425000000,-32000000,10669000000,-715000000,-10503000000,-2842000000,-3698000000,241000000,5546000000,1390000000,2308000000,2288000000,17000000,-15000000,181869000000,4459000000,6598000000,107063000000,74806000000,7691000000,26763000000,68012000000,4954000000,19139000000,17948000000,36617000000,7170000000,44354000000,5498000000,1840000000,16831000000,128421000000,11315000000,52399000000,98382000000,13821000000,40896000000,2450000000,12093000000,68012000000,4954000000,2895000000,53448000000,40896000000,14122000000,62709000000,181869000000,105552000000,7870000000
2016-04-22,51.78,-3.87,-6.95%,55.49,50.77,56.77,"255,321,678","13,753,412,348.85",2016-03-31,20531000000,7526000000,7722000000,12809000000,5036000000,3756000000,2980000000,5036000000,4546000000,5283000000,340000000,1280000000,-76000000,3756000000,3756000000,-2550000000,13910000000,-5483000000,-625000000,-5218000000,-425000000,-32000000,10669000000,-715000000,-10503000000,-2842000000,-3698000000,241000000,5546000000,1390000000,2308000000,2288000000,17000000,-15000000,181869000000,4459000000,6598000000,107063000000,74806000000,7691000000,26763000000,68012000000,4954000000,19139000000,17948000000,36617000000,7170000000,44354000000,5498000000,1840000000,16831000000,128421000000,11315000000,52399000000,98382000000,13821000000,40896000000,2450000000,12093000000,68012000000,4954000000,2895000000,53448000000,40896000000,14122000000,62709000000,181869000000,105552000000,7870000000
2016-04-15,55.65,1.23,+2.26%,54.49,53.76,55.92,"116,847,337","6,433,377,865.26",2016-03-31,20531000000,7526000000,7722000000,12809000000,5036000000,3756000000,2980000000,5036000000,4546000000,5283000000,340000000,1280000000,-76000000,3756000000,3756000000,-2550000000,13910000000,-5483000000,-625000000,-5218000000,-425000000,-32000000,10669000000,-715000000,-10503000000,-2842000000,-3698000000,241000000,5546000000,1390000000,2308000000,2288000000,17000000,-15000000,181869000000,4459000000,6598000000,107063000000,74806000000,7691000000,26763000000,68012000000,4954000000,19139000000,17948000000,36617000000,7170000000,44354000000,5498000000,1840000000,16831000000,128421000000,11315000000,52399000000,98382000000,13821000000,40896000000,2450000000,12093000000,68012000000,4954000000,2895000000,53448000000,40896000000,14122000000,62709000000,181869000000,105552000000,7870000000
2016-04-08,54.42,-1.15,-2.07%,55.43,54.21,55.66,"100,782,062","5,524,153,286.63",2016-03-31,20531000000,7526000000,7722000000,12809000000,5036000000,3756000000,2980000000,5036000000,4546000000,5283000000,340000000,1280000000,-76000000,3756000000,3756000000,-2550000000,13910000000,-5483000000,-625000000,-5218000000,-425000000,-32000000,10669000000,-715000000,-10503000000,-2842000000,-3698000000,241000000,5546000000,1390000000,2308000000,2288000000,17000000,-15000000,181869000000,4459000000,6598000000,107063000000,74806000000,7691000000,26763000000,68012000000,4954000000,19139000000,17948000000,36617000000,7170000000,44354000000,5498000000,1840000000,16831000000,128421000000,11315000000,52399000000,98382000000,13821000000,40896000000,2450000000,12093000000,68012000000,4954000000,2895000000,53448000000,40896000000,14122000000,62709000000,181869000000,105552000000,7870000000
2016-04-01,55.57,1.36,+2.51%,54.21,53.33,55.64,"114,717,327","6,290,881,717.24",2016-03-31,20531000000,7526000000,7722000000,12809000000,5036000000,3756000000,2980000000,5036000000,4546000000,5283000000,340000000,1280000000,-76000000,3756000000,3756000000,-2550000000,13910000000,-5483000000,-625000000,-5218000000,-425000000,-32000000,10669000000,-715000000,-10503000000,-2842000000,-3698000000,241000000,5546000000,1390000000,2308000000,2288000000,17000000,-15000000,181869000000,4459000000,6598000000,107063000000,74806000000,7691000000,26763000000,68012000000,4954000000,19139000000,17948000000,36617000000,7170000000,44354000000,5498000000,1840000000,16831000000,128421000000,11315000000,52399000000,98382000000,13821000000,40896000000,2450000000,12093000000,68012000000,4954000000,2895000000,53448000000,40896000000,14122000000,62709000000,181869000000,105552000000,7870000000
2016-03-25,54.21,0.72,+1.35%,53.25,52.93,54.33,"87,128,846","4,696,023,072.19",2015-12-31,23796000000,7898000000,9872000000,13924000000,5855000000,4998000000,2900000000,5855000000,4998000000,6026000000,309000000,857000000,109000000,4998000000,4998000000,-1208000000,13414000000,-3328000000,-96000000,-498000000,-45000000,1772000000,5598000000,-856000000,-10385000000,-2868000000,-3561000000,1104000000,3258000000,441000000,2024000000,-3118000000,-18000000,1754000000,180098000000,4619000000,6345000000,103318000000,76780000000,6296000000,27376000000,68279000000,6728000000,17802000000,17436000000,36497000000,7185000000,42643000000,3750000000,1773000000,15789000000,127812000000,11514000000,54725000000,95455000000,16125000000,40679000000,2702000000,11517000000,68279000000,6728000000,2928000000,52286000000,40679000000,13700000000,60675000000,180098000000,102640000000,7925000000
2016-03-18,53.49,0.42,+0.79%,52.71,52.63,55.0,"172,729,586","9,312,681,284.33",2015-12-31,23796000000,7898000000,9872000000,13924000000,5855000000,4998000000,2900000000,5855000000,4998000000,6026000000,309000000,857000000,109000000,4998000000,4998000000,-1208000000,13414000000,-3328000000,-96000000,-498000000,-45000000,1772000000,5598000000,-856000000,-10385000000,-2868000000,-3561000000,1104000000,3258000000,441000000,2024000000,-3118000000,-18000000,1754000000,180098000000,4619000000,6345000000,103318000000,76780000000,6296000000,27376000000,68279000000,6728000000,17802000000,17436000000,36497000000,7185000000,42643000000,3750000000,1773000000,15789000000,127812000000,11514000000,54725000000,95455000000,16125000000,40679000000,2702000000,11517000000,68279000000,6728000000,2928000000,52286000000,40679000000,13700000000,60675000000,180098000000,102640000000,7925000000
