Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,fiscalDateEnding,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,otherOperatingExpense,interestExpense,incomeTaxExpense,totalOtherIncomeExpense,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,cashflowFromInvestment,otherCashflowFromInvestment,netBorrowings,cashflowFromFinancing,otherCashflowFromFinancing,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,stockSaleAndPurchase,changeInNetIncome,capitalExpenditures,changeInExchangeRate,changeInCashAndCashEquivalents,totalAssets,intangibleAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,commonStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,otherNonCurrrentAssets,totalNonCurrentAssets,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments
2017-10-20,46.38,0.2,+0.433088%,46.12,46.1003,46.79,"43,842,420","2,038,730,761.875600",2017-09-30,9078000000,3563000000,3395000000,5683000000,1882000000,1447000000,1674000000,-3000000,3203000000,-238000000,2120000000,360000000,208000000,230000000,0,1444000000,1447000000,1468000000,1830000000,-1201000000,-3296000000,-27000000,699000000,2527000000,24000000,297000000,-487000000,762000000,362000000,111000000,810000000,90515000000,6713000000,4775000000,68363000000,22119000000,4313000000,13835000000,1760000000,64759000000,3946000000,9473000000,43805000000,12528000000,27633000000,3231000000,-9843000000,8306000000,38404000000,21644000000,5933000000,14829000000,3664000000,32471000000,2608000000,10567000000,1760000000,64759000000,-50256000000,5975000000,52111000000,32471000000,3946000000,40730000000,15699000000,90515000000,22219000000
2017-10-13,46.18,0.69,+1.516817%,45.55,45.34,46.38,"33,053,202","1,519,235,614.154300",2017-09-30,9078000000,3563000000,3395000000,5683000000,1882000000,1447000000,1674000000,-3000000,3203000000,-238000000,2120000000,360000000,208000000,230000000,0,1444000000,1447000000,1468000000,1830000000,-1201000000,-3296000000,-27000000,699000000,2527000000,24000000,297000000,-487000000,762000000,362000000,111000000,810000000,90515000000,6713000000,4775000000,68363000000,22119000000,4313000000,13835000000,1760000000,64759000000,3946000000,9473000000,43805000000,12528000000,27633000000,3231000000,-9843000000,8306000000,38404000000,21644000000,5933000000,14829000000,3664000000,32471000000,2608000000,10567000000,1760000000,64759000000,-50256000000,5975000000,52111000000,32471000000,3946000000,40730000000,15699000000,90515000000,22219000000
2017-10-06,45.49,0.48,+1.066430%,45.05,44.745,45.745,"52,459,397","2,374,112,470.949600",2017-09-30,9078000000,3563000000,3395000000,5683000000,1882000000,1447000000,1674000000,-3000000,3203000000,-238000000,2120000000,360000000,208000000,230000000,0,1444000000,1447000000,1468000000,1830000000,-1201000000,-3296000000,-27000000,699000000,2527000000,24000000,297000000,-487000000,762000000,362000000,111000000,810000000,90515000000,6713000000,4775000000,68363000000,22119000000,4313000000,13835000000,1760000000,64759000000,3946000000,9473000000,43805000000,12528000000,27633000000,3231000000,-9843000000,8306000000,38404000000,21644000000,5933000000,14829000000,3664000000,32471000000,2608000000,10567000000,1760000000,64759000000,-50256000000,5975000000,52111000000,32471000000,3946000000,40730000000,15699000000,90515000000,22219000000
2017-09-29,45.01,-0.48,-1.055177%,45.5,44.38,45.87,"49,383,449","2,227,234,444.778800",2017-06-30,9702000000,3965000000,3659000000,6043000000,2855000000,1371000000,2624000000,1000000,3142000000,777000000,2078000000,823000000,231000000,1252000000,0,1372000000,1371000000,-2263000000,-1873000000,1195000000,-738000000,21000000,-398000000,2603000000,91000000,301000000,-370000000,839000000,390000000,-4000000,-402000000,91146000000,7299000000,4923000000,69057000000,22001000000,4330000000,14638000000,1760000000,64890000000,4092000000,9449000000,43513000000,11718000000,28830000000,3478000000,-10489000000,8672000000,38961000000,20845000000,5253000000,15506000000,4024000000,31805000000,2790000000,10714000000,1760000000,64890000000,-49633000000,5920000000,52185000000,31805000000,4092000000,40227000000,15473000000,91146000000,22734000000
2017-09-22,45.49,-0.69,-1.494153%,46.15,45.36,46.24,"42,439,976","1,943,360,455.103700",2017-06-30,9702000000,3965000000,3659000000,6043000000,2855000000,1371000000,2624000000,1000000,3142000000,777000000,2078000000,823000000,231000000,1252000000,0,1372000000,1371000000,-2263000000,-1873000000,1195000000,-738000000,21000000,-398000000,2603000000,91000000,301000000,-370000000,839000000,390000000,-4000000,-402000000,91146000000,7299000000,4923000000,69057000000,22001000000,4330000000,14638000000,1760000000,64890000000,4092000000,9449000000,43513000000,11718000000,28830000000,3478000000,-10489000000,8672000000,38961000000,20845000000,5253000000,15506000000,4024000000,31805000000,2790000000,10714000000,1760000000,64890000000,-49633000000,5920000000,52185000000,31805000000,4092000000,40227000000,15473000000,91146000000,22734000000
2017-09-15,46.18,-0.12,-0.259179%,46.35,45.94,46.98,"59,126,108","2,745,111,390.775500",2017-06-30,9702000000,3965000000,3659000000,6043000000,2855000000,1371000000,2624000000,1000000,3142000000,777000000,2078000000,823000000,231000000,1252000000,0,1372000000,1371000000,-2263000000,-1873000000,1195000000,-738000000,21000000,-398000000,2603000000,91000000,301000000,-370000000,839000000,390000000,-4000000,-402000000,91146000000,7299000000,4923000000,69057000000,22001000000,4330000000,14638000000,1760000000,64890000000,4092000000,9449000000,43513000000,11718000000,28830000000,3478000000,-10489000000,8672000000,38961000000,20845000000,5253000000,15506000000,4024000000,31805000000,2790000000,10714000000,1760000000,64890000000,-49633000000,5920000000,52185000000,31805000000,4092000000,40227000000,15473000000,91146000000,22734000000
2017-09-08,46.3,0.52,+1.135867%,45.75,45.65,46.37,"39,656,049","1,826,730,615.915100",2017-06-30,9702000000,3965000000,3659000000,6043000000,2855000000,1371000000,2624000000,1000000,3142000000,777000000,2078000000,823000000,231000000,1252000000,0,1372000000,1371000000,-2263000000,-1873000000,1195000000,-738000000,21000000,-398000000,2603000000,91000000,301000000,-370000000,839000000,390000000,-4000000,-402000000,91146000000,7299000000,4923000000,69057000000,22001000000,4330000000,14638000000,1760000000,64890000000,4092000000,9449000000,43513000000,11718000000,28830000000,3478000000,-10489000000,8672000000,38961000000,20845000000,5253000000,15506000000,4024000000,31805000000,2790000000,10714000000,1760000000,64890000000,-49633000000,5920000000,52185000000,31805000000,4092000000,40227000000,15473000000,91146000000,22734000000
2017-09-01,45.78,0.21,+0.460829%,45.63,45.25,45.8,"44,576,921","2,029,277,839.252400",2017-06-30,9702000000,3965000000,3659000000,6043000000,2855000000,1371000000,2624000000,1000000,3142000000,777000000,2078000000,823000000,231000000,1252000000,0,1372000000,1371000000,-2263000000,-1873000000,1195000000,-738000000,21000000,-398000000,2603000000,91000000,301000000,-370000000,839000000,390000000,-4000000,-402000000,91146000000,7299000000,4923000000,69057000000,22001000000,4330000000,14638000000,1760000000,64890000000,4092000000,9449000000,43513000000,11718000000,28830000000,3478000000,-10489000000,8672000000,38961000000,20845000000,5253000000,15506000000,4024000000,31805000000,2790000000,10714000000,1760000000,64890000000,-49633000000,5920000000,52185000000,31805000000,4092000000,40227000000,15473000000,91146000000,22734000000
2017-08-25,45.57,-0.1,-0.218962%,45.67,45.31,45.8,"42,836,361","1,953,943,806.152200",2017-06-30,9702000000,3965000000,3659000000,6043000000,2855000000,1371000000,2624000000,1000000,3142000000,777000000,2078000000,823000000,231000000,1252000000,0,1372000000,1371000000,-2263000000,-1873000000,1195000000,-738000000,21000000,-398000000,2603000000,91000000,301000000,-370000000,839000000,390000000,-4000000,-402000000,91146000000,7299000000,4923000000,69057000000,22001000000,4330000000,14638000000,1760000000,64890000000,4092000000,9449000000,43513000000,11718000000,28830000000,3478000000,-10489000000,8672000000,38961000000,20845000000,5253000000,15506000000,4024000000,31805000000,2790000000,10714000000,1760000000,64890000000,-49633000000,5920000000,52185000000,31805000000,4092000000,40227000000,15473000000,91146000000,22734000000
2017-08-18,45.67,0.08,+0.175477%,45.67,45.62,46.34,"45,503,341","2,091,940,299.807000",2017-06-30,9702000000,3965000000,3659000000,6043000000,2855000000,1371000000,2624000000,1000000,3142000000,777000000,2078000000,823000000,231000000,1252000000,0,1372000000,1371000000,-2263000000,-1873000000,1195000000,-738000000,21000000,-398000000,2603000000,91000000,301000000,-370000000,839000000,390000000,-4000000,-402000000,91146000000,7299000000,4923000000,69057000000,22001000000,4330000000,14638000000,1760000000,64890000000,4092000000,9449000000,43513000000,11718000000,28830000000,3478000000,-10489000000,8672000000,38961000000,20845000000,5253000000,15506000000,4024000000,31805000000,2790000000,10714000000,1760000000,64890000000,-49633000000,5920000000,52185000000,31805000000,4092000000,40227000000,15473000000,91146000000,22734000000
2017-08-11,45.59,0.09,+0.197802%,45.52,45.325,45.9,"38,868,655","1,773,999,093.567100",2017-06-30,9702000000,3965000000,3659000000,6043000000,2855000000,1371000000,2624000000,1000000,3142000000,777000000,2078000000,823000000,231000000,1252000000,0,1372000000,1371000000,-2263000000,-1873000000,1195000000,-738000000,21000000,-398000000,2603000000,91000000,301000000,-370000000,839000000,390000000,-4000000,-402000000,91146000000,7299000000,4923000000,69057000000,22001000000,4330000000,14638000000,1760000000,64890000000,4092000000,9449000000,43513000000,11718000000,28830000000,3478000000,-10489000000,8672000000,38961000000,20845000000,5253000000,15506000000,4024000000,31805000000,2790000000,10714000000,1760000000,64890000000,-49633000000,5920000000,52185000000,31805000000,4092000000,40227000000,15473000000,91146000000,22734000000
2017-08-04,45.5,-0.51,-1.108455%,46.0,45.38,46.0762,"57,902,615","2,648,934,727.027400",2017-06-30,9702000000,3965000000,3659000000,6043000000,2855000000,1371000000,2624000000,1000000,3142000000,777000000,2078000000,823000000,231000000,1252000000,0,1372000000,1371000000,-2263000000,-1873000000,1195000000,-738000000,21000000,-398000000,2603000000,91000000,301000000,-370000000,839000000,390000000,-4000000,-402000000,91146000000,7299000000,4923000000,69057000000,22001000000,4330000000,14638000000,1760000000,64890000000,4092000000,9449000000,43513000000,11718000000,28830000000,3478000000,-10489000000,8672000000,38961000000,20845000000,5253000000,15506000000,4024000000,31805000000,2790000000,10714000000,1760000000,64890000000,-49633000000,5920000000,52185000000,31805000000,4092000000,40227000000,15473000000,91146000000,22734000000
2017-07-28,46.01,0.98,+2.176327%,45.04,44.31,46.425,"63,949,261","2,911,270,992.374300",2017-06-30,9702000000,3965000000,3659000000,6043000000,2855000000,1371000000,2624000000,1000000,3142000000,777000000,2078000000,823000000,231000000,1252000000,0,1372000000,1371000000,-2263000000,-1873000000,1195000000,-738000000,21000000,-398000000,2603000000,91000000,301000000,-370000000,839000000,390000000,-4000000,-402000000,91146000000,7299000000,4923000000,69057000000,22001000000,4330000000,14638000000,1760000000,64890000000,4092000000,9449000000,43513000000,11718000000,28830000000,3478000000,-10489000000,8672000000,38961000000,20845000000,5253000000,15506000000,4024000000,31805000000,2790000000,10714000000,1760000000,64890000000,-49633000000,5920000000,52185000000,31805000000,4092000000,40227000000,15473000000,91146000000,22734000000
2017-07-21,45.03,0.35,+0.783348%,44.66,44.545,45.07,"39,189,135","1,755,552,594.439900",2017-06-30,9702000000,3965000000,3659000000,6043000000,2855000000,1371000000,2624000000,1000000,3142000000,777000000,2078000000,823000000,231000000,1252000000,0,1372000000,1371000000,-2263000000,-1873000000,1195000000,-738000000,21000000,-398000000,2603000000,91000000,301000000,-370000000,839000000,390000000,-4000000,-402000000,91146000000,7299000000,4923000000,69057000000,22001000000,4330000000,14638000000,1760000000,64890000000,4092000000,9449000000,43513000000,11718000000,28830000000,3478000000,-10489000000,8672000000,38961000000,20845000000,5253000000,15506000000,4024000000,31805000000,2790000000,10714000000,1760000000,64890000000,-49633000000,5920000000,52185000000,31805000000,4092000000,40227000000,15473000000,91146000000,22734000000
2017-07-14,44.68,0.29,+0.653300%,44.45,44.15,44.77,"42,640,594","1,896,371,831.556600",2017-06-30,9702000000,3965000000,3659000000,6043000000,2855000000,1371000000,2624000000,1000000,3142000000,777000000,2078000000,823000000,231000000,1252000000,0,1372000000,1371000000,-2263000000,-1873000000,1195000000,-738000000,21000000,-398000000,2603000000,91000000,301000000,-370000000,839000000,390000000,-4000000,-402000000,91146000000,7299000000,4923000000,69057000000,22001000000,4330000000,14638000000,1760000000,64890000000,4092000000,9449000000,43513000000,11718000000,28830000000,3478000000,-10489000000,8672000000,38961000000,20845000000,5253000000,15506000000,4024000000,31805000000,2790000000,10714000000,1760000000,64890000000,-49633000000,5920000000,52185000000,31805000000,4092000000,40227000000,15473000000,91146000000,22734000000
2017-07-07,44.39,-0.46,-1.025641%,45.11,44.24,45.27,"35,967,081","1,604,135,752.849400",2017-06-30,9702000000,3965000000,3659000000,6043000000,2855000000,1371000000,2624000000,1000000,3142000000,777000000,2078000000,823000000,231000000,1252000000,0,1372000000,1371000000,-2263000000,-1873000000,1195000000,-738000000,21000000,-398000000,2603000000,91000000,301000000,-370000000,839000000,390000000,-4000000,-402000000,91146000000,7299000000,4923000000,69057000000,22001000000,4330000000,14638000000,1760000000,64890000000,4092000000,9449000000,43513000000,11718000000,28830000000,3478000000,-10489000000,8672000000,38961000000,20845000000,5253000000,15506000000,4024000000,31805000000,2790000000,10714000000,1760000000,64890000000,-49633000000,5920000000,52185000000,31805000000,4092000000,40227000000,15473000000,91146000000,22734000000
2017-06-30,44.85,-0.4,-0.883978%,45.32,44.65,45.51,"47,034,240","2,123,467,166.779400",2017-06-30,9702000000,3965000000,3659000000,6043000000,2855000000,1371000000,2624000000,1000000,3142000000,777000000,2078000000,823000000,231000000,1252000000,0,1372000000,1371000000,-2263000000,-1873000000,1195000000,-738000000,21000000,-398000000,2603000000,91000000,301000000,-370000000,839000000,390000000,-4000000,-402000000,91146000000,7299000000,4923000000,69057000000,22001000000,4330000000,14638000000,1760000000,64890000000,4092000000,9449000000,43513000000,11718000000,28830000000,3478000000,-10489000000,8672000000,38961000000,20845000000,5253000000,15506000000,4024000000,31805000000,2790000000,10714000000,1760000000,64890000000,-49633000000,5920000000,52185000000,31805000000,4092000000,40227000000,15473000000,91146000000,22734000000
2017-06-23,45.25,-0.06,-0.132421%,45.35,45.03,45.865,"49,052,457","2,226,124,603.100700",2017-03-31,9118000000,3623000000,3513000000,5605000000,1699000000,1182000000,1507000000,2000000,3315000000,-283000000,1982000000,308000000,192000000,323000000,0,1184000000,1182000000,1039000000,1481000000,2481000000,1535000000,-36000000,3362000000,788000000,-1510000000,328000000,-910000000,786000000,442000000,203000000,3565000000,91201000000,8247000000,8459000000,68134000000,22876000000,3899000000,15952000000,1760000000,65099000000,4041000000,10008000000,41204000000,12120000000,28656000000,2185000000,-10206000000,9746000000,40251000000,16753000000,4621000000,13085000000,3702000000,31538000000,2885000000,10519000000,1760000000,65099000000,-48974000000,6196000000,50950000000,31538000000,4041000000,39478000000,15197000000,91201000000,21911000000
2017-06-16,45.31,-0.01,-0.022065%,45.35,44.8,45.48,"69,683,431","3,151,829,268.117700",2017-03-31,9118000000,3623000000,3513000000,5605000000,1699000000,1182000000,1507000000,2000000,3315000000,-283000000,1982000000,308000000,192000000,323000000,0,1184000000,1182000000,1039000000,1481000000,2481000000,1535000000,-36000000,3362000000,788000000,-1510000000,328000000,-910000000,786000000,442000000,203000000,3565000000,91201000000,8247000000,8459000000,68134000000,22876000000,3899000000,15952000000,1760000000,65099000000,4041000000,10008000000,41204000000,12120000000,28656000000,2185000000,-10206000000,9746000000,40251000000,16753000000,4621000000,13085000000,3702000000,31538000000,2885000000,10519000000,1760000000,65099000000,-48974000000,6196000000,50950000000,31538000000,4041000000,39478000000,15197000000,91201000000,21911000000
2017-06-09,45.32,-0.57,-1.242101%,45.78,44.97,46.06,"54,865,989","2,498,592,628.428300",2017-03-31,9118000000,3623000000,3513000000,5605000000,1699000000,1182000000,1507000000,2000000,3315000000,-283000000,1982000000,308000000,192000000,323000000,0,1184000000,1182000000,1039000000,1481000000,2481000000,1535000000,-36000000,3362000000,788000000,-1510000000,328000000,-910000000,786000000,442000000,203000000,3565000000,91201000000,8247000000,8459000000,68134000000,22876000000,3899000000,15952000000,1760000000,65099000000,4041000000,10008000000,41204000000,12120000000,28656000000,2185000000,-10206000000,9746000000,40251000000,16753000000,4621000000,13085000000,3702000000,31538000000,2885000000,10519000000,1760000000,65099000000,-48974000000,6196000000,50950000000,31538000000,4041000000,39478000000,15197000000,91201000000,21911000000
