Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,fiscalDateEnding,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,operatingIncome,otherOperatingExpense,interestExpense,incomeTaxExpense,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,preferredStockAndOtherAdjustments,investments,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,netBorrowings,cashflowFromFinancing,otherCashflowFromFinancing,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInNetIncome,capitalExpenditures,changeInCashAndCashEquivalents,totalAssets,intangibleAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,netReceivables,longTermDebt,accountsPayable,commonStockTotalEquity,preferredStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,otherNonCurrrentAssets,totalNonCurrentAssets,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,commonStockSharesOutstanding
2020-07-10,205.56,8.16,+4.133739%,201.335,195.0,207.7896,"16,785,784","3,391,510,666.822100",2020-06-30,12351000000,-12004000000,3035000000,12351000000,24355000000,373000000,1291000000,1025000000,10414000000,24355000000,-1590000000,-944000000,918000000,373000000,197000000,176000000,4547000000,0,3907000000,425000000,5885000000,34850000000,29825000000,27110000000,-11647000000,-13696000000,499000000,-626000000,-234000000,1177000000,1065000000,27110000000,1141523000000,596000000,142806000000,1051494000000,90029000000,294434000000,9000000,106248000000,226192000000,4196000000,38000000000,132599000000,310994000000,16560000000,2862000000,26045000000,275405000000,117094000000,78826000000,106489000000,384934000000,199211000000,9000000,11203000000,106248000000,-85930000000,749024000000,866118000000,384934000000,355566000000,740500000000,55637000000,1141523000000,132599000000,343935256
2020-07-03,197.4,8.21,+4.339553%,191.38,188.66,203.0,"12,158,237","2,383,117,404.280800",2020-06-30,12351000000,-12004000000,3035000000,12351000000,24355000000,373000000,1291000000,1025000000,10414000000,24355000000,-1590000000,-944000000,918000000,373000000,197000000,176000000,4547000000,0,3907000000,425000000,5885000000,34850000000,29825000000,27110000000,-11647000000,-13696000000,499000000,-626000000,-234000000,1177000000,1065000000,27110000000,1141523000000,596000000,142806000000,1051494000000,90029000000,294434000000,9000000,106248000000,226192000000,4196000000,38000000000,132599000000,310994000000,16560000000,2862000000,26045000000,275405000000,117094000000,78826000000,106489000000,384934000000,199211000000,9000000,11203000000,106248000000,-85930000000,749024000000,866118000000,384934000000,355566000000,740500000000,55637000000,1141523000000,132599000000,343935256
2020-06-26,189.19,-12.44,-6.169717%,200.99,188.5075,207.51,"20,012,542","3,956,339,801.844800",2020-03-31,7430000000,-7395000000,4412000000,7430000000,14825000000,1213000000,1348000000,1122000000,6458000000,14825000000,-937000000,-1313000000,135000000,1213000000,1123000000,90000000,-29890000000,0,-32336000000,397000000,29030000000,57310000000,30613000000,-28057000000,-53031000000,-59636000000,437000000,-538000000,-1795000000,4955000000,2843000000,-28057000000,1089756000000,614000000,121670000000,997377000000,92379000000,257190000000,9000000,106501000000,177436000000,4196000000,2436000000,105489000000,271059000000,13869000000,4974000000,25904000000,227159000000,128453000000,81176000000,120927000000,361834000000,213178000000,9000000,11203000000,106501000000,-85929000000,734144000000,862597000000,361834000000,364484000000,726318000000,55621000000,1089756000000,105489000000,343856654
2020-06-19,201.63,-0.15,-0.074338%,195.73,195.15,214.98,"15,384,900","3,153,721,436.731400",2020-03-31,7430000000,-7395000000,4412000000,7430000000,14825000000,1213000000,1348000000,1122000000,6458000000,14825000000,-937000000,-1313000000,135000000,1213000000,1123000000,90000000,-29890000000,0,-32336000000,397000000,29030000000,57310000000,30613000000,-28057000000,-53031000000,-59636000000,437000000,-538000000,-1795000000,4955000000,2843000000,-28057000000,1089756000000,614000000,121670000000,997377000000,92379000000,257190000000,9000000,106501000000,177436000000,4196000000,2436000000,105489000000,271059000000,13869000000,4974000000,25904000000,227159000000,128453000000,81176000000,120927000000,361834000000,213178000000,9000000,11203000000,106501000000,-85929000000,734144000000,862597000000,361834000000,364484000000,726318000000,55621000000,1089756000000,105489000000,343856654
2020-06-12,201.78,-16.14,-7.406388%,220.02,194.02,222.2646,"17,134,087","3,580,143,746.761600",2020-03-31,7430000000,-7395000000,4412000000,7430000000,14825000000,1213000000,1348000000,1122000000,6458000000,14825000000,-937000000,-1313000000,135000000,1213000000,1123000000,90000000,-29890000000,0,-32336000000,397000000,29030000000,57310000000,30613000000,-28057000000,-53031000000,-59636000000,437000000,-538000000,-1795000000,4955000000,2843000000,-28057000000,1089756000000,614000000,121670000000,997377000000,92379000000,257190000000,9000000,106501000000,177436000000,4196000000,2436000000,105489000000,271059000000,13869000000,4974000000,25904000000,227159000000,128453000000,81176000000,120927000000,361834000000,213178000000,9000000,11203000000,106501000000,-85929000000,734144000000,862597000000,361834000000,364484000000,726318000000,55621000000,1089756000000,105489000000,343856654
2020-06-05,217.92,21.43,+10.906407%,197.31,195.12,222.98,"18,096,413","3,805,730,764.677600",2020-03-31,7430000000,-7395000000,4412000000,7430000000,14825000000,1213000000,1348000000,1122000000,6458000000,14825000000,-937000000,-1313000000,135000000,1213000000,1123000000,90000000,-29890000000,0,-32336000000,397000000,29030000000,57310000000,30613000000,-28057000000,-53031000000,-59636000000,437000000,-538000000,-1795000000,4955000000,2843000000,-28057000000,1089756000000,614000000,121670000000,997377000000,92379000000,257190000000,9000000,106501000000,177436000000,4196000000,2436000000,105489000000,271059000000,13869000000,4974000000,25904000000,227159000000,128453000000,81176000000,120927000000,361834000000,213178000000,9000000,11203000000,106501000000,-85929000000,734144000000,862597000000,361834000000,364484000000,726318000000,55621000000,1089756000000,105489000000,343856654
2020-05-29,196.49,16.56,+9.203579%,185.63,185.22,211.31,"22,868,429","4,593,675,475.719800",2020-03-31,7430000000,-7395000000,4412000000,7430000000,14825000000,1213000000,1348000000,1122000000,6458000000,14825000000,-937000000,-1313000000,135000000,1213000000,1123000000,90000000,-29890000000,0,-32336000000,397000000,29030000000,57310000000,30613000000,-28057000000,-53031000000,-59636000000,437000000,-538000000,-1795000000,4955000000,2843000000,-28057000000,1089756000000,614000000,121670000000,997377000000,92379000000,257190000000,9000000,106501000000,177436000000,4196000000,2436000000,105489000000,271059000000,13869000000,4974000000,25904000000,227159000000,128453000000,81176000000,120927000000,361834000000,213178000000,9000000,11203000000,106501000000,-85929000000,734144000000,862597000000,361834000000,364484000000,726318000000,55621000000,1089756000000,105489000000,343856654
2020-05-22,179.93,8.06,+4.689591%,177.71,175.24,183.83,"13,653,082","2,458,586,822.757600",2020-03-31,7430000000,-7395000000,4412000000,7430000000,14825000000,1213000000,1348000000,1122000000,6458000000,14825000000,-937000000,-1313000000,135000000,1213000000,1123000000,90000000,-29890000000,0,-32336000000,397000000,29030000000,57310000000,30613000000,-28057000000,-53031000000,-59636000000,437000000,-538000000,-1795000000,4955000000,2843000000,-28057000000,1089756000000,614000000,121670000000,997377000000,92379000000,257190000000,9000000,106501000000,177436000000,4196000000,2436000000,105489000000,271059000000,13869000000,4974000000,25904000000,227159000000,128453000000,81176000000,120927000000,361834000000,213178000000,9000000,11203000000,106501000000,-85929000000,734144000000,862597000000,361834000000,364484000000,726318000000,55621000000,1089756000000,105489000000,343856654
2020-05-15,171.87,-13.52,-7.292734%,182.54,165.36,184.85,"16,251,191","2,844,964,065.149500",2020-03-31,7430000000,-7395000000,4412000000,7430000000,14825000000,1213000000,1348000000,1122000000,6458000000,14825000000,-937000000,-1313000000,135000000,1213000000,1123000000,90000000,-29890000000,0,-32336000000,397000000,29030000000,57310000000,30613000000,-28057000000,-53031000000,-59636000000,437000000,-538000000,-1795000000,4955000000,2843000000,-28057000000,1089756000000,614000000,121670000000,997377000000,92379000000,257190000000,9000000,106501000000,177436000000,4196000000,2436000000,105489000000,271059000000,13869000000,4974000000,25904000000,227159000000,128453000000,81176000000,120927000000,361834000000,213178000000,9000000,11203000000,106501000000,-85929000000,734144000000,862597000000,361834000000,364484000000,726318000000,55621000000,1089756000000,105489000000,343856654
2020-05-08,185.39,8.29,+4.680971%,175.0,171.72,185.91,"13,434,907","2,409,529,178.836300",2020-03-31,7430000000,-7395000000,4412000000,7430000000,14825000000,1213000000,1348000000,1122000000,6458000000,14825000000,-937000000,-1313000000,135000000,1213000000,1123000000,90000000,-29890000000,0,-32336000000,397000000,29030000000,57310000000,30613000000,-28057000000,-53031000000,-59636000000,437000000,-538000000,-1795000000,4955000000,2843000000,-28057000000,1089756000000,614000000,121670000000,997377000000,92379000000,257190000000,9000000,106501000000,177436000000,4196000000,2436000000,105489000000,271059000000,13869000000,4974000000,25904000000,227159000000,128453000000,81176000000,120927000000,361834000000,213178000000,9000000,11203000000,106501000000,-85929000000,734144000000,862597000000,361834000000,364484000000,726318000000,55621000000,1089756000000,105489000000,343856654
2020-05-01,177.1,0.1,+0.056497%,179.1,176.65,193.72,"14,519,742","2,684,315,718.502100",2020-03-31,7430000000,-7395000000,4412000000,7430000000,14825000000,1213000000,1348000000,1122000000,6458000000,14825000000,-937000000,-1313000000,135000000,1213000000,1123000000,90000000,-29890000000,0,-32336000000,397000000,29030000000,57310000000,30613000000,-28057000000,-53031000000,-59636000000,437000000,-538000000,-1795000000,4955000000,2843000000,-28057000000,1089756000000,614000000,121670000000,997377000000,92379000000,257190000000,9000000,106501000000,177436000000,4196000000,2436000000,105489000000,271059000000,13869000000,4974000000,25904000000,227159000000,128453000000,81176000000,120927000000,361834000000,213178000000,9000000,11203000000,106501000000,-85929000000,734144000000,862597000000,361834000000,364484000000,726318000000,55621000000,1089756000000,105489000000,343856654
2020-04-24,177.0,-6.49,-3.536977%,179.7,173.49,186.32,"14,848,243","2,638,899,765.418000",2020-03-31,7430000000,-7395000000,4412000000,7430000000,14825000000,1213000000,1348000000,1122000000,6458000000,14825000000,-937000000,-1313000000,135000000,1213000000,1123000000,90000000,-29890000000,0,-32336000000,397000000,29030000000,57310000000,30613000000,-28057000000,-53031000000,-59636000000,437000000,-538000000,-1795000000,4955000000,2843000000,-28057000000,1089756000000,614000000,121670000000,997377000000,92379000000,257190000000,9000000,106501000000,177436000000,4196000000,2436000000,105489000000,271059000000,13869000000,4974000000,25904000000,227159000000,128453000000,81176000000,120927000000,361834000000,213178000000,9000000,11203000000,106501000000,-85929000000,734144000000,862597000000,361834000000,364484000000,726318000000,55621000000,1089756000000,105489000000,343856654
2020-04-17,183.49,-0.77,-0.417888%,183.85,169.15,185.28,"25,055,539","4,480,162,980.813200",2020-03-31,7430000000,-7395000000,4412000000,7430000000,14825000000,1213000000,1348000000,1122000000,6458000000,14825000000,-937000000,-1313000000,135000000,1213000000,1123000000,90000000,-29890000000,0,-32336000000,397000000,29030000000,57310000000,30613000000,-28057000000,-53031000000,-59636000000,437000000,-538000000,-1795000000,4955000000,2843000000,-28057000000,1089756000000,614000000,121670000000,997377000000,92379000000,257190000000,9000000,106501000000,177436000000,4196000000,2436000000,105489000000,271059000000,13869000000,4974000000,25904000000,227159000000,128453000000,81176000000,120927000000,361834000000,213178000000,9000000,11203000000,106501000000,-85929000000,734144000000,862597000000,361834000000,364484000000,726318000000,55621000000,1089756000000,105489000000,343856654
2020-04-10,184.26,37.33,+25.406656%,155.47,153.77,187.328,"21,287,589","3,648,273,988.902000",2020-03-31,7430000000,-7395000000,4412000000,7430000000,14825000000,1213000000,1348000000,1122000000,6458000000,14825000000,-937000000,-1313000000,135000000,1213000000,1123000000,90000000,-29890000000,0,-32336000000,397000000,29030000000,57310000000,30613000000,-28057000000,-53031000000,-59636000000,437000000,-538000000,-1795000000,4955000000,2843000000,-28057000000,1089756000000,614000000,121670000000,997377000000,92379000000,257190000000,9000000,106501000000,177436000000,4196000000,2436000000,105489000000,271059000000,13869000000,4974000000,25904000000,227159000000,128453000000,81176000000,120927000000,361834000000,213178000000,9000000,11203000000,106501000000,-85929000000,734144000000,862597000000,361834000000,364484000000,726318000000,55621000000,1089756000000,105489000000,343856654
2020-04-03,146.93,-11.41,-7.206012%,158.52,141.67,161.1,"19,680,125","2,976,170,012.758600",2020-03-31,7430000000,-7395000000,4412000000,7430000000,14825000000,1213000000,1348000000,1122000000,6458000000,14825000000,-937000000,-1313000000,135000000,1213000000,1123000000,90000000,-29890000000,0,-32336000000,397000000,29030000000,57310000000,30613000000,-28057000000,-53031000000,-59636000000,437000000,-538000000,-1795000000,4955000000,2843000000,-28057000000,1089756000000,614000000,121670000000,997377000000,92379000000,257190000000,9000000,106501000000,177436000000,4196000000,2436000000,105489000000,271059000000,13869000000,4974000000,25904000000,227159000000,128453000000,81176000000,120927000000,361834000000,213178000000,9000000,11203000000,106501000000,-85929000000,734144000000,862597000000,361834000000,364484000000,726318000000,55621000000,1089756000000,105489000000,343856654
2020-03-27,158.34,19.93,+14.399249%,136.03,133.26,167.66,"31,684,896","4,851,363,159.510800",2019-12-31,8890000000,-19810000000,4671000000,8890000000,28700000000,1917000000,2321000000,1713000000,19026000000,28700000000,-784000000,-1065000000,404000000,1917000000,1724000000,193000000,-4865000000,0,-4840000000,2071000000,4893000000,-7059000000,-10242000000,39452000000,51351000000,57868000000,464000000,-644000000,-1066000000,-1310000000,2046000000,39452000000,992968000000,641000000,136071000000,902703000000,90265000000,209296000000,9000000,106465000000,151023000000,4196000000,2795000000,133546000000,224281000000,14985000000,1711000000,24246000000,269617000000,108904000000,79062000000,74605000000,315911000000,174817000000,9000000,11203000000,106465000000,-84006000000,614447000000,723351000000,315911000000,362511000000,678422000000,54883000000,992968000000,133546000000,347343184
2020-03-20,138.41,-38.76,-21.877293%,150.23,130.85,169.54,"37,416,970","5,577,325,846.294600",2019-12-31,8890000000,-19810000000,4671000000,8890000000,28700000000,1917000000,2321000000,1713000000,19026000000,28700000000,-784000000,-1065000000,404000000,1917000000,1724000000,193000000,-4865000000,0,-4840000000,2071000000,4893000000,-7059000000,-10242000000,39452000000,51351000000,57868000000,464000000,-644000000,-1066000000,-1310000000,2046000000,39452000000,992968000000,641000000,136071000000,902703000000,90265000000,209296000000,9000000,106465000000,151023000000,4196000000,2795000000,133546000000,224281000000,14985000000,1711000000,24246000000,269617000000,108904000000,79062000000,74605000000,315911000000,174817000000,9000000,11203000000,106465000000,-84006000000,614447000000,723351000000,315911000000,362511000000,678422000000,54883000000,992968000000,133546000000,347343184
2020-03-13,177.17,-15.68,-8.130672%,173.58,150.0,185.395,"33,289,963","5,631,774,307.268100",2019-12-31,8890000000,-19810000000,4671000000,8890000000,28700000000,1917000000,2321000000,1713000000,19026000000,28700000000,-784000000,-1065000000,404000000,1917000000,1724000000,193000000,-4865000000,0,-4840000000,2071000000,4893000000,-7059000000,-10242000000,39452000000,51351000000,57868000000,464000000,-644000000,-1066000000,-1310000000,2046000000,39452000000,992968000000,641000000,136071000000,902703000000,90265000000,209296000000,9000000,106465000000,151023000000,4196000000,2795000000,133546000000,224281000000,14985000000,1711000000,24246000000,269617000000,108904000000,79062000000,74605000000,315911000000,174817000000,9000000,11203000000,106465000000,-84006000000,614447000000,723351000000,315911000000,362511000000,678422000000,54883000000,992968000000,133546000000,347343184
2020-03-06,192.85,-7.92,-3.944812%,201.41,189.28,211.79,"23,706,694","4,776,559,843.765500",2019-12-31,8890000000,-19810000000,4671000000,8890000000,28700000000,1917000000,2321000000,1713000000,19026000000,28700000000,-784000000,-1065000000,404000000,1917000000,1724000000,193000000,-4865000000,0,-4840000000,2071000000,4893000000,-7059000000,-10242000000,39452000000,51351000000,57868000000,464000000,-644000000,-1066000000,-1310000000,2046000000,39452000000,992968000000,641000000,136071000000,902703000000,90265000000,209296000000,9000000,106465000000,151023000000,4196000000,2795000000,133546000000,224281000000,14985000000,1711000000,24246000000,269617000000,108904000000,79062000000,74605000000,315911000000,174817000000,9000000,11203000000,106465000000,-84006000000,614447000000,723351000000,315911000000,362511000000,678422000000,54883000000,992968000000,133546000000,347343184
2020-02-28,200.77,-29.85,-12.943370%,223.23,194.85,226.69,"26,244,335","5,571,194,879.568600",2019-12-31,8890000000,-19810000000,4671000000,8890000000,28700000000,1917000000,2321000000,1713000000,19026000000,28700000000,-784000000,-1065000000,404000000,1917000000,1724000000,193000000,-4865000000,0,-4840000000,2071000000,4893000000,-7059000000,-10242000000,39452000000,51351000000,57868000000,464000000,-644000000,-1066000000,-1310000000,2046000000,39452000000,992968000000,641000000,136071000000,902703000000,90265000000,209296000000,9000000,106465000000,151023000000,4196000000,2795000000,133546000000,224281000000,14985000000,1711000000,24246000000,269617000000,108904000000,79062000000,74605000000,315911000000,174817000000,9000000,11203000000,106465000000,-84006000000,614447000000,723351000000,315911000000,362511000000,678422000000,54883000000,992968000000,133546000000,347343184
2020-02-21,230.62,-6.46,-2.724819%,236.55,228.37,237.8,"11,210,465","2,611,587,836.931200",2019-12-31,8890000000,-19810000000,4671000000,8890000000,28700000000,1917000000,2321000000,1713000000,19026000000,28700000000,-784000000,-1065000000,404000000,1917000000,1724000000,193000000,-4865000000,0,-4840000000,2071000000,4893000000,-7059000000,-10242000000,39452000000,51351000000,57868000000,464000000,-644000000,-1066000000,-1310000000,2046000000,39452000000,992968000000,641000000,136071000000,902703000000,90265000000,209296000000,9000000,106465000000,151023000000,4196000000,2795000000,133546000000,224281000000,14985000000,1711000000,24246000000,269617000000,108904000000,79062000000,74605000000,315911000000,174817000000,9000000,11203000000,106465000000,-84006000000,614447000000,723351000000,315911000000,362511000000,678422000000,54883000000,992968000000,133546000000,347343184
2020-02-14,237.08,-0.92,-0.386555%,237.4,235.4556,241.18,"10,129,845","2,408,157,211.249000",2019-12-31,8890000000,-19810000000,4671000000,8890000000,28700000000,1917000000,2321000000,1713000000,19026000000,28700000000,-784000000,-1065000000,404000000,1917000000,1724000000,193000000,-4865000000,0,-4840000000,2071000000,4893000000,-7059000000,-10242000000,39452000000,51351000000,57868000000,464000000,-644000000,-1066000000,-1310000000,2046000000,39452000000,992968000000,641000000,136071000000,902703000000,90265000000,209296000000,9000000,106465000000,151023000000,4196000000,2795000000,133546000000,224281000000,14985000000,1711000000,24246000000,269617000000,108904000000,79062000000,74605000000,315911000000,174817000000,9000000,11203000000,106465000000,-84006000000,614447000000,723351000000,315911000000,362511000000,678422000000,54883000000,992968000000,133546000000,347343184
2020-02-07,238.0,0.25,+0.105152%,238.36,236.55,245.77,"14,145,227","3,418,161,674.155000",2019-12-31,8890000000,-19810000000,4671000000,8890000000,28700000000,1917000000,2321000000,1713000000,19026000000,28700000000,-784000000,-1065000000,404000000,1917000000,1724000000,193000000,-4865000000,0,-4840000000,2071000000,4893000000,-7059000000,-10242000000,39452000000,51351000000,57868000000,464000000,-644000000,-1066000000,-1310000000,2046000000,39452000000,992968000000,641000000,136071000000,902703000000,90265000000,209296000000,9000000,106465000000,151023000000,4196000000,2795000000,133546000000,224281000000,14985000000,1711000000,24246000000,269617000000,108904000000,79062000000,74605000000,315911000000,174817000000,9000000,11203000000,106465000000,-84006000000,614447000000,723351000000,315911000000,362511000000,678422000000,54883000000,992968000000,133546000000,347343184
2020-01-31,237.75,-4.17,-1.723710%,236.37,235.0112,246.5,"16,088,069","3,867,422,673.478900",2019-12-31,8890000000,-19810000000,4671000000,8890000000,28700000000,1917000000,2321000000,1713000000,19026000000,28700000000,-784000000,-1065000000,404000000,1917000000,1724000000,193000000,-4865000000,0,-4840000000,2071000000,4893000000,-7059000000,-10242000000,39452000000,51351000000,57868000000,464000000,-644000000,-1066000000,-1310000000,2046000000,39452000000,992968000000,641000000,136071000000,902703000000,90265000000,209296000000,9000000,106465000000,151023000000,4196000000,2795000000,133546000000,224281000000,14985000000,1711000000,24246000000,269617000000,108904000000,79062000000,74605000000,315911000000,174817000000,9000000,11203000000,106465000000,-84006000000,614447000000,723351000000,315911000000,362511000000,678422000000,54883000000,992968000000,133546000000,347343184
2020-01-24,241.92,-7.54,-3.022529%,247.21,240.6,248.85,"10,207,550","2,504,201,431.619400",2019-12-31,8890000000,-19810000000,4671000000,8890000000,28700000000,1917000000,2321000000,1713000000,19026000000,28700000000,-784000000,-1065000000,404000000,1917000000,1724000000,193000000,-4865000000,0,-4840000000,2071000000,4893000000,-7059000000,-10242000000,39452000000,51351000000,57868000000,464000000,-644000000,-1066000000,-1310000000,2046000000,39452000000,992968000000,641000000,136071000000,902703000000,90265000000,209296000000,9000000,106465000000,151023000000,4196000000,2795000000,133546000000,224281000000,14985000000,1711000000,24246000000,269617000000,108904000000,79062000000,74605000000,315911000000,174817000000,9000000,11203000000,106465000000,-84006000000,614447000000,723351000000,315911000000,362511000000,678422000000,54883000000,992968000000,133546000000,347343184
2020-01-17,249.46,7.35,+3.035810%,244.44,239.16,250.46,"20,158,745","4,975,874,940.881100",2019-12-31,8890000000,-19810000000,4671000000,8890000000,28700000000,1917000000,2321000000,1713000000,19026000000,28700000000,-784000000,-1065000000,404000000,1917000000,1724000000,193000000,-4865000000,0,-4840000000,2071000000,4893000000,-7059000000,-10242000000,39452000000,51351000000,57868000000,464000000,-644000000,-1066000000,-1310000000,2046000000,39452000000,992968000000,641000000,136071000000,902703000000,90265000000,209296000000,9000000,106465000000,151023000000,4196000000,2795000000,133546000000,224281000000,14985000000,1711000000,24246000000,269617000000,108904000000,79062000000,74605000000,315911000000,174817000000,9000000,11203000000,106465000000,-84006000000,614447000000,723351000000,315911000000,362511000000,678422000000,54883000000,992968000000,133546000000,347343184
2020-01-10,242.11,10.53,+4.547025%,229.93,229.49,243.4,"18,518,751","4,404,184,311.107300",2019-12-31,8890000000,-19810000000,4671000000,8890000000,28700000000,1917000000,2321000000,1713000000,19026000000,28700000000,-784000000,-1065000000,404000000,1917000000,1724000000,193000000,-4865000000,0,-4840000000,2071000000,4893000000,-7059000000,-10242000000,39452000000,51351000000,57868000000,464000000,-644000000,-1066000000,-1310000000,2046000000,39452000000,992968000000,641000000,136071000000,902703000000,90265000000,209296000000,9000000,106465000000,151023000000,4196000000,2795000000,133546000000,224281000000,14985000000,1711000000,24246000000,269617000000,108904000000,79062000000,74605000000,315911000000,174817000000,9000000,11203000000,106465000000,-84006000000,614447000000,723351000000,315911000000,362511000000,678422000000,54883000000,992968000000,133546000000,347343184
2020-01-03,231.58,0.92,+0.398855%,231.68,228.67,234.64,"8,955,883","2,075,784,862.453600",2019-12-31,8890000000,-19810000000,4671000000,8890000000,28700000000,1917000000,2321000000,1713000000,19026000000,28700000000,-784000000,-1065000000,404000000,1917000000,1724000000,193000000,-4865000000,0,-4840000000,2071000000,4893000000,-7059000000,-10242000000,39452000000,51351000000,57868000000,464000000,-644000000,-1066000000,-1310000000,2046000000,39452000000,992968000000,641000000,136071000000,902703000000,90265000000,209296000000,9000000,106465000000,151023000000,4196000000,2795000000,133546000000,224281000000,14985000000,1711000000,24246000000,269617000000,108904000000,79062000000,74605000000,315911000000,174817000000,9000000,11203000000,106465000000,-84006000000,614447000000,723351000000,315911000000,362511000000,678422000000,54883000000,992968000000,133546000000,347343184
2019-12-27,230.66,1.73,+0.755690%,229.66,228.37,232.21,"5,187,475","1,195,233,517.472600",2019-09-30,7315000000,-5907000000,5304000000,7315000000,13222000000,1877000000,2416000000,1663000000,5616000000,13222000000,-291000000,-1008000000,539000000,1877000000,1793000000,84000000,-15999000000,5306000000,-17894000000,334000000,6252000000,12812000000,8247000000,3002000000,8084000000,-20000000,473000000,-550000000,-1137000000,448000000,2229000000,3002000000,1007320000000,690000000,140369000000,915308000000,92012000000,199799000000,9000000,105194000000,170089000000,4196000000,2640000000,94094000000,213056000000,13257000000,2568000000,23590000000,234463000000,510826000000,80809000000,83092000000,216878000000,188161000000,9000000,11203000000,105194000000,-81841000000,262031000000,772857000000,216878000000,485374000000,702252000000,54879000000,1007320000000,94094000000,357509026
2019-12-20,228.93,3.93,+1.746667%,228.5,227.87,232.195,"15,226,998","3,503,303,719.257200",2019-09-30,7315000000,-5907000000,5304000000,7315000000,13222000000,1877000000,2416000000,1663000000,5616000000,13222000000,-291000000,-1008000000,539000000,1877000000,1793000000,84000000,-15999000000,5306000000,-17894000000,334000000,6252000000,12812000000,8247000000,3002000000,8084000000,-20000000,473000000,-550000000,-1137000000,448000000,2229000000,3002000000,1007320000000,690000000,140369000000,915308000000,92012000000,199799000000,9000000,105194000000,170089000000,4196000000,2640000000,94094000000,213056000000,13257000000,2568000000,23590000000,234463000000,510826000000,80809000000,83092000000,216878000000,188161000000,9000000,11203000000,105194000000,-81841000000,262031000000,772857000000,216878000000,485374000000,702252000000,54879000000,1007320000000,94094000000,357509026
