Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,fiscalDateEnding,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,operatingIncome,interestExpense,incomeTaxExpense,totalOtherIncomeExpense,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,investments,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,netBorrowings,cashflowFromFinancing,changeInCash,operatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInInventory,changeInAccountReceivables,changeInNetIncome,capitalExpenditures,totalAssets,intangibleAssets,totalLiabilities,totalShareholderEquity,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,netTangibleAssets,netReceivables,longTermDebt,inventory,accountsPayable,treasuryStock,otherNonCurrrentAssets,totalNonCurrentAssets,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,capitalSurplus,cashAndShortTermInvestments
2018-10-12,79.06,-3.09,-3.761412%,81.98,78.49,82.74,"45,195,599","3,653,735,368.044100",2018-09-30,16690000000,4652000000,8484000000,8206000000,4069000000,3199000000,3940000000,12000000,4652000000,3554000000,129000000,-729000000,302000000,4669000000,3199000000,443000000,933000000,-865000000,-228000000,24000000,-2656000000,46000000,3567000000,643000000,-1853000000,-827000000,-494000000,-475000000,-167000000,1080000000,118440000000,23919000000,65936000000,52236000000,4009000000,99831000000,15937000000,45225000000,5202000000,2545000000,29220000000,-16310000000,20590000000,23346000000,-17859000000,5035000000,20779000000,5182000000,18712000000,-99956000000,5360000000,95094000000,20779000000,9758000000,36716000000,63711000000,11253000000
2018-10-05,82.15,-1.08,-1.297609%,83.31,81.1,84.52,"32,733,967","2,718,239,640.197100",2018-09-30,16690000000,4652000000,8484000000,8206000000,4069000000,3199000000,3940000000,12000000,4652000000,3554000000,129000000,-729000000,302000000,4669000000,3199000000,443000000,933000000,-865000000,-228000000,24000000,-2656000000,46000000,3567000000,643000000,-1853000000,-827000000,-494000000,-475000000,-167000000,1080000000,118440000000,23919000000,65936000000,52236000000,4009000000,99831000000,15937000000,45225000000,5202000000,2545000000,29220000000,-16310000000,20590000000,23346000000,-17859000000,5035000000,20779000000,5182000000,18712000000,-99956000000,5360000000,95094000000,20779000000,9758000000,36716000000,63711000000,11253000000
2018-09-28,83.23,-2.59,-3.017945%,85.63,82.79,85.71,"30,030,947","2,509,054,408.044200",2018-06-30,16503000000,4797000000,9029000000,7474000000,2425000000,1891000000,2289000000,-1000000,4797000000,2677000000,136000000,399000000,-942000000,1890000000,1891000000,982000000,633000000,97000000,22000000,-3649000000,-6861000000,-2565000000,4199000000,750000000,-1861000000,-1351000000,269000000,273000000,715000000,907000000,118310000000,23902000000,65427000000,121129000000,4009000000,98641000000,16327000000,45175000000,5172000000,2569000000,28237000000,52883000000,20600000000,23320000000,-17751000000,4686000000,20863000000,4738000000,17814000000,-99217000000,5313000000,94990000000,20863000000,10164000000,37190000000,63846000000,11850000000
2018-09-21,85.82,2.21,+2.643224%,83.5,83.34,86.28,"46,735,197","3,970,291,694.944200",2018-06-30,16503000000,4797000000,9029000000,7474000000,2425000000,1891000000,2289000000,-1000000,4797000000,2677000000,136000000,399000000,-942000000,1890000000,1891000000,982000000,633000000,97000000,22000000,-3649000000,-6861000000,-2565000000,4199000000,750000000,-1861000000,-1351000000,269000000,273000000,715000000,907000000,118310000000,23902000000,65427000000,121129000000,4009000000,98641000000,16327000000,45175000000,5172000000,2569000000,28237000000,52883000000,20600000000,23320000000,-17751000000,4686000000,20863000000,4738000000,17814000000,-99217000000,5313000000,94990000000,20863000000,10164000000,37190000000,63846000000,11850000000
2018-09-14,83.61,1.7,+2.075449%,82.58,81.63,83.665,"28,250,890","2,341,149,454.083400",2018-06-30,16503000000,4797000000,9029000000,7474000000,2425000000,1891000000,2289000000,-1000000,4797000000,2677000000,136000000,399000000,-942000000,1890000000,1891000000,982000000,633000000,97000000,22000000,-3649000000,-6861000000,-2565000000,4199000000,750000000,-1861000000,-1351000000,269000000,273000000,715000000,907000000,118310000000,23902000000,65427000000,121129000000,4009000000,98641000000,16327000000,45175000000,5172000000,2569000000,28237000000,52883000000,20600000000,23320000000,-17751000000,4686000000,20863000000,4738000000,17814000000,-99217000000,5313000000,94990000000,20863000000,10164000000,37190000000,63846000000,11850000000
2018-09-07,81.91,-1.04,-1.253767%,82.48,81.25,83.47,"32,104,645","2,648,172,043.243200",2018-06-30,16503000000,4797000000,9029000000,7474000000,2425000000,1891000000,2289000000,-1000000,4797000000,2677000000,136000000,399000000,-942000000,1890000000,1891000000,982000000,633000000,97000000,22000000,-3649000000,-6861000000,-2565000000,4199000000,750000000,-1861000000,-1351000000,269000000,273000000,715000000,907000000,118310000000,23902000000,65427000000,121129000000,4009000000,98641000000,16327000000,45175000000,5172000000,2569000000,28237000000,52883000000,20600000000,23320000000,-17751000000,4686000000,20863000000,4738000000,17814000000,-99217000000,5313000000,94990000000,20863000000,10164000000,37190000000,63846000000,11850000000
2018-08-31,82.95,-0.41,-0.491843%,83.5,82.39,83.86,"25,091,669","2,090,506,789.529100",2018-06-30,16503000000,4797000000,9029000000,7474000000,2425000000,1891000000,2289000000,-1000000,4797000000,2677000000,136000000,399000000,-942000000,1890000000,1891000000,982000000,633000000,97000000,22000000,-3649000000,-6861000000,-2565000000,4199000000,750000000,-1861000000,-1351000000,269000000,273000000,715000000,907000000,118310000000,23902000000,65427000000,121129000000,4009000000,98641000000,16327000000,45175000000,5172000000,2569000000,28237000000,52883000000,20600000000,23320000000,-17751000000,4686000000,20863000000,4738000000,17814000000,-99217000000,5313000000,94990000000,20863000000,10164000000,37190000000,63846000000,11850000000
2018-08-24,83.36,-0.33,-0.394312%,83.89,82.84,84.0,"30,142,575","2,516,240,348.407500",2018-06-30,16503000000,4797000000,9029000000,7474000000,2425000000,1891000000,2289000000,-1000000,4797000000,2677000000,136000000,399000000,-942000000,1890000000,1891000000,982000000,633000000,97000000,22000000,-3649000000,-6861000000,-2565000000,4199000000,750000000,-1861000000,-1351000000,269000000,273000000,715000000,907000000,118310000000,23902000000,65427000000,121129000000,4009000000,98641000000,16327000000,45175000000,5172000000,2569000000,28237000000,52883000000,20600000000,23320000000,-17751000000,4686000000,20863000000,4738000000,17814000000,-99217000000,5313000000,94990000000,20863000000,10164000000,37190000000,63846000000,11850000000
2018-08-17,83.69,2.26,+2.775390%,81.7,80.81,84.2,"40,826,002","3,372,686,823.479200",2018-06-30,16503000000,4797000000,9029000000,7474000000,2425000000,1891000000,2289000000,-1000000,4797000000,2677000000,136000000,399000000,-942000000,1890000000,1891000000,982000000,633000000,97000000,22000000,-3649000000,-6861000000,-2565000000,4199000000,750000000,-1861000000,-1351000000,269000000,273000000,715000000,907000000,118310000000,23902000000,65427000000,121129000000,4009000000,98641000000,16327000000,45175000000,5172000000,2569000000,28237000000,52883000000,20600000000,23320000000,-17751000000,4686000000,20863000000,4738000000,17814000000,-99217000000,5313000000,94990000000,20863000000,10164000000,37190000000,63846000000,11850000000
2018-08-10,81.43,-0.9,-1.093162%,82.2,81.0,82.925,"27,713,153","2,274,928,058.613200",2018-06-30,16503000000,4797000000,9029000000,7474000000,2425000000,1891000000,2289000000,-1000000,4797000000,2677000000,136000000,399000000,-942000000,1890000000,1891000000,982000000,633000000,97000000,22000000,-3649000000,-6861000000,-2565000000,4199000000,750000000,-1861000000,-1351000000,269000000,273000000,715000000,907000000,118310000000,23902000000,65427000000,121129000000,4009000000,98641000000,16327000000,45175000000,5172000000,2569000000,28237000000,52883000000,20600000000,23320000000,-17751000000,4686000000,20863000000,4738000000,17814000000,-99217000000,5313000000,94990000000,20863000000,10164000000,37190000000,63846000000,11850000000
2018-08-03,82.33,1.75,+2.171755%,80.07,79.43,83.1,"40,890,328","3,315,258,159.540300",2018-06-30,16503000000,4797000000,9029000000,7474000000,2425000000,1891000000,2289000000,-1000000,4797000000,2677000000,136000000,399000000,-942000000,1890000000,1891000000,982000000,633000000,97000000,22000000,-3649000000,-6861000000,-2565000000,4199000000,750000000,-1861000000,-1351000000,269000000,273000000,715000000,907000000,118310000000,23902000000,65427000000,121129000000,4009000000,98641000000,16327000000,45175000000,5172000000,2569000000,28237000000,52883000000,20600000000,23320000000,-17751000000,4686000000,20863000000,4738000000,17814000000,-99217000000,5313000000,94990000000,20863000000,10164000000,37190000000,63846000000,11850000000
