Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,fiscalDateEnding,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,researchAndDevelopment,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,otherNonOperatingIncome,operatingIncome,interestExpense,nonRecurring,incomeTaxExpense,totalOtherIncomeExpense,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,investments,cashflowFromInvestment,otherCashflowFromInvestment,netBorrowings,cashflowFromFinancing,otherCashflowFromFinancing,changeInCash,operatingCashflow,otherOperatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInNetIncome,capitalExpenditures,changeInCashAndCashEquivalents,totalAssets,intangibleAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,commonStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,totalNonCurrentAssets,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments
2017-09-29,64.03,-1.1,-1.688930%,65.16,63.33,65.4,"37,713,904","2,430,390,494.568200",2017-06-30,9930000000,4353000000,3080000000,6850000000,2439000000,1946000000,1749000000,2439000000,5000000,2438000000,-58000000,2497000000,193000000,166000000,488000000,0,1951000000,1946000000,-807000000,-1127000000,73000000,-3809000000,-6218000000,-63000000,-4028000000,3317000000,198000000,1162000000,-1307000000,-1039000000,6000000,393000000,-3922000000,92804000000,16119000000,3354000000,53092000000,39463000000,4560000000,9363000000,1788000000,45046000000,8068000000,18358000000,52543000000,7786000000,18758000000,3181000000,-5094000000,12094000000,28167000000,12138000000,4986000000,4181000000,10793000000,21706000000,5407000000,6214000000,1788000000,45046000000,-42053000000,5928000000,21706000000,8068000000,34334000000,39776000000,92804000000,11967000000
2017-09-22,65.13,-1.03,-1.556832%,66.02,65.065,66.41,"40,437,130","2,657,996,853.961000",2017-06-30,9930000000,4353000000,3080000000,6850000000,2439000000,1946000000,1749000000,2439000000,5000000,2438000000,-58000000,2497000000,193000000,166000000,488000000,0,1951000000,1946000000,-807000000,-1127000000,73000000,-3809000000,-6218000000,-63000000,-4028000000,3317000000,198000000,1162000000,-1307000000,-1039000000,6000000,393000000,-3922000000,92804000000,16119000000,3354000000,53092000000,39463000000,4560000000,9363000000,1788000000,45046000000,8068000000,18358000000,52543000000,7786000000,18758000000,3181000000,-5094000000,12094000000,28167000000,12138000000,4986000000,4181000000,10793000000,21706000000,5407000000,6214000000,1788000000,45046000000,-42053000000,5928000000,21706000000,8068000000,34334000000,39776000000,92804000000,11967000000
2017-09-15,66.16,1.89,+2.940719%,64.94,64.68,66.38,"47,919,357","3,146,127,064.341800",2017-06-30,9930000000,4353000000,3080000000,6850000000,2439000000,1946000000,1749000000,2439000000,5000000,2438000000,-58000000,2497000000,193000000,166000000,488000000,0,1951000000,1946000000,-807000000,-1127000000,73000000,-3809000000,-6218000000,-63000000,-4028000000,3317000000,198000000,1162000000,-1307000000,-1039000000,6000000,393000000,-3922000000,92804000000,16119000000,3354000000,53092000000,39463000000,4560000000,9363000000,1788000000,45046000000,8068000000,18358000000,52543000000,7786000000,18758000000,3181000000,-5094000000,12094000000,28167000000,12138000000,4986000000,4181000000,10793000000,21706000000,5407000000,6214000000,1788000000,45046000000,-42053000000,5928000000,21706000000,8068000000,34334000000,39776000000,92804000000,11967000000
2017-09-08,64.27,0.44,+0.689331%,63.75,63.46,64.53,"29,511,334","1,888,667,922.680000",2017-06-30,9930000000,4353000000,3080000000,6850000000,2439000000,1946000000,1749000000,2439000000,5000000,2438000000,-58000000,2497000000,193000000,166000000,488000000,0,1951000000,1946000000,-807000000,-1127000000,73000000,-3809000000,-6218000000,-63000000,-4028000000,3317000000,198000000,1162000000,-1307000000,-1039000000,6000000,393000000,-3922000000,92804000000,16119000000,3354000000,53092000000,39463000000,4560000000,9363000000,1788000000,45046000000,8068000000,18358000000,52543000000,7786000000,18758000000,3181000000,-5094000000,12094000000,28167000000,12138000000,4986000000,4181000000,10793000000,21706000000,5407000000,6214000000,1788000000,45046000000,-42053000000,5928000000,21706000000,8068000000,34334000000,39776000000,92804000000,11967000000
2017-09-01,63.83,0.89,+1.414045%,63.11,62.72,64.095,"38,173,333","2,420,830,853.313600",2017-06-30,9930000000,4353000000,3080000000,6850000000,2439000000,1946000000,1749000000,2439000000,5000000,2438000000,-58000000,2497000000,193000000,166000000,488000000,0,1951000000,1946000000,-807000000,-1127000000,73000000,-3809000000,-6218000000,-63000000,-4028000000,3317000000,198000000,1162000000,-1307000000,-1039000000,6000000,393000000,-3922000000,92804000000,16119000000,3354000000,53092000000,39463000000,4560000000,9363000000,1788000000,45046000000,8068000000,18358000000,52543000000,7786000000,18758000000,3181000000,-5094000000,12094000000,28167000000,12138000000,4986000000,4181000000,10793000000,21706000000,5407000000,6214000000,1788000000,45046000000,-42053000000,5928000000,21706000000,8068000000,34334000000,39776000000,92804000000,11967000000
2017-08-25,62.94,1.45,+2.358107%,61.48,61.43,63.29,"32,172,319","2,008,079,536.363900",2017-06-30,9930000000,4353000000,3080000000,6850000000,2439000000,1946000000,1749000000,2439000000,5000000,2438000000,-58000000,2497000000,193000000,166000000,488000000,0,1951000000,1946000000,-807000000,-1127000000,73000000,-3809000000,-6218000000,-63000000,-4028000000,3317000000,198000000,1162000000,-1307000000,-1039000000,6000000,393000000,-3922000000,92804000000,16119000000,3354000000,53092000000,39463000000,4560000000,9363000000,1788000000,45046000000,8068000000,18358000000,52543000000,7786000000,18758000000,3181000000,-5094000000,12094000000,28167000000,12138000000,4986000000,4181000000,10793000000,21706000000,5407000000,6214000000,1788000000,45046000000,-42053000000,5928000000,21706000000,8068000000,34334000000,39776000000,92804000000,11967000000
2017-08-18,61.49,-0.89,-1.426739%,62.91,61.16,63.03,"35,456,573","2,208,716,365.104100",2017-06-30,9930000000,4353000000,3080000000,6850000000,2439000000,1946000000,1749000000,2439000000,5000000,2438000000,-58000000,2497000000,193000000,166000000,488000000,0,1951000000,1946000000,-807000000,-1127000000,73000000,-3809000000,-6218000000,-63000000,-4028000000,3317000000,198000000,1162000000,-1307000000,-1039000000,6000000,393000000,-3922000000,92804000000,16119000000,3354000000,53092000000,39463000000,4560000000,9363000000,1788000000,45046000000,8068000000,18358000000,52543000000,7786000000,18758000000,3181000000,-5094000000,12094000000,28167000000,12138000000,4986000000,4181000000,10793000000,21706000000,5407000000,6214000000,1788000000,45046000000,-42053000000,5928000000,21706000000,8068000000,34334000000,39776000000,92804000000,11967000000
2017-08-11,62.38,-0.72,-1.141046%,62.95,62.17,63.09,"34,745,199","2,172,012,121.436200",2017-06-30,9930000000,4353000000,3080000000,6850000000,2439000000,1946000000,1749000000,2439000000,5000000,2438000000,-58000000,2497000000,193000000,166000000,488000000,0,1951000000,1946000000,-807000000,-1127000000,73000000,-3809000000,-6218000000,-63000000,-4028000000,3317000000,198000000,1162000000,-1307000000,-1039000000,6000000,393000000,-3922000000,92804000000,16119000000,3354000000,53092000000,39463000000,4560000000,9363000000,1788000000,45046000000,8068000000,18358000000,52543000000,7786000000,18758000000,3181000000,-5094000000,12094000000,28167000000,12138000000,4986000000,4181000000,10793000000,21706000000,5407000000,6214000000,1788000000,45046000000,-42053000000,5928000000,21706000000,8068000000,34334000000,39776000000,92804000000,11967000000
2017-08-04,63.1,-1.01,-1.575417%,64.25,62.94,64.31,"37,600,500","2,392,788,736.438000",2017-06-30,9930000000,4353000000,3080000000,6850000000,2439000000,1946000000,1749000000,2439000000,5000000,2438000000,-58000000,2497000000,193000000,166000000,488000000,0,1951000000,1946000000,-807000000,-1127000000,73000000,-3809000000,-6218000000,-63000000,-4028000000,3317000000,198000000,1162000000,-1307000000,-1039000000,6000000,393000000,-3922000000,92804000000,16119000000,3354000000,53092000000,39463000000,4560000000,9363000000,1788000000,45046000000,8068000000,18358000000,52543000000,7786000000,18758000000,3181000000,-5094000000,12094000000,28167000000,12138000000,4986000000,4181000000,10793000000,21706000000,5407000000,6214000000,1788000000,45046000000,-42053000000,5928000000,21706000000,8068000000,34334000000,39776000000,92804000000,11967000000
2017-07-28,64.11,1.48,+2.363085%,62.54,61.72,64.55,"58,294,661","3,689,327,187.431800",2017-06-30,9930000000,4353000000,3080000000,6850000000,2439000000,1946000000,1749000000,2439000000,5000000,2438000000,-58000000,2497000000,193000000,166000000,488000000,0,1951000000,1946000000,-807000000,-1127000000,73000000,-3809000000,-6218000000,-63000000,-4028000000,3317000000,198000000,1162000000,-1307000000,-1039000000,6000000,393000000,-3922000000,92804000000,16119000000,3354000000,53092000000,39463000000,4560000000,9363000000,1788000000,45046000000,8068000000,18358000000,52543000000,7786000000,18758000000,3181000000,-5094000000,12094000000,28167000000,12138000000,4986000000,4181000000,10793000000,21706000000,5407000000,6214000000,1788000000,45046000000,-42053000000,5928000000,21706000000,8068000000,34334000000,39776000000,92804000000,11967000000
2017-07-21,62.63,-0.43,-0.681890%,63.15,62.27,63.31,"32,762,924","2,055,084,099.015200",2017-06-30,9930000000,4353000000,3080000000,6850000000,2439000000,1946000000,1749000000,2439000000,5000000,2438000000,-58000000,2497000000,193000000,166000000,488000000,0,1951000000,1946000000,-807000000,-1127000000,73000000,-3809000000,-6218000000,-63000000,-4028000000,3317000000,198000000,1162000000,-1307000000,-1039000000,6000000,393000000,-3922000000,92804000000,16119000000,3354000000,53092000000,39463000000,4560000000,9363000000,1788000000,45046000000,8068000000,18358000000,52543000000,7786000000,18758000000,3181000000,-5094000000,12094000000,28167000000,12138000000,4986000000,4181000000,10793000000,21706000000,5407000000,6214000000,1788000000,45046000000,-42053000000,5928000000,21706000000,8068000000,34334000000,39776000000,92804000000,11967000000
2017-07-14,63.06,-0.1,-0.158328%,63.39,62.24,63.4,"34,627,283","2,175,063,532.201500",2017-06-30,9930000000,4353000000,3080000000,6850000000,2439000000,1946000000,1749000000,2439000000,5000000,2438000000,-58000000,2497000000,193000000,166000000,488000000,0,1951000000,1946000000,-807000000,-1127000000,73000000,-3809000000,-6218000000,-63000000,-4028000000,3317000000,198000000,1162000000,-1307000000,-1039000000,6000000,393000000,-3922000000,92804000000,16119000000,3354000000,53092000000,39463000000,4560000000,9363000000,1788000000,45046000000,8068000000,18358000000,52543000000,7786000000,18758000000,3181000000,-5094000000,12094000000,28167000000,12138000000,4986000000,4181000000,10793000000,21706000000,5407000000,6214000000,1788000000,45046000000,-42053000000,5928000000,21706000000,8068000000,34334000000,39776000000,92804000000,11967000000
2017-07-07,63.16,-0.93,-1.451084%,63.85,62.81,64.8,"29,765,364","1,892,404,063.892400",2017-06-30,9930000000,4353000000,3080000000,6850000000,2439000000,1946000000,1749000000,2439000000,5000000,2438000000,-58000000,2497000000,193000000,166000000,488000000,0,1951000000,1946000000,-807000000,-1127000000,73000000,-3809000000,-6218000000,-63000000,-4028000000,3317000000,198000000,1162000000,-1307000000,-1039000000,6000000,393000000,-3922000000,92804000000,16119000000,3354000000,53092000000,39463000000,4560000000,9363000000,1788000000,45046000000,8068000000,18358000000,52543000000,7786000000,18758000000,3181000000,-5094000000,12094000000,28167000000,12138000000,4986000000,4181000000,10793000000,21706000000,5407000000,6214000000,1788000000,45046000000,-42053000000,5928000000,21706000000,8068000000,34334000000,39776000000,92804000000,11967000000
2017-06-30,64.09,-2.07,-3.128779%,66.15,64.0,66.4,"39,142,505","2,549,909,899.905500",2017-06-30,9930000000,4353000000,3080000000,6850000000,2439000000,1946000000,1749000000,2439000000,5000000,2438000000,-58000000,2497000000,193000000,166000000,488000000,0,1951000000,1946000000,-807000000,-1127000000,73000000,-3809000000,-6218000000,-63000000,-4028000000,3317000000,198000000,1162000000,-1307000000,-1039000000,6000000,393000000,-3922000000,92804000000,16119000000,3354000000,53092000000,39463000000,4560000000,9363000000,1788000000,45046000000,8068000000,18358000000,52543000000,7786000000,18758000000,3181000000,-5094000000,12094000000,28167000000,12138000000,4986000000,4181000000,10793000000,21706000000,5407000000,6214000000,1788000000,45046000000,-42053000000,5928000000,21706000000,8068000000,34334000000,39776000000,92804000000,11967000000
2017-06-23,66.16,3.19,+5.065904%,63.09,63.02,66.389,"57,370,298","3,748,048,422.442200",2017-03-31,9434000000,4358000000,3015000000,6419000000,2003000000,1551000000,1796000000,2003000000,5000000,2411000000,-58000000,2061000000,182000000,151000000,447000000,0,1556000000,1551000000,3890000000,3193000000,-358000000,3484000000,1461000000,-23000000,4940000000,286000000,-2535000000,1193000000,-1294000000,-706000000,72000000,339000000,5193000000,96561000000,16863000000,4069000000,56473000000,39837000000,4889000000,8658000000,1788000000,44387000000,8324000000,18358000000,52989000000,11708000000,19823000000,5037000000,-5080000000,12042000000,31530000000,11896000000,4616000000,3541000000,11135000000,23437000000,5146000000,6128000000,1788000000,44387000000,-41157000000,5872000000,23437000000,8324000000,36650000000,39899000000,96561000000,15249000000
2017-06-16,62.97,-1.42,-2.205311%,64.56,62.69,64.68,"54,560,638","3,461,122,608.752200",2017-03-31,9434000000,4358000000,3015000000,6419000000,2003000000,1551000000,1796000000,2003000000,5000000,2411000000,-58000000,2061000000,182000000,151000000,447000000,0,1556000000,1551000000,3890000000,3193000000,-358000000,3484000000,1461000000,-23000000,4940000000,286000000,-2535000000,1193000000,-1294000000,-706000000,72000000,339000000,5193000000,96561000000,16863000000,4069000000,56473000000,39837000000,4889000000,8658000000,1788000000,44387000000,8324000000,18358000000,52989000000,11708000000,19823000000,5037000000,-5080000000,12042000000,31530000000,11896000000,4616000000,3541000000,11135000000,23437000000,5146000000,6128000000,1788000000,44387000000,-41157000000,5872000000,23437000000,8324000000,36650000000,39899000000,96561000000,15249000000
2017-06-09,64.39,-1.08,-1.649611%,65.35,62.83,65.3899,"50,689,197","3,243,835,731.293600",2017-03-31,9434000000,4358000000,3015000000,6419000000,2003000000,1551000000,1796000000,2003000000,5000000,2411000000,-58000000,2061000000,182000000,151000000,447000000,0,1556000000,1551000000,3890000000,3193000000,-358000000,3484000000,1461000000,-23000000,4940000000,286000000,-2535000000,1193000000,-1294000000,-706000000,72000000,339000000,5193000000,96561000000,16863000000,4069000000,56473000000,39837000000,4889000000,8658000000,1788000000,44387000000,8324000000,18358000000,52989000000,11708000000,19823000000,5037000000,-5080000000,12042000000,31530000000,11896000000,4616000000,3541000000,11135000000,23437000000,5146000000,6128000000,1788000000,44387000000,-41157000000,5872000000,23437000000,8324000000,36650000000,39899000000,96561000000,15249000000
2017-06-02,65.47,0.55,+0.847197%,64.72,64.53,65.58,"26,532,892","1,728,792,201.973600",2017-03-31,9434000000,4358000000,3015000000,6419000000,2003000000,1551000000,1796000000,2003000000,5000000,2411000000,-58000000,2061000000,182000000,151000000,447000000,0,1556000000,1551000000,3890000000,3193000000,-358000000,3484000000,1461000000,-23000000,4940000000,286000000,-2535000000,1193000000,-1294000000,-706000000,72000000,339000000,5193000000,96561000000,16863000000,4069000000,56473000000,39837000000,4889000000,8658000000,1788000000,44387000000,8324000000,18358000000,52989000000,11708000000,19823000000,5037000000,-5080000000,12042000000,31530000000,11896000000,4616000000,3541000000,11135000000,23437000000,5146000000,6128000000,1788000000,44387000000,-41157000000,5872000000,23437000000,8324000000,36650000000,39899000000,96561000000,15249000000
2017-05-26,64.92,1.14,+1.787394%,63.7,63.57,65.205,"29,815,390","1,928,466,151.592600",2017-03-31,9434000000,4358000000,3015000000,6419000000,2003000000,1551000000,1796000000,2003000000,5000000,2411000000,-58000000,2061000000,182000000,151000000,447000000,0,1556000000,1551000000,3890000000,3193000000,-358000000,3484000000,1461000000,-23000000,4940000000,286000000,-2535000000,1193000000,-1294000000,-706000000,72000000,339000000,5193000000,96561000000,16863000000,4069000000,56473000000,39837000000,4889000000,8658000000,1788000000,44387000000,8324000000,18358000000,52989000000,11708000000,19823000000,5037000000,-5080000000,12042000000,31530000000,11896000000,4616000000,3541000000,11135000000,23437000000,5146000000,6128000000,1788000000,44387000000,-41157000000,5872000000,23437000000,8324000000,36650000000,39899000000,96561000000,15249000000
2017-05-19,63.78,0.21,+0.330345%,63.42,62.88,64.5,"45,347,128","2,884,043,106.441000",2017-03-31,9434000000,4358000000,3015000000,6419000000,2003000000,1551000000,1796000000,2003000000,5000000,2411000000,-58000000,2061000000,182000000,151000000,447000000,0,1556000000,1551000000,3890000000,3193000000,-358000000,3484000000,1461000000,-23000000,4940000000,286000000,-2535000000,1193000000,-1294000000,-706000000,72000000,339000000,5193000000,96561000000,16863000000,4069000000,56473000000,39837000000,4889000000,8658000000,1788000000,44387000000,8324000000,18358000000,52989000000,11708000000,19823000000,5037000000,-5080000000,12042000000,31530000000,11896000000,4616000000,3541000000,11135000000,23437000000,5146000000,6128000000,1788000000,44387000000,-41157000000,5872000000,23437000000,8324000000,36650000000,39899000000,96561000000,15249000000
