Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,fiscalDateEnding,totalRevenue,totalOperatingExpense,costOfRevenue,grossProfit,ebit,netIncome,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,operatingIncome,interestExpense,incomeTaxExpense,totalOtherIncomeExpense,netIncomeFromContinuingOperations,netIncomeApplicableToCommonShares,investments,changeInLiabilities,cashflowFromInvestment,otherCashflowFromInvestment,netBorrowings,cashflowFromFinancing,otherCashflowFromFinancing,changeInCash,operatingCashflow,depreciation,dividendPayout,stockSaleAndPurchase,changeInInventory,changeInAccountReceivables,changeInNetIncome,capitalExpenditures,totalAssets,intangibleAssets,otherCurrentAssets,totalLiabilities,totalShareholderEquity,deferredLongTermLiabilities,otherCurrentLiabilities,commonStock,retainedEarnings,otherLiabilities,goodwill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,otherShareholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,commonStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,otherNonCurrrentAssets,totalNonCurrentAssets,totalLongTermDebt,otherNonCurrentLiabilities,totalNonCurrentLiabilities,warrants,capitalSurplus,liabilitiesAndShareholderEquity,cashAndShortTermInvestments,commonStockSharesOutstanding
2020-05-01,137.25,1.73,+1.276564%,136.53,134.17,147.87,"17,340,727","2,449,697,866.314500",2020-03-31,8463000000,1238000000,5534000000,2929000000,2008000000,1581000000,1935000000,25000000,1238000000,1691000000,73000000,329000000,273000000,1606000000,1581000000,195000000,-461000000,350000000,294000000,84000000,-2446000000,-38000000,-1157000000,939000000,243000000,-635000000,-1857000000,-163000000,41000000,-145000000,139000000,57422000000,3580000000,1786000000,39550000000,17644000000,1670000000,361000000,958000000,38635000000,10631000000,15282000000,10120000000,7721000000,17377000000,4570000000,-3353000000,5214000000,22613000000,996000000,-1211000000,1070000000,7452000000,11542000000,4584000000,12807000000,958000000,38635000000,-25643000000,9666000000,71000000,11542000000,8961000000,22173000000,7000000,7047000000,57422000000,8791000000,701800000
2020-04-24,135.52,-2.8,-2.024291%,135.79,130.72,138.59,"13,201,760","1,775,122,356.386000",2020-03-31,8463000000,1238000000,5534000000,2929000000,2008000000,1581000000,1935000000,25000000,1238000000,1691000000,73000000,329000000,273000000,1606000000,1581000000,195000000,-461000000,350000000,294000000,84000000,-2446000000,-38000000,-1157000000,939000000,243000000,-635000000,-1857000000,-163000000,41000000,-145000000,139000000,57422000000,3580000000,1786000000,39550000000,17644000000,1670000000,361000000,958000000,38635000000,10631000000,15282000000,10120000000,7721000000,17377000000,4570000000,-3353000000,5214000000,22613000000,996000000,-1211000000,1070000000,7452000000,11542000000,4584000000,12807000000,958000000,38635000000,-25643000000,9666000000,71000000,11542000000,8961000000,22173000000,7000000,7047000000,57422000000,8791000000,701800000
2020-04-17,138.32,-5.11,-3.562714%,142.76,129.5792,143.73,"18,523,327","2,531,777,472.222000",2020-03-31,8463000000,1238000000,5534000000,2929000000,2008000000,1581000000,1935000000,25000000,1238000000,1691000000,73000000,329000000,273000000,1606000000,1581000000,195000000,-461000000,350000000,294000000,84000000,-2446000000,-38000000,-1157000000,939000000,243000000,-635000000,-1857000000,-163000000,41000000,-145000000,139000000,57422000000,3580000000,1786000000,39550000000,17644000000,1670000000,361000000,958000000,38635000000,10631000000,15282000000,10120000000,7721000000,17377000000,4570000000,-3353000000,5214000000,22613000000,996000000,-1211000000,1070000000,7452000000,11542000000,4584000000,12807000000,958000000,38635000000,-25643000000,9666000000,71000000,11542000000,8961000000,22173000000,7000000,7047000000,57422000000,8791000000,701800000
2020-04-10,143.43,15.98,+12.538250%,133.52,132.51,146.3,"17,181,979","2,378,579,319.140900",2020-03-31,8463000000,1238000000,5534000000,2929000000,2008000000,1581000000,1935000000,25000000,1238000000,1691000000,73000000,329000000,273000000,1606000000,1581000000,195000000,-461000000,350000000,294000000,84000000,-2446000000,-38000000,-1157000000,939000000,243000000,-635000000,-1857000000,-163000000,41000000,-145000000,139000000,57422000000,3580000000,1786000000,39550000000,17644000000,1670000000,361000000,958000000,38635000000,10631000000,15282000000,10120000000,7721000000,17377000000,4570000000,-3353000000,5214000000,22613000000,996000000,-1211000000,1070000000,7452000000,11542000000,4584000000,12807000000,958000000,38635000000,-25643000000,9666000000,71000000,11542000000,8961000000,22173000000,7000000,7047000000,57422000000,8791000000,701800000
2020-04-03,127.45,-3.82,-2.910033%,130.75,125.5,136.11,"22,114,248","2,893,091,789.160300",2020-03-31,8463000000,1238000000,5534000000,2929000000,2008000000,1581000000,1935000000,25000000,1238000000,1691000000,73000000,329000000,273000000,1606000000,1581000000,195000000,-461000000,350000000,294000000,84000000,-2446000000,-38000000,-1157000000,939000000,243000000,-635000000,-1857000000,-163000000,41000000,-145000000,139000000,57422000000,3580000000,1786000000,39550000000,17644000000,1670000000,361000000,958000000,38635000000,10631000000,15282000000,10120000000,7721000000,17377000000,4570000000,-3353000000,5214000000,22613000000,996000000,-1211000000,1070000000,7452000000,11542000000,4584000000,12807000000,958000000,38635000000,-25643000000,9666000000,71000000,11542000000,8961000000,22173000000,7000000,7047000000,57422000000,8791000000,701800000
2020-03-27,131.27,18.77,+16.684444%,107.49,101.08,139.39,"30,678,659","3,735,173,052.679500",2019-12-31,9496000000,1473000000,6328000000,3168000000,1859000000,1562000000,1768000000,28000000,1473000000,1695000000,91000000,178000000,103000000,1590000000,1562000000,111000000,785000000,-411000000,-187000000,-2781000000,-4109000000,-7000000,-1906000000,2614000000,269000000,-644000000,-677000000,176000000,89000000,-171000000,335000000,58679000000,3734000000,1973000000,39966000000,18494000000,1670000000,361000000,958000000,37693000000,10224000000,15563000000,8493000000,9067000000,18098000000,4892000000,-3197000000,5325000000,24303000000,980000000,-796000000,1349000000,7493000000,11110000000,4421000000,13206000000,958000000,37693000000,-23836000000,8688000000,86000000,11110000000,9088000000,21868000000,7000000,6876000000,58679000000,10416000000,711100000
2020-03-20,112.5,-36.91,-24.703835%,128.0,101.1,143.2344,"35,665,030","4,414,147,219.678400",2019-12-31,9496000000,1473000000,6328000000,3168000000,1859000000,1562000000,1768000000,28000000,1473000000,1695000000,91000000,178000000,103000000,1590000000,1562000000,111000000,785000000,-411000000,-187000000,-2781000000,-4109000000,-7000000,-1906000000,2614000000,269000000,-644000000,-677000000,176000000,89000000,-171000000,335000000,58679000000,3734000000,1973000000,39966000000,18494000000,1670000000,361000000,958000000,37693000000,10224000000,15563000000,8493000000,9067000000,18098000000,4892000000,-3197000000,5325000000,24303000000,980000000,-796000000,1349000000,7493000000,11110000000,4421000000,13206000000,958000000,37693000000,-23836000000,8688000000,86000000,11110000000,9088000000,21868000000,7000000,6876000000,58679000000,10416000000,711100000
2020-03-13,149.41,-14.62,-8.913004%,152.5,134.44,161.94,"29,649,881","4,406,542,896.894100",2019-12-31,9496000000,1473000000,6328000000,3168000000,1859000000,1562000000,1768000000,28000000,1473000000,1695000000,91000000,178000000,103000000,1590000000,1562000000,111000000,785000000,-411000000,-187000000,-2781000000,-4109000000,-7000000,-1906000000,2614000000,269000000,-644000000,-677000000,176000000,89000000,-171000000,335000000,58679000000,3734000000,1973000000,39966000000,18494000000,1670000000,361000000,958000000,37693000000,10224000000,15563000000,8493000000,9067000000,18098000000,4892000000,-3197000000,5325000000,24303000000,980000000,-796000000,1349000000,7493000000,11110000000,4421000000,13206000000,958000000,37693000000,-23836000000,8688000000,86000000,11110000000,9088000000,21868000000,7000000,6876000000,58679000000,10416000000,711100000
2020-03-06,164.03,1.86,+1.146945%,163.09,157.58,171.93,"27,802,284","4,563,940,953.670200",2019-12-31,9496000000,1473000000,6328000000,3168000000,1859000000,1562000000,1768000000,28000000,1473000000,1695000000,91000000,178000000,103000000,1590000000,1562000000,111000000,785000000,-411000000,-187000000,-2781000000,-4109000000,-7000000,-1906000000,2614000000,269000000,-644000000,-677000000,176000000,89000000,-171000000,335000000,58679000000,3734000000,1973000000,39966000000,18494000000,1670000000,361000000,958000000,37693000000,10224000000,15563000000,8493000000,9067000000,18098000000,4892000000,-3197000000,5325000000,24303000000,980000000,-796000000,1349000000,7493000000,11110000000,4421000000,13206000000,958000000,37693000000,-23836000000,8688000000,86000000,11110000000,9088000000,21868000000,7000000,6876000000,58679000000,10416000000,711100000
2020-02-28,162.17,-17.71,-9.845453%,174.44,150.62,177.37,"24,218,563","3,984,472,472.225300",2019-12-31,9496000000,1473000000,6328000000,3168000000,1859000000,1562000000,1768000000,28000000,1473000000,1695000000,91000000,178000000,103000000,1590000000,1562000000,111000000,785000000,-411000000,-187000000,-2781000000,-4109000000,-7000000,-1906000000,2614000000,269000000,-644000000,-677000000,176000000,89000000,-171000000,335000000,58679000000,3734000000,1973000000,39966000000,18494000000,1670000000,361000000,958000000,37693000000,10224000000,15563000000,8493000000,9067000000,18098000000,4892000000,-3197000000,5325000000,24303000000,980000000,-796000000,1349000000,7493000000,11110000000,4421000000,13206000000,958000000,37693000000,-23836000000,8688000000,86000000,11110000000,9088000000,21868000000,7000000,6876000000,58679000000,10416000000,711100000
2020-02-21,179.88,-0.93,-0.514352%,180.1,178.754,182.21,"8,560,891","1,543,891,140.617600",2019-12-31,9496000000,1473000000,6328000000,3168000000,1859000000,1562000000,1768000000,28000000,1473000000,1695000000,91000000,178000000,103000000,1590000000,1562000000,111000000,785000000,-411000000,-187000000,-2781000000,-4109000000,-7000000,-1906000000,2614000000,269000000,-644000000,-677000000,176000000,89000000,-171000000,335000000,58679000000,3734000000,1973000000,39966000000,18494000000,1670000000,361000000,958000000,37693000000,10224000000,15563000000,8493000000,9067000000,18098000000,4892000000,-3197000000,5325000000,24303000000,980000000,-796000000,1349000000,7493000000,11110000000,4421000000,13206000000,958000000,37693000000,-23836000000,8688000000,86000000,11110000000,9088000000,21868000000,7000000,6876000000,58679000000,10416000000,711100000
2020-02-14,180.81,5.53,+3.154952%,174.92,174.11,181.86,"12,773,929","2,291,864,136.508400",2019-12-31,9496000000,1473000000,6328000000,3168000000,1859000000,1562000000,1768000000,28000000,1473000000,1695000000,91000000,178000000,103000000,1590000000,1562000000,111000000,785000000,-411000000,-187000000,-2781000000,-4109000000,-7000000,-1906000000,2614000000,269000000,-644000000,-677000000,176000000,89000000,-171000000,335000000,58679000000,3734000000,1973000000,39966000000,18494000000,1670000000,361000000,958000000,37693000000,10224000000,15563000000,8493000000,9067000000,18098000000,4892000000,-3197000000,5325000000,24303000000,980000000,-796000000,1349000000,7493000000,11110000000,4421000000,13206000000,958000000,37693000000,-23836000000,8688000000,86000000,11110000000,9088000000,21868000000,7000000,6876000000,58679000000,10416000000,711100000
2020-02-07,175.28,2.06,+1.189239%,174.46,170.67,178.0,"15,035,708","2,634,719,859.817900",2019-12-31,9496000000,1473000000,6328000000,3168000000,1859000000,1562000000,1768000000,28000000,1473000000,1695000000,91000000,178000000,103000000,1590000000,1562000000,111000000,785000000,-411000000,-187000000,-2781000000,-4109000000,-7000000,-1906000000,2614000000,269000000,-644000000,-677000000,176000000,89000000,-171000000,335000000,58679000000,3734000000,1973000000,39966000000,18494000000,1670000000,361000000,958000000,37693000000,10224000000,15563000000,8493000000,9067000000,18098000000,4892000000,-3197000000,5325000000,24303000000,980000000,-796000000,1349000000,7493000000,11110000000,4421000000,13206000000,958000000,37693000000,-23836000000,8688000000,86000000,11110000000,9088000000,21868000000,7000000,6876000000,58679000000,10416000000,711100000
2020-01-31,173.22,-3.91,-2.207418%,174.27,171.3354,178.77,"15,445,739","2,702,695,292.397100",2019-12-31,9496000000,1473000000,6328000000,3168000000,1859000000,1562000000,1768000000,28000000,1473000000,1695000000,91000000,178000000,103000000,1590000000,1562000000,111000000,785000000,-411000000,-187000000,-2781000000,-4109000000,-7000000,-1906000000,2614000000,269000000,-644000000,-677000000,176000000,89000000,-171000000,335000000,58679000000,3734000000,1973000000,39966000000,18494000000,1670000000,361000000,958000000,37693000000,10224000000,15563000000,8493000000,9067000000,18098000000,4892000000,-3197000000,5325000000,24303000000,980000000,-796000000,1349000000,7493000000,11110000000,4421000000,13206000000,958000000,37693000000,-23836000000,8688000000,86000000,11110000000,9088000000,21868000000,7000000,6876000000,58679000000,10416000000,711100000
2020-01-24,177.13,-6.1,-3.329149%,183.04,176.49,183.2999,"9,241,278","1,660,807,408.506600",2019-12-31,9496000000,1473000000,6328000000,3168000000,1859000000,1562000000,1768000000,28000000,1473000000,1695000000,91000000,178000000,103000000,1590000000,1562000000,111000000,785000000,-411000000,-187000000,-2781000000,-4109000000,-7000000,-1906000000,2614000000,269000000,-644000000,-677000000,176000000,89000000,-171000000,335000000,58679000000,3734000000,1973000000,39966000000,18494000000,1670000000,361000000,958000000,37693000000,10224000000,15563000000,8493000000,9067000000,18098000000,4892000000,-3197000000,5325000000,24303000000,980000000,-796000000,1349000000,7493000000,11110000000,4421000000,13206000000,958000000,37693000000,-23836000000,8688000000,86000000,11110000000,9088000000,21868000000,7000000,6876000000,58679000000,10416000000,711100000
2020-01-17,183.23,4.55,+2.546452%,179.25,178.69,184.06,"11,877,412","2,155,465,825.378900",2019-12-31,9496000000,1473000000,6328000000,3168000000,1859000000,1562000000,1768000000,28000000,1473000000,1695000000,91000000,178000000,103000000,1590000000,1562000000,111000000,785000000,-411000000,-187000000,-2781000000,-4109000000,-7000000,-1906000000,2614000000,269000000,-644000000,-677000000,176000000,89000000,-171000000,335000000,58679000000,3734000000,1973000000,39966000000,18494000000,1670000000,361000000,958000000,37693000000,10224000000,15563000000,8493000000,9067000000,18098000000,4892000000,-3197000000,5325000000,24303000000,980000000,-796000000,1349000000,7493000000,11110000000,4421000000,13206000000,958000000,37693000000,-23836000000,8688000000,86000000,11110000000,9088000000,21868000000,7000000,6876000000,58679000000,10416000000,711100000
2020-01-10,178.68,-0.18,-0.100637%,177.84,175.59,179.9,"12,288,108","2,185,662,080.698100",2019-12-31,9496000000,1473000000,6328000000,3168000000,1859000000,1562000000,1768000000,28000000,1473000000,1695000000,91000000,178000000,103000000,1590000000,1562000000,111000000,785000000,-411000000,-187000000,-2781000000,-4109000000,-7000000,-1906000000,2614000000,269000000,-644000000,-677000000,176000000,89000000,-171000000,335000000,58679000000,3734000000,1973000000,39966000000,18494000000,1670000000,361000000,958000000,37693000000,10224000000,15563000000,8493000000,9067000000,18098000000,4892000000,-3197000000,5325000000,24303000000,980000000,-796000000,1349000000,7493000000,11110000000,4421000000,13206000000,958000000,37693000000,-23836000000,8688000000,86000000,11110000000,9088000000,21868000000,7000000,6876000000,58679000000,10416000000,711100000
2020-01-03,178.86,2.38,+1.348595%,176.56,175.46,180.8,"9,061,748","1,613,901,040.282400",2019-12-31,9496000000,1473000000,6328000000,3168000000,1859000000,1562000000,1768000000,28000000,1473000000,1695000000,91000000,178000000,103000000,1590000000,1562000000,111000000,785000000,-411000000,-187000000,-2781000000,-4109000000,-7000000,-1906000000,2614000000,269000000,-644000000,-677000000,176000000,89000000,-171000000,335000000,58679000000,3734000000,1973000000,39966000000,18494000000,1670000000,361000000,958000000,37693000000,10224000000,15563000000,8493000000,9067000000,18098000000,4892000000,-3197000000,5325000000,24303000000,980000000,-796000000,1349000000,7493000000,11110000000,4421000000,13206000000,958000000,37693000000,-23836000000,8688000000,86000000,11110000000,9088000000,21868000000,7000000,6876000000,58679000000,10416000000,711100000
2019-12-27,176.48,0.07,+0.039680%,177.38,175.72,177.38,"5,777,213","1,019,667,372.332200",2019-09-30,9086000000,1296000000,6038000000,3048000000,2063000000,1624000000,1967000000,24000000,1296000000,1752000000,96000000,319000000,247000000,1648000000,1624000000,211000000,-53000000,221000000,202000000,2660000000,1072000000,-40000000,2764000000,1471000000,263000000,-595000000,-953000000,-3000000,-176000000,-121000000,192000000,60104000000,3787000000,1640000000,41791000000,18109000000,1366000000,245000000,958000000,36775000000,10240000000,15426000000,8155000000,10908000000,19915000000,7510000000,-3295000000,5240000000,26188000000,1043000000,-1097000000,1456000000,7583000000,11101000000,4601000000,12405000000,958000000,36775000000,-23135000000,8179000000,33916000000,11101000000,9409000000,21876000000,7000000,6806000000,60104000000,12364000000,714500000
2019-12-20,176.41,-0.57,-0.322070%,177.27,174.41,177.995,"16,894,789","2,977,614,191.330600",2019-09-30,9086000000,1296000000,6038000000,3048000000,2063000000,1624000000,1967000000,24000000,1296000000,1752000000,96000000,319000000,247000000,1648000000,1624000000,211000000,-53000000,221000000,202000000,2660000000,1072000000,-40000000,2764000000,1471000000,263000000,-595000000,-953000000,-3000000,-176000000,-121000000,192000000,60104000000,3787000000,1640000000,41791000000,18109000000,1366000000,245000000,958000000,36775000000,10240000000,15426000000,8155000000,10908000000,19915000000,7510000000,-3295000000,5240000000,26188000000,1043000000,-1097000000,1456000000,7583000000,11101000000,4601000000,12405000000,958000000,36775000000,-23135000000,8179000000,33916000000,11101000000,9409000000,21876000000,7000000,6806000000,60104000000,12364000000,714500000
2019-12-13,176.98,1.52,+0.866294%,175.18,173.659,178.79,"10,143,780","1,783,449,553.148800",2019-09-30,9086000000,1296000000,6038000000,3048000000,2063000000,1624000000,1967000000,24000000,1296000000,1752000000,96000000,319000000,247000000,1648000000,1624000000,211000000,-53000000,221000000,202000000,2660000000,1072000000,-40000000,2764000000,1471000000,263000000,-595000000,-953000000,-3000000,-176000000,-121000000,192000000,60104000000,3787000000,1640000000,41791000000,18109000000,1366000000,245000000,958000000,36775000000,10240000000,15426000000,8155000000,10908000000,19915000000,7510000000,-3295000000,5240000000,26188000000,1043000000,-1097000000,1456000000,7583000000,11101000000,4601000000,12405000000,958000000,36775000000,-23135000000,8179000000,33916000000,11101000000,9409000000,21876000000,7000000,6806000000,60104000000,12364000000,714500000
